"src","tgt"
"A young male child with curly brown hair , hiding behind a cardboard box in a vegetable vendor 's market .","Ein männliches Kind mit lockigen braunen Haaren , das sich in einem Gemüsemarkt hinter einem Pappkarton versteckt ."
"A woman is laying in the grass eating something outside the leaning tower of pizza .","Eine Frau liegt vor dem schiefen Turm von Pizza im Gras und isst etwas ."
"A man and a woman are gambling at a casino and are enjoying themselves .","Ein Mann und eine Frau spielen in einem Kasino und haben Spaß ."
"Bearded man playing an acoustic guitar","Ein Mann mit Bart , der eine akustische Gitarre spielt"
"A baby manages to pull himself to his feet with the help of a couch .","Ein Baby schafft e , sich an einer Couch auf die Füße zu ziehen ."
"A man works on a piece of wood on a spinner .","Ein Mann arbeitet an einem Drehteil an einem Stück Holz ."
"A man wearing safety gear operates a machine with tents on the background .","Ein Mann mit Sicherheitsausrüstung bedient eine Maschine , im Hintergrund stehen Zelte ."
"A woman , dressed in a yellow blouse and black panties , is playing beach volleyball .","Eine Frau in gelber Bluse und schwarzem Schlüpfer spielt Beachvolleyball ."
"A girl smiles as she runs across the white sandy beach in her swimsuit .","Ein Mädchen rennt lächelnd in ihrem Schwimmanzug über den weißen Sandstrand ."
"A man in a black shirt jumping with a coffee cup full of a beverage .","Ein Mann mit schwarzem Hemd , der mit einer mit einem Getränk gefüllten Kaffeetasse springt ."
"A male conducting a KitchenAid class dressed in a black chef 's jacket .","Eine männliche Person in einer schwarzer Kochjacke , die einen KitchenAid @-@ Kurs gibt ."
"A man is making a toast with his drink .","Ein Mann mit seinem Getränk einen Toast ."
"The man in a dark blue shirt is squeezing a bottle filled with a gold @-@ colored substance .","Der Mann in einem dunkelblauen Hemd drückt eine Flasche zusammen , die mit einer goldfarbenen Substanz gefüllt ist ."
"People at an affair outside under a tent .","Leute bei einer Veranstaltung im Freien unter einem Zelt ."
"A group of ladies with computers sit behind a table while people on the other side purchase something .","Eine Gruppe von Damen mit Computern sitzt hinter einem Tisch , während Personen auf der anderen Seite etwas kaufen ."
"A man in a white chef 's jacket presenting tomatoes .","Ein Mann in einer weißen Kochjacke , der Tomaten präsentiert ."
"A chef is talking to another person in a KitchenAid showroom .","Ein Koch spricht mit einer anderen Person in einem Ausstellungsraum von a KitchenAid ."
"Many people are gathered under a tent , getting food .","Viele Personen sind unter einem Zelt versammelt und bekommen etwas zu essen ."
"A baby stands on the side of a couch and knocks over a lamp .","Ein Baby steht auf der Seite einer Couch und wirft eine Lampe um ."
"Mother and father watching their baby pet an animal .","Mutter und Vater , die zusehen , wie ihr Baby ein Tier liebkost ."
"A man works on a very large , intricate sand sculpture on a beach .","Ein Mann arbeitet an einer sehr großen , komplizierten Sandskulptur am Strand ."
"Three people are sleeping in a mass @-@ transit vehicle .","Drei Personen schlafen in einem Massenverkehrsmittel ."
"A man in jacket , hat , and hood , facing away from the camera holds his hands up and together .","Ein Mann in Jacke , Mütze und Kapuze , der von der Kamera weg blickt , hält seine Hände zusammen hoch ."
"A man and a woman wearing shorts are standing in an alley .","Ein Mann und eine Frau mit Shorts stehen in einer Gasse ."
"A boy swings a baseball bat , and a catcher stands behind him .","Ein Junge schwingt einen Baseballschläger , und hinter ihm steht ein Catcher ."
"Two little league players are next to a base in the field .","Zwei kleine Ligisten stehen neben einer Base im Feld ."
"A young man with blond @-@ hair works with multicolored wires while sitting on a stoop .","Ein junger Mann mit blonden Haaren sitzt auf einem Hocker und arbeitet mit mehrfarbigen Kabeln ."
"A woman in a black jacket is leaning against a lamp post .","Eine Frau in einer schwarzen Jacke lehnt sich an einen Lampenmast ."
"A dark @-@ haired woman in a black shirt is looking at a silver machine .","Eine dunkelhaarige Frau in schwarzem Hemd betrachtet eine silberne Maschine ."
"Two women and a baby in a stroller in front of a store .","Zwei Frauen und ein Baby in einem Sportwagen vor einem Laden ."
"A man in a striped shirt plays the drums .","Ein Mann in einem gestreiften Hemd spielt Schlagzeug ."
"A person looking out and standing on top of a rock .","Eine Person blickt heraus und steht oben auf einem Felsen ."
"A child jumps on a sand dune .","Ein Kind springt auf einer Sanddüne ."
"Two girls sitting by the water .","Zwei Mädchen , die am Wasser sitzen ."
"A young boy is standing in a classroom trying to make a craft project , but having difficulties , while his classmates watch him .","Ein Junge steht in einem Klassenzimmer und versucht ein Kunstprojekt zu machen , hat aber Schwierigkeiten ; seine Mitschüler sehen zu ."
"Two dancers on stage in a club .","Zwei Tänzer auf der Bühne eines Clubs ."
"A gentleman laughs in his car while driving on the countryside .","Ein Herr fährt in seinem Auto über Land und lacht ."
"Three boys busting bricks into very small pieces .","Drei Jungen , die Ziegel in sehr kleine Stücke brechen ."
"A man in a colorful shirt and a lady in a white blouse sign copies of books for people .","Ein Mann mit einem farbenfrohen Hemd und eine Dame mit weißer Bluse signieren Bücher ."
"Three chefs preparing meals within the kitchen .","Drei Köche bereiten in der Küche Mahlzeiten zu ."
"Five chefs are standing behind a table full of cupcakes .","Fünf Köche stehen hinter einem Tisch voller Muffins ."
"Men and Women and Michigan Wine and Food tasting","Männer und Frauen beim Michigan Wine and Food"
"A boy plays with outstretched arms on the sidewalk next to a cobblestone street .","Ein Junge spielt mit ausgestreckten Armen auf dem Bürgersteig einer gepflasterten Straße ."
"A man in red swim trunks playing volleyball .","Ein Mann mit roter Badehose , der Volleyball spielt ."
"An older lady in a black shirt is adding ingredients to a KitchenAid mixing bowl as a crowd looks on .","Eine ältere Dame mit schwarzem Oberteil gibt Zutaten in eine KitchenAid @-@ Rührschüssel , während eine Menschenmenge zusieht ."
"People sit at bars with a lot of wineglasses .","Leute sitzen mit vielen Weingläsern an der Bar ."
"A sports team made up of 14 Women waring white t @-@ shirt and pink tags .","Ein Sportteam , bestehend aus 14 Frauen mit weißen T @-@ Shirts und rosafarbenen Anhängern ."
"A chef preparing hamburgers outside , on a grill for patrons walking by .","Ein Koch , der im Freien auf einem Grill für vorbeikommende Kunden Hamburger zubereitet ."
"A young boy in a Tigger shirt stands on top of someone lying in a bed .","Ein Junge in einem Tigger @-@ Oberteil steht auf jemandem , der in einem Bett liegt ."
"Two men are working on the rooftop of a building .","Zwei Männer arbeiten auf dem Dach eines Gebäudes ."
"People are in a ride that drops you from a great height .","Leute befinden sich in einem Fahrgeschäft , bei dem man aus großer Höhe herabfällt ."
"Man in black on microphone , in band .","Ein Mann in Schwarz am Mikrofon , in einer Band ."
"A man and woman are walking in an apple orchard while swinging a little boy between them .","Ein Mann und eine Frau gehen in einem Apfelhain spazieren und schaukeln einen kleinen Jungen zwischen sich ."
"The young man is holding a drink and checking his cellphone .","Der junge Mann hält eine Getränk und kontrolliert sein Handy ."
"Two little boys are sitting in a metal shaped box while wearing bike helmets .","Zwei kleine Jungen sitzen auf einer Metallkiste und tragen Motorradhelme ."
"A group of people that appear to be having a good time .","Eine Menschengruppe , die sich zu amüsieren scheint ."
"A woman in an red tracksuit squeezing lemons in a press .","Eine Frau in rotem Jogginganzug , die Zitronen in einer Presse auspresst ."
"Girl and boy serving food on plate","Ein Mädchen und ein Junge , die auf einem Teller Essen servieren ."
"Two children with brown hair in a trunk of a car .","Zwei braunhaarige Kinder im Kofferwagen eines Autos ."
"A little baby holds the head of his older brother","Ein kleiner Junge hält den Kopf seines älteren Bruders ."
"A man wearing a white shirt and gloves is holding a checkered box .","Ein Mann mit weißem Hemd und Handschuhen hält eine Schachtel mit Karomuster ."
"Street scene in Asia with pedestrians and parked bicycles .","Straßenszene in Asien mit Fußgängern und geparkten Fahrrädern ."
"A wet dog is jumping over a hurdle .","Ein nasser Hund springt über eine Hürde ."
"A woman is grabbing a guy 's foot and putting it behind his head .","Eine Frau packt den Fuß eines Mannes und hält ihn hinter seinen Kopf ."
"A woman , in nun attire , is being frisked by a female security guard , while another woman looks on .","Eine Frau im Nonnenhabit wird von einer weiblichen Security @-@ Mitarbeiterin durchsucht , während eine andere Frau zusieht ."
"The man in the dark suit is doing a talk radio show .","Der Mann im dunklen Anzug macht eine Talkshow im Radio ."
"A fisherman is reeling his rod while another relaxes in a boat on water .","Ein Angler spult seine Angelrute auf , während sich ein anderer in einem Boot auf dem Wasser entspannt ."
"People are gathered outside for a protest , and one woman in the front is smiling at the camera .","Leute sind im Freien zu einem Protest versammelt , und eine Frau , die vorne steht , lächelt in die Kamera ."
"The person is wearing a black and red outfit and is practicing combat .","Eine Person trägt ein schwarz @-@ rotes Outfit und übt Nahkampf ."
"A child in a ninja outfit does a jumping kick .","Ein Kind in einem Ninja @-@ Outfit macht einen Sprungtritt ."
"A young girl moves some suitcases that are near an open window .","Ein Mädchen bewegt ein paar Koffer , die in der Nähe eines geöffneten Fensters stehen ."
"People are sitting and lying on steps .","Leute sitzen und liegen auf Treppenstufen ."
"A man in a white shirt playing a black and white guitar .","Ein Mann mit weißem Hemd , der eine schwarz @-@ weiße Gitarre spielt ."
"A man beside a clown with other people in the background .","Ein Mann neben einem Clown , mit anderen Leuten im Hintergrund ."
"An older lady blowing out a 9 and a 0 number candles on a birthday cake .","Eine ältere Dame , die auf einem Geburtstagskuchen Kerzen mit den Ziffern 9 und 0 ausbläst ."
"Handyman works on outer wall of city building .","Ein Handwerker arbeitet an einer Außenwand eines Gebäudes in der Stadt ."
"A man in a yellow jacket takes a picture while leaning against a car while another man works on the car on the opposite side .","Ein Mann mit gelber Jacke lehnt sich gegen ein Auto und fotografiert , während ein anderer Mann am Auto auf der gegenüberliegenden Seite arbeitet ."
"Two people are eating a meal together .","Zwei Personen essen zusammen eine Mahlzeit ."
"A man in a field wearing a backpack and there are sheep and mountains behind him .","Ein Mann auf einem Feld , der einen Rucksack trägt , Schafe und Berge hinter ihm ."
"Three firemen are conversing next to a firetruck .","Drei Feuerwehrangehörige sprechen neben einem Löschfahrzeug miteinander ."
"A city market on a street sits in the foreground , with city buildings lay in the background .","Ein städtischer Markt auf einer Straße im Vordergrund , mit städtischen Gebäuden im Hintergrund ."
"Some people are on a patio and there is a fire .","Ein paar Leute auf einer Terrasse , und es gibt ein Feuer ."
"A man sits on a field near a backpack .","Ein Mann sitzt auf einem Feld in der Nähe eines Rucksacks ."
"Construction workers working on a large building .","Bauarbeiter arbeiten an einem großen Gebäude ."
"Two smiling little blond girls in pink pants swing from a metal bar .","Zwei lächelnde blonde Mädchen in rosafarbenen Hosen schaukeln von einer Metallstange ."
"Little boy walking with stick on tracks","Ein kleiner Junge , der mit Haarteilen herumläuft"
"Two big German Shepherd dogs play in the water .","Zwei große deutsche Schäferhunde , die im Wasser spielen ."
"The dog is jumping in the air to catch a ball .","Der Hund springt in die Luft , um einen Ball zu fangen ."
"A little girl dressed in yellow is holding onto two red handles .","Ein kleines , gelb gekleidetes Mädchen hält zwei rote Griffe ."
"A blond @-@ hair lady sitting with a kid .","Eine blonde Dame , die mit einem Kind dasitzt ."
"A kid in blue jeans and black socks sleeps under a pink blanket with a swirl design .","Ein Kind in Bluejeans und schwarzen Socken schläft unter einer rosafarbenen Decke mit Wirbeldesign ."
"A man in a white shirt is brushing a goat .","Ein Mann mit einem weißen Hemd bürstet eine Ziege ."
"A girl with her eyes closed is touching a boy 's cheeks .","Ein Mädchen berührt mit geschlossenen Augen die Wangen eines Jungen ."
"A man in a white shirt balances on water @-@ filled tanks containing crabs and fish .","Ein Mann mit einem weißen Hemd balanciert auf wassergefüllten Behältern mit Krabben und Fischen ."
"A group of people sit watching an event behind a Tim hortons sign .","Eine Gruppe sitzt hinter einem Tim Hortons @-@ Schild und beobachtet ein Ereignis ."
"A man stands and reads something by a railing overlooking a town .","Ein Mann steht an einem Geländer mit Blick über eine Stadt und liest etwas ."
"A young boy with flower on his face mixes dough in a striped shirt , overalls and an apron .","Ein Junge mit Mehl im Gesicht in gestreiftem Hemd , Latzhose und Schürze bereitet einen Teig zu ."
"A young boy holds onto a blue handle on a pier .","Ein Junge hält sich an einer Anlegestelle an einem blauen Griff ."
"A man is speaking into a microphone , while another man ponders the situation at hand .","Ein Mann sprich in ein Mikrofon , während ein anderen Mann über die vorliegende Situation nachdenkt ."
"A man is sleeping outside on cardboard next to a water bottle .","Ein Mann schläft neben einer Wasserflasche auf einem Karton im Freien ."
"A little girl dressed in a white dress is preparing to lay the floral petals down for a wedding .","Ein kleines Mädchen mit weißem Kleid bereitet sich darauf vor , die Blütenblätter für einen Hochzeit zu streuen ."
"A skater rides his board on a ramp .","Ein Skater fährt sein Skateboard auf einer Rampe ."
"A man in shorts standing on a chair making a hut .","Ein Mann in kurzen Hosen , der auf einem Stuhl steht und eine Hütte macht ."
"Two hikers wearing dark clothes rest on a snow covered peak .","Zwei dunkel gekleidete Wanderer machen auf einem schneebedeckten Gipfel Rast ."
"A man with stretched earlobes wearing a black hat stands in front of a display of food for sale .","Ein Mann mit schwarzer Kopfbedeckung und gedehnten Ohrläppchen steht vor einem Essensverkaufsstand ."
"A man fishing off a pier at sunset .","Ein Mann angelt bei Sonnenuntergang an einer Anlegestelle ."
"A man is climbing on top of some metal poles attached to each other .","Ein Mann klettert auf Metallpfosten , die aneinander befestigt sind ."
"Small kid sitting inside a tractor claw playing in dirt .","Ein kleines Kind , das in einem Traktorgreifer sitzt und im Schmutz spielt ."
"A white dog with a stick in his mouth standing next to a black dog .","Ein weißer Hund mit einem Stock im Maul , der neben einem schwarzen Hund steht ."
"The couple is kissing , while standing facing .","Das Paar steht sich gegenüber und küsst sich ."
"A man with a red hat and a pen behind his ear looks like he is about to say something .","Ein Mann mit roter Mützen und Stift hinter dem Ohr ist kurz davor , etwas zu sagen ."
"A young lady wearing yellow is feeding a small child at the table .","Eine junge Dame in Gelb füttert ein kleines Kind am Tisch ."
"A man wearing a yellow safety vest and hard hat is driving a tractor .","Ein Mann mit einer gelben Warnweste und einem Schutzhelm fährt einen Traktor ."
"Man stands outside against wall with tennis racket in dark .","Ein Mann steht im Freien an eine Wand gelehnt mit Tennisschläger im Dunkeln ."
"Two female beach volleyball players , facing each other , prepare to strike the ball .","Zwei einander zugewandte Beachvolleyballspielerinnen , die sich darauf vorbereiten , den Ball zu schlagen ."
"A man holds a fish in both hands .","Ein Mann hält einen Fisch in beiden Händen ."
"A man wearing glasses looking at a round mirrored object hanging from above .","Ein Mann mit Brille , der auf ein rundes Spiegelobjekt blickt , das von oben herunterhängt ."
"Five spectators are watching two cars racing at a racetrack .","Fünf Zuschauer beobachten zwei Wagen , die auf einer Rennstrecke Rennen fahren ."
"Several people sit in on blankets in a park with blooming pink cherry blossoms .","Mehrere Leute sitzen auf Decken in einem Park mit blühenden rosafarbenen Kirschblüten ."
"Man on stage playing his guitar .","Ein Mann auf der Bühne spielt Gitarre ."
"A hiker is walking a treeless path up a hill .","Ein Wanderer wandert einen baumlosen Pfad einen Hügel hinauf ."
"People are standing near a food vendor in a park .","Mehrere Personen stehen in der Nähe eines Essensverkäufers in einem Park ."
"A man wearing a baseball mitt is in a field leaning to his side .","Ein Mann mit einem Fanghandschuh ist auf einem Feld und lehnt sich zur Seite ."
"A sous @-@ chef chopping a cucumber for a salad .","Ein Souschef hackt eine Gurke für einen Salat ."
"It looks like to me , they are figuring out Names , for what 's in the bottles .","Es scheint mir , sie versuchen Bezeichnungen dafür herauszufinden , was in den Flaschen ist ."
"There are many different colored balls .","Es sind viele Bälle in unterschiedlichen Farben zu sehen ."
"The dog is wading through shallow water while holding something in its mouth .","Der Hund hält etwas im Maul und wadet durch flaches Wasser ."
"Man in yellow pants performing for a crowd .","Ein Mann in gelben Hosen , der einer Menschenmenge etwas vorführt ."
"One young man in yellow pants is dancing while a crowd of people watch him .","Ein junger Mann mit gelben Hosen , der tanzt , während ihm eine Menschenmenge zusieht ."
"Person with a backpack in a field","Eine Person mit einem Rucksack auf einem Feld"
"A small group of people are sitting on the bank of a large body of water in the grass .","Eine kleine Gruppe sitzt am Ufer eines großen Gewässers im Gras ."
"A man staring into the camera as he cuts lemons .","Ein Mann starrt in die Kamera , während er Zitronen schneidet ."
"A group of young people are standing and sitting around a table eating and drinking with one another .","Eine Gruppe junger Leute stehen und sitzen um einen Tisch herum und essen und trinken miteinander ."
"An Asian woman eating with a spoon .","Eine asiatische Frau , die mit einem Löffel isst ."
"A man in an orange shirt is jumping while playing a large drum .","Ein Mann mit einem orangefarbenen Hemd springt , während er auf einer großen Trommel spielt ."
"A woman with glasses drinking from a shot glass","Eine Frau mit Brille , die aus einem Schnapsglas trinkt"
"At a street festival , a boy and a man cook some sort of  Texas Smoked  meat while pedestrians pass by .","Ein Straßenfest , ein Junge und ein Mann kochen etwas wie „ Texas Smoked “ -Fleisch und Fußgänger gehen vorbei ."
"An older man and younger man are shaking hands on a basketball court .","Ein älterer Mann und ein jüngerer Mann schütteln sich auf einem Baseballplatz die Hände ."
"A white man with carrying hair and a beard with a child on his shoulders .","Ein weißer Mann mit Haaren und Bart und einem Kind auf den Schultern ."
"A man is falling from the ceiling on top of a bed .","Ein Mann fällt von der Decke auf ein Bett ."
"A small child is holding a mop next to a washer and dryer .","Ein kleines Kind neben einem Wasch @-@ Trockner hält einen Schrubber ."
"A hiker relaxing on a clay hillside .","Ein Wanderer entspannt sich auf einem Lehmhügel ."
"Three guys are barbecuing on a grill on a porch with a white fence .","Drei Männer grillen auf einem Grill auf einer Veranda mit einem weißen Zaun ."
"Blond woman lounging on a couch pursing her lips .","Eine lachende blonde Frau auf einer Couch , die ihre Lippen schürzt ."
"Man on motorcycle riding in dry field wearing a helmet and backpack","Ein Mann , der Helm und Rucksack trägt , auf einem Motorrad in einem trockenen Feld"
"A person is dirt biking over rocks and water .","Eine Person fährt mit dem Geländemotorrad über Steine und Wasser ."
"Two young children playing with big wheels in an urban area .","Zwei kleine Kinder spielen in einer urbanen Umgebung mit großen Rädern ."
"A lady in the water is slamming a sack into a rock .","Eine Dame im Wasser schlägt eine Tüte auf einen Stein ."
"A taxi cab with a mama mia ad on top of it","Ein Taxi mit einer Mama Mia @-@ Werbung darauf ."
"The white dog with black spots is catching a red Frisbee .","Der weiße Hund mit schwarzen Tupfern fängt eine rote Frisbeescheibe ."
"A person hangs from a rocky cliff as they try to climb .","Eine Person hängt beim Versuch , zu klettern , von einer Felswand ."
"A person climbing a large moss @-@ covered rock","Eine Person , die versucht , an einem großen moosbedeckten Felsen hochzuklettern"
"A person is standing at the top of a rocky cliff overlooking land .","Eine Person steht auf einem felsigen Kliff und blickt über das Land ."
"A man is climbing a rope up a cliff .","Ein Mann klettert an einem Seil ein Kliff hoch ."
"A man rock climbing in the forest surrounded by light .","Ein Mann , der im Wald an Felsen klettert , umgeben von Licht ."
"A happy couple enjoying their open air wedding .","Ein glückliches Paar , das seine Hochzeit im Freien genießt ."
"A young boy is hitting a ball off of a tee .","Ein Junge schlägt einen Ball von einem Tee ."
"A man in a yellow shirt looking down at the ground .","Ein Mann in gelbem Hemd , der auf den Boden blickt ."
"A man is jumping in the air in front of a coastal scene with water and mountains in the background .","Ein Mann springt vor einer Küstenlandschaft mit Wasser und Bergen im Hintergrund in die Luft ."
"Two dogs in the water fighting over a stick .","Zwei Hunde , die im Wasser um einen Stock kämpfen ."
"A tri @-@ colored dog jumps and catches a pink frisbeen that a man in shorts has thrown .","Ein dreifarbiger Hund springt und fängt eine rosafarbene Frisbee @-@ Scheibe , die in Mann in kurzen Hosen geworfen hat ."
"A group of guys gathered and drinking at a bar .","Eine Gruppe von Männern , die an einer Bar trinkt ."
"Construction worker in the middle of doing his job working on a house .","Bauarbeiter mitten bei der Arbeit an einem Haus ."
"A man is setting up a ladder inside a room .","Ein Mann , der in einem Raum eine Leiter aufstellt ."
"Group of people watching a fountain in a city skyline with palm trees .","Gruppe , die einen Brunnen betrachtet , in einer städtischen Skyline mit Palmen ."
"Young children , all reaching around an unseen object .","Kleine Kinder , die alle um ein nicht zu sehendes Objekt herumfassen ."
"A little girl trying to be like spiderman clime up the corner of the wall .","Ein kleines Mädchen , das versucht wie Spiderman an der Ecke einer Wand hochzuklettern ."
"Young girl sliding down an inflated slide","Mädchen , das eine aufblasbare Rutsche hinunterrutscht"
"A man and his wife walking hand in hand down the street .","Ein Mann und seine Frau , wie sie Hand in Hand die Straße entlang gehen ."
"Two young boys run by the edge of the water .","Zwei Jungen , die an der Wasserkante entlang rennen ."
"A dog tags a nap on a rug near his favorite toy , a plush centipede .","Ein Hund macht auf einem Tuch neben seinem Lieblingsspielzeug , einem Plüsch @-@ Hundertfüßler , ein Schläfchen ."
"Chevrolet car on display at a convention","Ein Chevrolet , der auf einer Messe ausgestellt ist"
"A gray dog is climbing up a low tree branch in a park .","Ein grauer Hund klettert einen niedrigen Ast in einem Park hoch ."
"Two girls play on a fenced in field .","Zwei Mädchen spielen auf einem eingezäunten Platz ."
"A young brown puppy pulls a leafy branch in his teeth in a backyard .","Ein junger brauner Welpe in einem Hof zieht einen Ast mit Blättern , der sich zwischen seinen Zähnen befindet ."
"A man enjoying his craft of woodworking .","Ein Mann , der mit Holz arbeitet und Freude daran hat ."
"A woman is showing off a fresh baked pie by holding it over her head .","Eine Frau führt einen frisch gebackenen Kuchen vor und hält ihn dazu über ihren Kopf ."
"A woman wearing high heels and a hat .","Eine Frag , die hochhackige Schuhe und einen Hut trägt ."
"A woman swings on a rope overlooking a red farmhouse and gated pastures and tall trees .","Eine Frau schaukelt an einem Seil mit Blick auf ein rotes Bauernhaus , eingezäunte Weiden und hohe Bäume ."
"A young boy with glasses is kayaking in calm waters near a large tree .","Ein Junge mit Brille fährt in der Nähe eines großen Baums in ruhigem Wasser Kajak ."
"A Jack Russell Terrier is measured for distance jumping as he tries to catch a Frisbee .","Bei einem Jack @-@ Russell @-@ Terrier wird Weitsprung gemessen , als er versucht , eine Frisbeescheibe zu fangen ."
"A woman in a blue shirt making pottery .","Eine Frau in einem blauen Hemd stellt , die Töpferwaren herstellt ."
"Two young boys running on a grassy field","Zwei Jungen , die auf einer Wiese rennen"
"Two dogs play in a grassy field .","Zwei Hunde spielen auf einer Wiese ."
"A girl takes a picture with her hand over the camera lens .","Ein Mädchen macht ein Foto , während sie die Hand über der Linse des Fotoapparats hält ."
"A man is spraying a design into sand","Ein Mann sprüht ein Muster in Sand ."
"Two people in outdated clothing posing in front of a fast food counter .","Zwei Leute in altmodischer Kleidung posieren vor einer Imbisstheke ."
"Two laughing women sit at a table with drinks .","Zwei lachende Frauen sitzen an einem Tisch mit Getränken ."
"Two workers are on a cherry @-@ picker , one leaning out with a safety harness and the other smiling at the camera .","Zwei Arbeiter befinden sich auf einer Hubbühne , einer lehnt sich mit einem Sicherheitsgeschirr hinaus und der andere lächelt in die Kamera ."
"Man in hat and coat reading newspaper near garbage cans and graffiti .","Ein Mann in Mütze und Jacke liest in der Nähe von Mülltonnen und Graffiti Zeitung ."
"People pass each other on a busy city street while talking on their cellphones .","Leute gehen auf einer belebten Straße in der Stadt aneinander vorbei und sprechen in ihre Handys ."
"A girl with pigtails is smiling .","Ein Mädchen mit Zöpfen lächelt ."
"A boy sits in a toy car while drinking from his sippy cup .","Ein Junge sitzt in einem Spielzeugauto und trinkt aus seiner Flasche ."
"A technician bent over fixing a machine .","Ein Techniker , der sich bei der Reparatur einer Maschine nach vorn beugt ."
"A man in an orange shirt standing next to a machine","Ein Mann in orangefarbenem Hemd , der neben einer Maschine steht"
"A man in formal wear plays the guitar and sings .","Ein förmlich gekleideter Mann spielt Gitarre und singt ."
"A man cooking with fire in like 5 pots at the same time !","Ein Mann , der mit Feuer in um die 5 Töpfen gleichzeitig kocht !"
"Two boys make silly poses next to a sign .","Zwei Jungen machen neben einem Schild Faxen ."
"Newly wedded man and woman jump for joy on the Great Wall of China .","Ein frisch vermähltes Paar springt vor Freude auf der chinesischen Mauer ."
"There is an Asian woman standing near baskets full of orange fruits .","Eine asiatische Frau steht neben Körben voller orangefarbener Früchte ."
"Two women are laying upside down on a white bed .","Zwei Frauen liegen verkehrt herum auf einem weißen Bett ."
"A man drives a blue forklift through a crowd .","Ein Mann fährt einen blauen Gabelstapler durch eine Menschenmenge ."
"A man in a white t @-@ shirt performing tricks with a yo @-@ yo .","Ein Mann mit einem weißen T @-@ Shirt führt mit einem Jojo Kunststücke vor ."
"A young man is looking inside the mouth of a lizard like figure .","Ein junger Mann schaut in das Maul einer eidechsenartigen Figur ."
"Two men sit next to each other on the water in a boat .","Zwei Männer sitzen nebeneinander in einem Boot auf dem Wasser ."
"Two baseball players standing at the pitchers mound whispering to one another .","Zwei Baseballspieler stehen am Pitchers Mound und flüstern miteinander ."
"A big black dog chases a big brown dog with a green object in his mouth while another big brown dog tags behind .","Ein großer schwarzer Hund rennt einem großen braunen Hund mit einem grünen Objekt im Maul nach , während ein anderer großer brauner Hund hinterher läuft ."
"Four girls pose in front of a crowd .","Vier Mädchen posieren vor einer Menschenmenge ."
"A old man in a green shirt sits on the curb holding a camera .","Ein alter Mann in einem grünen Hemd sitzt auf dem Bordstein und hält eine Kamera ."
"This lady in the print dress is stripping food for dinner .","Diese Dame im bedruckten Kleid schält Lebensmittel für das Abendessen ."
"A little boy does a cartwheel on the beach .","Ein kleiner Junge schlägt am Strand ein Rad ."
"A man with goatee rides an escalator .","Ein Mann mit Schnurrbart fährt mit dem Aufzug ."
"A child in a blue cap is near an unpainted wooden fence .","Ein Kind mit einer blauen Mütze befindet sich neben einem unlackierten Holzzaun ."
"A white man going for a walk .","Ein weißer Mann , der spazieren geht ."
"An egret stands on a rock at the edge of a river .","Ein Silberreiher steht auf einem Felsen an einem Flussufer ."
"Man paddling in blue kayak in the water .","Ein Mann , der in einem blauen Kajak im Wasser paddelt ."
"The shoeshine man , who shines shoes for a living , is shinning the black leather shoes of a man in nice dress pants .","Der Schuhputzer , der Schuhe putzt , um seinen Lebensunterhalt zu verdienen , putzt die schwarzen Lederschuhe eines Manns in hübschen Anzugshosen ."
"A man excavating bones and tools from an archaeological site .","Ein Mann , der bei einer archäologischen Grabung Knochen und Werkzeuge ausgräbt ."
"A group of men are standing around and drinking water with their bikes .","Eine Gruppe von Männern stehen mit ihren Motorrädern herum und trinken Wasser ."
"An African boy drives his team of oxen down a dirt road .","Ein afrikanischer Junge treibt sein Ochsengespann eine unbefestigte Straße entlang ."
"A man plays his guitar in a park while people sit on benches .","Ein Mann spielt Gitarre im Park , während Leute auf Bänken sitzen ."
"The fat , old man falls asleep in the chair .","Der dicke alte Mann schläft im Stuhl ein ."
"A man in white t @-@ shirt is holding umbrella and ice cream cart .","Ein Mann mit weißem T @-@ Shirt hält einen Schirm und einen Eiswagen ."
"A man wearing jeans and a gray shirt standing behind a spray painted brick wall .","Ein Mann mit Jeans und grauem Hemd steht hinter einer besprühten Ziegelmauer ."
"A girl in a striped shirt holds a bun to her mouth .","Ein Mädchen in einem gestreiften Oberteil hält sich ein süßes Brötchen an den Mund ."
"Five people playing string instruments in public .","Fünf Leute , die in der Öffentlichkeit Saiteninstrumente spielen ."
"A person in a brown shirt is pushing a baby in a stroller by the sea .","Eine Person mit einem braunen Hemd , die am Meer ein Baby in einem Sportwagen schiebt ."
"Two people in heaving clothing preparing food on a mountain .","Zwei Personen in warmer Kleidung , die auf einem Berg Essen zubereiten ."
"Three men in fishing caps are standing on rocks .","Drei Männer in Fischermützen stehen auf Felsen ."
"The barefoot woman in sunglasses sits in the tree .","Die barfüßige Frau mit Sonnenbrille sitzt im Baum ."
"A group of people walk on a pathway near the lakeside .","Eine Gruppe geht auf einem Pfad in der Nähe des Sees ."
"A man in gray holds his dog 's leash while his son sits on his shoulders .","Ein grau gekleideter Mann hält seinen Hund an der Leine , während sein Sohn auf seinen Schultern sitzt ."
"A man is sitting in room made up of wood panelling .","Ein Mann sitzt in einem holzgetäfelten Raum ."
"Four teens in school uniforms walk down a tropical road .","Vier Teenager in Schuluniformen gehen eine tropische Straße entlang ."
"A young girl with her face painted stands next to some other children .","Ein Mädchen mit bemaltem Gesicht steht neben anderen Kindern ."
