"src","tgt"
"A group of people are walking around a crowded area with dirt on the ground .","Eine Personengruppe geht in einer überfüllten Gegend mit Schmutz auf dem Boden herum ."
"The brown dog catches a ball in the air .","Der braune Hund fängt in der Luft einen Ball ."
"A group of people hold on as they ride on public transportation .","Mehrere Personen halten sich bei einer Fahrt mit einem öffentlichen Verkehrsmittel fest ."
"Several people walking down a flight of stone stairs during the day .","Mehrere Leute , die tagsüber eine Steintreppe herunter kommen ."
"Three boys play around a fountain in an office building courtyard .","Drei Jungen spielen um einen Brunnen im Hof eines Bürogebäudes ."
"Wet girl in yellow swimsuit looks over cliff to a swimmer in the water .","Ein nasses Mädchen in einem gelben Badeanzug blickt über eine Klippe zu einem Schwimmer im Wasser ."
"A brown dog is running towards three other dogs .","Ein brauner Hund rennt auf drei andere Hunde zu ."
"A man stares at another man observing his shaving technique .","Ein Mann starrt einen anderen Mann an und beobachtet seine Rasiertechnik ."
"A Toyota truck is parked outside a busy store being renovated .","Ein Toyota @-@ Lkw parkt vor einem belebten Geschäft , das gerade renoviert wird ."
"There is a big yellow backhoe in the middle of the street .","Mitten auf der Straße steht ein großer gelber Bagger ."
"A man in a white tank top using a laptop sitting next to a tall pillar with a statue on top of it .","Ein Mann mit weißen Tanktop , der neben einer hohen Säule mit einer Statue darauf ein Laptop benutzt ."
"A small brown dog is playing with a fuzzy slipper .","Ein kleiner brauner Hund spielt mit einem fusseligen Hausschuh ."
"Two girls in matching pink and white dresses and two smaller boys in matching black and white shirts .","Zwei Mädchen in zueinander passenden rosafarbenen und weißen Kleidern und zwei kleinere Jungen in zueinander passenden schwarz @-@ weißen Hemden ."
"A caucasian man wearing a black t @-@ shirt is holding up two sticks .","Ein kaukasischer Mann mit einem schwarzen T @-@ Shirt hält zwei Stöcke hoch ."
"A baby in a ball pit and a toddler playing near the feet of the person taking the picture .","Ein Baby in einem Kugelbad und ein Kleinkind , das in der Nähe der Füße der Person spielt , die das Foto macht ."
"Three men are together , two sitting and one standing .","Drei Männer sind zusammen , zwei sitzen und einer steht ."
"A woman with a red cape is getting her haircut .","Eine Frau mit einem roten Umhang bekommt die Haare geschnitten ."
"The lady in the black shirt is fixing the other lady 's hair .","Die Dame im schwarzen Oberteil kümmert sich um die Haare der anderen Dame ."
"A woman is cutting another woman 's hair as she smiles at the camera .","Eine Frau schneidet einer anderen Frau die Haare und lächelt in die Kamera ."
"The lady is wearing a blue fire department shirt .","Die Dame trägt ein blaues Feuerwehrhemd ."
"A man in a blue shirt wearing glasses uses a thin paintbrush to paint on a large canvas .","Ein Mann mit blauem Hemd und Brille benutzt einen dünnen Pinsel , um auf eine große Leinwand zu malen ."
"People walk down a city street past a record store .","Leute gehen auf einer Straße in der Stand an einem Plattenladen vorbei ."
"The legs and mid @-@ sections of two people with skateboards .","Die Beine und Rümpfe von Personen mit Skateboards ."
"A curious child is seen enjoying a projector .","Ein neugieriges Kind ist zu sehen , das sich an einem Projektor freut ."
"A man in a purple getting his haircut with a giant blow dryer faced towards him .","Ein Mann in etwas Violettem bekommt die Haare geschnitten , ihm gegenüber ein riesiger Föhn ."
"A man sitting down reading in the subway station .","Ein Mann sitzt und liest in der U @-@ Bahn @-@ Station ."
"A fully dressed young woman runs a pole down into a swimming pool .","Eine voll bekleidete junge Frau taucht eine Stange in ein Schwimmbecken ein ."
"A young boy showing off while walking his white dog in a neighborhood .","Ein Junge , der angeberisch seinen weißen Hund durch die Nachbarschaft spazieren führt ."
"A boy is holding onto and running along with a merry @-@ go @-@ round .","Ein Junge hält sich an einem Karussell fest und rennt mit ."
"A blond lady with sunglasses smiles .","Eine blonde Dame mit Sonnenbrille lächelt ."
"A large campfire at night with several people sitting around it .","Ein großes Lagerfeuer bei Nacht mit mehreren Leuten , die darum herum sitzen ."
"Two workers in orange vests perform their job .","Zwei Arbeiter in orangefarbenen Warnwesten gehen ihrer Arbeit nach ."
"A group of men are dressed in old military costumes , carrying instruments as if in a parade .","Eine Gruppe von Männern in alten Militärkostümen , die Instrumente tragen , als ob sie an einem Umzug teilnehmen ."
"A man is hanging from the edge of a rock while two others catch him .","Ein Mann hängt von einer Felsenkante und zwei andere fangen ihn auf ."
"The dog swims through the water toward the waterfall .","Der Hund schwimmt durch das Wasser auf den Wasserfall zu ."
"The Happy bride and groom waited for the photographer to take their picture .","Die glückliche Braut und der Bräutigam haben auf den Fotografen gewartet , der sie fotografieren soll ."
"Black and white dog in living room standing on hind legs .","Ein schwarz @-@ weißer Hund im Wohnzimmer , der auf den Hinterbeinen steht ."
"A group of girls is sitting in the dance studio .","Eine Gruppe von Mädchen , die in einem Tanzstudio sitzen ."
"A girl wearing a blue short and yellow shirt uniform throws a yellow softball while a girl in a black and red short uniform and red helmet runs .","Ein Mädchen mit blauen Shorts und einem gelben Oberteil wirft einen gelben Softball , während ein Mädchen in einem schwarz @-@ roten kurzen Dress und rotem Helm rennt ."
"A young girl is swinging in a backyard .","Ein Mädchen schaukelt in einem Hinterhof ."
"A group of children play in the street where water is sprayed .","Eine Gruppe von Kindern spielt in der Straße , wo Wasser verspritzt wird ."
"A girl in a red shirt is outside crying .","Ein Mädchen in rotem Oberteil ist draußen und weint ."
"Two dogs on leashes straining toward each other while their owners walk away from each other .","Zwei angeleinte Hunde ziehen aufeinander zu , während die Besitzer voneinander weg gehen ."
"The little boy has a butterfly on his dirt @-@ laden hands .","Der kleine Junge hat einen Schmetterling auf seinen ganz schmutzigen Händen ."
"A woman in a green sweater is sitting down with a tennis racket about to hit a tennis ball .","Eine Frau mit einem grünen Pullover setzt sich mit einem Tennisschläger , der gleich einen Tennisball trifft ."
"Man wearing headscarf grasping a tree in the jungle .","Ein Mann mit Kopftuch , der einen Baum im Dschungel packt ."
"A child in a striped shirt gleefully plays among some water fountains .","Ein Kind mit einem gestreiften Oberteil spielt ausgelassen an Springbrunnen ."
"Men are sitting on stairs as a woman walks by .","Männer sitzen auf Stufen , als eine Frau vorbei geht ."
"Black dog with a red collar is climbing over fence posts .","Ein schwarzer Hund mit rotem Halsband klettert über Zaunpfosten ."
"A child dressed like a pirate smiles .","Ein Kind , das wie ein Pirat gekleidet ist , lächelt ."
"Two dogs are running next to each other on the grass .","Zwei Hunde rennen nebeneinander auf der Wiese ."
"A man gets air time on his wakeboard .","Ein Mann auf seinem Wakeboard ist in der Luft ."
"Two males are sitting on a dock , one of which is playing guitar , and another two are standing in front of them .","Zwei männliche Personen , von denen eine Gitarre spielt , sitzen an einer Anlegestelle , zwei weitere stehen vor ihnen ."
"Two children are playing a game near a stage area .","Zwei Kinder spielen in der Nähe einer Bühne ein Spiel ."
"Woman in blue jacket and woman in denim outfit with a group on a mountain .","Eine Frau mit blauer Jacke und eine Frau im Jeans @-@ Outfit mit einer Gruppe auf einem Berg ."
"An elderly man , wearing a white hat , is sweeping a parking lot .","Ein älterer Mann mit einer weißen Mütze kehrt einen Parkplatz ."
"A Veteran 's Parade with three of the flag bearers presenting their flags .","Ein Veteranenaufmarsch mit drei der Fahnenträger , die ihre Fahnen präsentieren ."
"A man on a truck decorated with flags and bunting .","Ein Mann auf einem Lkw , der mit Fahnen und Wimpeln dekoriert ist ."
"A masked man in a Halloween mask looks on at a woman .","Ein maskierter Mann mit Halloween @-@ Maske sieht eine Frau an ."
"A woman in a black blouse playing a card game .","Eine Frau mit schwarzem Oberteil , die Karten spielt ."
"Two females , one wearing blue the other black , smiling and laughing","Zwei weibliche Personen , die lächeln und lachen , eine blau gekleidet , die andere schwarz"
"A girl in a jacket on a bed .","Ein Mädchen in einer Jacke auf einem Bett ."
"Many people are on the beach , near a building with flags flying .","Viele Leute sind am Strand in der Nähe eines Gebäudes mit Fahnen ."
"Black dogs jump in pool to a hand .","Ein schwarzer Hund springt in ein Schwimmbecken zu einer Hand ."
"A man that is wearing a gray military shirt with medals and a light blue cap with gold on it is waving his arm .","Ein Mann mit grauem Soldatenhemd mit Medaillen und einer hellblauen Mütze mit Gold winkt ."
"A person at a table , dressed in a black costume .","Eine Person an einem Tisch , die ein schwarzes Kostüm trägt ."
"An older gentleman , wearing a t @-@ shirt and shorts , is flipping burgers on a large stainless steel gas grill .","Ein älterer Herr in T @-@ Shirt und kurzen Hosen wendet Bratlinge auf einem großen Gasgrill aus Edelstahl ."
"A very happy singer in an extravagant outfit .","Ein sehr fröhlicher Sänger in einem extravaganten Outfit ."
"A woman carrying a mannequin is walking down the sidewalk and talking on a mobile phone .","Eine Frau , die eine Schaufensterpuppe trägt , geht auf dem Bürgersteig und spricht in ein Handy ."
"A child stands alone holding a red balloon looking into a dark interior .","Ein Kind steht alleine da , blickt in einen dunklen Raum und hält einen roten Luftballon ."
"A man driving down the street in an old fashioned fire engine waves at onlookers during a parade .","Ein Mann fährt bei einem Umzug in einem altmodischen Feuerwehrauto die Straße entlang und winkt Zuschauern zu ."
"An old man with a mustache is sitting down holding a gun and smiling .","Ein sitzender alter Mann mit Schnauzbart hält ein Gewehr und lächelt ."
"A woman wearing a red cloth on her head passes in front of a blue shack while as she walks down the street .","Eine Frau mit einem roten Tuch auf dem Kopf geht auf der Straße vor einer blauen Hütte vorbei ."
"A female cheerleader in a shiney blue cheerleaders outfit leaps across stage while performing .","Eine Cheerleaderin in einem glänzenden blauen Cheerleader @-@ Outfit springt tanzend über die Bühne ."
"A woman wears a devil costume and poses in front of a fountain .","Eine Frau trägt ein Teufelskostüm und posiert vor einem Brunnen ."
"A group of DHL employees pose in the parking lot for a photograph .","Eine Gruppe von DHL @-@ Mitarbeitern posiert auf dem Parkplatz für ein Foto ."
"Three people walking on a trail in the middle of the day .","Drei Personen gehen mitten am Tag auf einem Pfad ."
"A waitress talking with a man at an outside cafe .","Eine Kellnerin mit einem Mann in einem Straßencafé ."
"A child , carrying a closed blue umbrella , is walking with another child who is under a yellow umbrella , on a muddy path .","Ein Kind , das einen geschlossenen blauen Schirm trägt , geht mit einem anderen Kind , das sich unter einem gelben Schirm befinden , einen schlammigen Pfad entlang ."
"A clown is smiling for a picture during a parade .","Ein Clown bei einem Umzug lächelt für ein Foto ."
"Two people raise their arms on a snowy hill in the mountains .","Zwei Personen heben auf einem verschneiten Hügel in den Bergen ihre Arme ."
"A kid in a black shirt standing behind the counter at a store .","Ein Kind mit schwarzem Hemd , das hinter der Theke eines Ladens steht ."
"A man is sitting at a laptop , while two men ( one sitting , one standing up ) face each other in the background .","Ein Mann sitzt am Laptop , während zwei Männer ( einer sitzend , einer stehend ) sich im Hintergrund einander gegenüber befinden ."
"A dog with a harness and a toy its mouth .","Ein Hund mit Geschirr , der ein Spielzeug im Mund hat ."
"A chinese man wearing a traditional Chinese rice hat carries a balanced load across his shoulder with the use of a long stick .","Ein chinesischer Mann , der einen traditionellen chinesischen Reishut trägt und eine Last mithilfe eines langen Stocks auf der Schulter balanciert ."
"A woman is painting a copy of a picture hanging on the wall .","Eine Frau malt eine Kopie eines Bilds , das an der Wand hängt ."
"Four sports fans walking together with garbage bags on their heads that read C U B S .","Vier Sportfans , die zusammen mit Mülltonnen auf dem Kopf unterwegs sind , auf denen CUBS steht ."
"Two men in white uniforms with black belts are competing in a martial arts tournament .","Zwei Männer in weißen Uniformen mit schwarzen Gürteln nehmen an einem Kampfsportturnier teil ."
"A group of people march in a parade on a sunny day guiding an Oscar the Grouch float .","Eine Gruppe geht bei einem Umzug an einem sonnigen Tag und führt einen „ Oscar the Grouch “ -Wagen ."
"Man cutting cake on a pink mat .","Ein Mann schneidet einen Kuchen auf einer rosafarbenen Unterlage auf ."
"A cat sits on a piano behind open sheet music and a glass lamp that is on .","Eine Katze sitzt auf einem Klavier hinter geöffneten Noten und einer eingeschalteten Glaslampe ."
"A man with a red bowtie singing a solo with a full men 's choir in the background .","Ein Mann mit roter Fliege , der ein Solo singt , mit einem vollständigen Männerchor im Hintergrund ."
"A military man playing drums from America 's Corp Fort Lewis , Washington while in a parade","Ein Militärangehöriger , der bei einer Parade Trommeln von America ' s Corp Fort Lewis , Washington spielt ."
"The most amazing recreational activity outdoor camping .","Eine absolut faszinierend Freizeitaktivität : im Freien Campen ."
"A little girl with blond @-@ hair and blue eyes is wearing a sweater while she sits next to a warm fire .","Ein kleines blondes Mädchen mit blauen Augen trägt einen Pullover und sitzt an einem warmen Feuer ."
"A man cutting a piece of cake at an office party .","Ein Mann schneidet bei einer Party im Büro ein Stück Kuchen ab ."
"A man in a brown coat is wearing a helmet and riding a bicycle while carrying two plastic bags .","Ein Mann mit braunem Mantel und Helm fährt mit zwei Plastiktüten Fahrrad ."
"A man wearing a red costume stands near others .","Ein Mann mit einem roten Kostüm steht neben anderen ."
"A woman in a red hat and dress sits alone on a park bench .","Eine Frau mit rotem Hut und Kleid sitzt alleine auf einer Parkbank ."
"A man is laughing while wearing a white shirt .","Ein Mann lacht und trägt ein weißes T @-@ Shirt ."
"Middle @-@ aged female wearing a white sunhat and white jacket , slips her hand inside a man 's pants pocket .","Eine weibliche Person mittleren Alters mit Sonnenhut und weißer Jacke steckt die Hand in die Hosentaschen eines Mannes ."
"Someone sitting on a yellow motorcycle .","Jemand sitzt auf einem gelben Motorrad ."
"A younger boy is at the dentist holding someone 's hand .","Ein Junge ist beim Zahnarzt und hält jemandes Hand ."
"A man touches a painting on a wall .","Ein Mann berührt ein Gemälde an der Wand ."
"A lady and a man kneeling down holding a string while another lady looks at them .","Eine Dame und ein Mann , die knien und eine Schnur halten , während eine andere Dame sie ansieht ."
"A man in a yellow shirt is cutting his birthday cake .","Ein Mann mit gelbem Hemd schneidet seinen Geburtstagskuchen an ."
"A man in a black coat and blue shirt is talking on his phone indoors .","Ein Mann mit schwarzem Mantel und blauem Hemd , der in einem Gebäude am Telefon spricht ."
"Young people sit on the rocks beside their recreational vehicle .","Junge Leute sitzen auf den Felsen neben ihrem Freizeitfahrzeug ."
"A man with a tattoo holding a mop near a video game store .","Ein Mann mit einem Tattoo , der in der Nähe eines Videospielgeschäfts einen Mopp hält ."
"Two man , one in a baseball uniform are throwing a ball .","Zwei Männer , einer davon in Baseballuniform , werfen einen Ball ."
"A large group of people watching fire works together .","Eine große Menschenansammlung , die zusammen ein Feuerwerk betrachtet ."
"A person in uniform is standing and their shadow is being cast next to them .","Der Schatten einer stehenden Person in Uniform wird neben diese Person geworfen ."
"A small girl is on a baseball field where an older man is gesturing toward the crowd .","Ein kleines Mädchen auf einem Baseballplatz , wo ein älterer Mann zur Menschenmenge hin gestikuliert ."
"An old man in a white hat is napping at a fishing pier .","Ein älterer Mann mit weißer Mütze macht an einer Anlegestelle für Fischer ein Schläfchen ."
"Visitors travel along a mountain path as they walk along a safety fence .","Besucher gehen an einem Sicherheitszaun einen Bergpfad entlang ."
"Good Samaritan pulling an extremely drunken man out of the street onto the sidewalk to avoid him from being run over .","Ein guter Samariter zieht einen extrem betrunkenen Mann von der Straße auf den Gehweg , damit dieser nicht überfahren wird ."
"A woman looking in a telescope to look at something really small , most likely some sort of science lab .","Eine Frau , die mit einem Teleskop etwas ganz Kleines betrachtet , wahrscheinlich in einem wissenschaftlichen Labor ."
"Five people , wearing dark blue shirts , give a presentation outdoors .","Fünf Personen mit dunkelblauen Hemden die im Freien etwas vorführen ."
"A kid on the beach buried himself in sand with only his head exposed .","Ein Kind am Strand hat sich so in den Sand eingebuddelt , dass nur noch sein Kopf frei ist ."
"A woman talking to a group of three other women .","Eine Frau , die zu einer aus drei Frauen bestehenden Gruppe spricht ."
"A girl , with face paint on , who is wearing a red shirt is painting an image .","Ein Mädchen mit rotem Oberteil und Gesichtsbemalung malt ein Bild ."
"A female looks on as a man restrains a young boy .","Eine weibliche Person sieht zu , wie ein Mann einen Jungen festhält ."
"A woman wearing glasses and a yellow shirt is holding her hand out .","Eine Frau mit Brille und gelbem Oberteil streckt ihre Hand aus ."
"Two guys on a beach holding a third guy by his arms and ankles .","Zwei Männer am Strand halten einen dritten an Armen und Beinen ."
"A group of young men is buried up to their chest in sand .","Eine Gruppe junger Männer ist bis zur Brust in Sand eingegraben ."
"A woman and a child are walking on a leaf @-@ lined sidewalk , heading towards two people riding horses .","Eine Frau und ein Kind gehen auf einem mit Laubgewächsen gesäumten Gehweg auf zwei Personen zu , die Pferde reiten ."
"People walk by the construction that is occurring in a city .","Leute gehen an einer Baustelle in einer Stadt vorbei ."
"Two men with bags run in the same direction .","Zwei Männer mit Taschen rennen in dieselbe Richtung ."
"A man holding a walkie talkie in front of an open green box with controls in it .","Ein Mann mit einem Walkie @-@ Talkie vor einer offenen grünen Schachtel mit Reglern ."
"A young man in a tie , pushing his bike .","Ein junger Mann mit Krawatte , der sein Fahrrad schiebt ."
"A blond @-@ haired man dressed in dark colors sitting next to a woman dressed in green and wearing a black beret .","Ein blonder Mann mit dunkler Bekleidung , der neben einer grün gekleideten Frau mit einer schwarzen Baskenmütze sitzt ."
"A group of men are cleaning up debris","Eine Gruppe von Männern , die Schutt beseitigen ."
"The smiling woman in the red helmet is outdoors holding a very long rope .","Die lächelnde Frau mit dem roten Helm ist draußen und hält ein sehr langes Seil ."
"Crowds of people dancing during a street festival .","Menschenmassen tanzen auf einem Straßenfestival ."
"A man and two young children play music for a group of onlookers .","Ein Mann und zwei Kinder spielen für eine Gruppe von Zuschauern Musik ."
"Three men in a living room having a discussion .","Drei Männer in einem Wohnzimmer diskutieren ."
"A man driving a green jeep is crossing over large rocks .","Ein Mann , der einen grünen Jeep fährt , fährt über große Steine ."
"A woman with heavy makeup is standing next to a red light sign .","Eine stark geschminkte Frau steht neben einem Rotlichtschild ."
"A dog catches a Frisbee as it jumps on the grass .","Ein Hund springt auf dem Gras und fängt eine Frisbee @-@ Scheibe ."
"Crowd gathers to listen to a band","Eine Menschenmenge versammelt sich , um eine Band anzuhören ."
"A man walking across a crosswalk with long hair , a green hoodie , and a backpack .","Ein Mann mit langen Haaren , grünem Kapuzenpulli und Rucksack , der eine Fußgängerübergang überquert ."
"Blond woman sitting on dock wearing a white dress .","Eine blonde Frau , die an einer Anlegestelle sitzt und ein weißes Kleid trägt ."
"Woman in white bikini top and blue shorts with body of water in the background .","Eine Frau mit einem weißen Bikini @-@ Oberteil und blauen Shorts , mit einem Gewässer im Hintergrund ."
"Many bicyclists racing along a dirt road .","Viele Fahrradfahrer , die auf einer unbefestigten Straßen ein Rennen fahren ."
"Two little boys , from the waist up , in a martial arts match , one delivering a punch and the other blocking .","Zwei kleine Jungen von der Hüfte aus aufwärts , die Kampfsport machen , wobei der eine einen Schlag ausführt und der andere blockt ."
"Two kids with yellow belts are dueling in a martial arts class .","Zwei Kinder mit gelben Gürteln kämpfen in einem Kampfsportkurs miteinander ."
"A pregnant lady is sitting at an outside restaurant table and caressing her stomach .","Eine schwangere Dame sitzt am Tisch eines Restaurants auf der Straße und streichelt ihren Bauch ."
"A man wearing red pants about to reach the ground .","Ein Mann mit roten Hosen , kurz bevor er den Boden erreicht ."
"A group of young children , boys and girls , are playing a game of soccer .","Eine Gruppe von Kindern , Jungen und Mädchen , die Fußball spielen ."
"A young boy dressed in blue and white is kicking a soccer ball .","Ein blau @-@ weiß gekleideter Junge kickt einen Fußball ."
"A group of people form a procession , several of them holding signs with photographs on them .","Eine Gruppe aus einer Prozession , in der mehrere Personen Schilder mit Fotos darauf tragen ."
"The boy in red swimming trunks is jumping on the sand .","Der Junge mit der roten Badehose springt auf dem Sand ."
"Two asian children sitting in chairs in the street on summer day .","Zwei asiatische Kinder , die an einem Sommertag in Stühlen auf der Straße sitzen ."
"A man is swinging on a rope above the water .","Ein Mann schwingt ein Seil über dem Wasser ."
"There is a man swinging off a rope swing into a lake .","Ein Mann schwingt sich an einem Seil in einen See ."
"The crowd at a game in LA takes their seats .","Die Menschenmenge bei einem Spiel in LA setzt sich auf ihre Sitze ."
"A group of volunteers working with children to do a toy drive outside of a toys r us for children in need .","Eine Gruppe Freiwilliger , die mit Kindern arbeitet , um draußen vor einem „ Toys r us “ Spielzeug für Kinder in Not zu sammeln ."
"A woman in black is taking photographs .","Eine schwarz gekleidete Frau fotografiert ."
"A small boy in a bathing suit walks over a drain grid while water is sprinkled on him .","Ein kleiner Junge in einer Badehose wird mit Wasser bespritzt und geht über ein Abflussgitter ."
"A perspiring , tattooed man plays a guitar .","Ein schwitzender tätowierter Mann spielt Gitarre ."
"A bird 's eye view of four people standing in the middle of tall rocks .","Vier Personen , die inmitten hoher Felsen stehen , aus der Vogelperspektive ."
"People are standing or walking near railroad tracks .","Leute stehen und gehen in der Nähe von Bahngleisen ."
"A man in a purple shirt riding a red bike .","Ein Mann mit violettem Hemd , der ein rotes Fahrrad fährt ."
"A man gives a boy high @-@ fives outside a barber shop .","Ein Mann gibt einem Jungen vor einem Friseurladen High @-@ Fives ."
"Four kids , two girls and two boys going on an adventure in a canoe .","Vier Kinder , zwei Mädchen und zwei Jungen , die in einem Kanu auf Abenteuerfahrt gehen ."
"People with safety vests stand in a field with shovels .","Leute mit Warnwesten und Schaufeln stehen auf einem Feld ."
"A man in a yellow vest is smoking and working in a field .","Ein Mann mit gelber Weste raucht und arbeitet auf einem Feld ."
"A man in heavy windbreaker clothing walking through a field .","Ein Mann mit schwerer windfester Kleidung , der durch ein Feld geht ."
"Three men in safety vests work along a roadside .","Drei Männer mit Warnwesten arbeiten am Straßenrand ."
"Two men in blue uniforms and green workman vest .","Zwei Männer mit blauen Uniformen und grüner Arbeiterweste ."
"A man drives a piece of farm equipment in a field .","Ein Mann fährt auf einem Feld eine Landmaschine ."
"Girls are trying to hit the ball during a volleyball game .","Mädchen versuchen bei einem Volleyballspiel den Ball zu treffen ."
"Two dogs are running through water carrying a rope and red float in their mouths .","Zwei Hunde rennen durch das Wasser und tragen ein Seil und eine rote Schwimmweste im Maul ."
"Two men peering down from scaffolding .","Zwei Männer , die von einem Gerüst nach unten blicken ."
"A man in a black cap and blue shirt is looking for gold .","Ein Mann mit schwarzer Mütze und blauem Hemd sucht nach Gold ."
"A man in a green shirt smoothing wet concrete .","Ein Mann mit einem grünen Hemd , der nassen Beton glättet ."
"An older Asian man stands next to a large tub of rice .","Ein älterer asiatischer Mann steht neben einem großen Bottich mit Reis ."
"A woman sits next to a bucket of collected clams .","Eine Frau sitzt neben einem Eimer mit frisch gesammelten Muscheln ."
"A man in a black shirt is playing percussion on a set of empty five gallon buckets .","Ein Mann mit einem schwarzen Hemd spielt auf leeren 5 @-@ Gallonen @-@ Eimern Schlagzeug ."
"A woman selling flowers on the street corner .","Eine Frau , die an der Straßenecke Blumen verkauft ."
"A tall man and a shorter man walking and talking , wearing the same sandals .","Ein großer Mann und ein kleiner Mann , die miteinander gehen und reden und dieselben Sandalen tragen ."
"Two men are filling out paperwork for a man in a red shirt who is behind the counter .","Zwei Männer füllen für einen Mann hinter der Theke , der ein rotes Hemd trägt , Papiere aus ."
"A band performs on stage while the crowd raises their hands and clap .","Eine Band spielt auf der Bühne , die Menge hebt die Hände und klatscht ."
"A man is standing underneath a large bell .","Ein Mann steht unter einer großen Glocke ."
"Two men standing in dark clothing at a bus stop , one is reading the newspaper .","Zwei Männer in dunkler Kleidung stehen an einer Bushaltestelle , einer davon liest Zeitung ."
"A blond woman wearing jeans is reading on a bench .","Eine blonde Frau , die Jeans trägt , sitzt auf einer Bank ."
"A little girl in a pink dress crying .","Ein kleines Mädchen in einem rosafarbenen Kleid , das weint ."
"Men enjoying a sandwich at a street fair .","Männer essen auf einem Straßenfest ein belegte Brote ."
"A large , black dog with something in its mouth is coming out of a pool of water .","Ein großer schwarzer Hund , der etwas im Maul hat , kommt aus einem Tümpel ."
"A man and woman wearing Mickey Mouse ears in a crowd .","Ein Mann und eine Frau mit Mickey @-@ Maus @-@ Ohren in einer Menschenmenge ."
"A young man is texting while standing in front of a poster .","Ein junger Mann steht vor einem Poster und schreibt eine SMS ."
"Two young men are standing on the sidewalk talking to each other .","Zwei junge Männer stehen auf dem Bürgersteig und sprechen miteinander ."
"A black man wearing a blue shirt and some bling starring into the camera .","Ein schwarzer Mann mit blauem Hemd und irgendeinem Goldschmuck starrt in die Kamera ."
"Woman stands against wall filled with old advertisements wearing a short white shirt with jean jacket and skirt .","Eine Frau steht vor einer Wand mit alter Werbung ; sie trägt ein kurzes weißes Hemd mit Jeansjacke und Rock ."
"A black male leaning up against a wall with a water bottle .","Eine schwarze männliche Person mit einer Wasserflasche , die sich an eine Wand lehnt ."
"Two long @-@ haired little girls are sitting on a platform .","Zwei langhaarige kleine Mädchen sitzen auf einer Plattform ."
"A woman in a blue outfit pulls a cat off the roof of a car .","Eine Frau in einem blauen Outfit zieht eine Katze vom Dach eines Autos ."
"Many people are walking through a crowded outdoor marketplace .","Viele Leute gehen durch einen überfüllten Freiluftmarkt ."
"Two workers in their hard hats and safety vests stand near a yellow block of concrete .","Zwei Arbeiter mit Schutzhelmen und Warnwesten stehen neben einem gelben Betonblock ."
"A male drummer and a female singer at a performance .","Ein Schlagzeuger und eine Sängerin bei einer Aufführung ."
"A man in a black suit and straw hat holds a tennis racket as if it were a guitar .","Ein Mann mit schwarzem Anzug und Strohhut hält einen Tennisschläger , als ob es eine Gitarre wäre ."
"A poor woman in a shawl is digging for rocks .","Eine Arme Frau in einem Umschlagtuch grabt nach Steinen ."
"A man is bent overlooking at something on a rocky beach .","Ein Mann hat sich gebückt , um etwas an einem steinigen Strand zu betrachten ."
"A woman giving a cup to an African American man .","Eine Frau gibt einem afroamerikanischen Mann eine Tasse ."
"A man in a black shirt selling fruit at the market .","Ein Mann mit schwarzem Hemd , der auf dem Markt Obst verkauft ."
"Indian ladies dancing in front of crowd","Indische Damen , die vor einer Menschenmenge tanzen"
"A man in the background about to roll a die with army men and a die in the foreground","Ein Mann im Hintergrund , der gleich würfeln wird , mit Soldaten und einem Würfel im Vordergrund"
"A young woman performs a balance beam routine in front of spectators .","Eine junge Frau führt Zuschauern etwas auf einem Schwebebalken vor ."
"A group of people are standing in front of a train .","Eine Gruppe steht vor einem Zug ."
"Crowd shuffles past opening in old structure .","Eine Menge schiebt sich an einer Öffnung in einem alten Bauwerk vorbei ."
"Two men dressed in white shirts button down shirts , white hats , with blue scarves tied around their necks","Zwei Männer mit weißen Hemden , weißen Hüten und blauen Halstüchern um den Hals"
"A man is standing outside at a cafe .","Ein Mann steht draußen in einem Cafe ."
"People standing in front of watermelons on side of the street .","Leute , die vor Wassermelonen am Straßenrand stehen ."
"Girl sitting in fire for a show","Ein Mädchen , das für eine Show im Feuer sitzt"
"Two young girls are wearing bathing suits and standing under falling water .","Zwei Mädchen in Badeanzügen stehen unter herunterfallendem Wasser ."
"A black and white dog runs in some leaves .","Ein schwarz @-@ weißer Hund rennt durch Blätter ."
"A boy in a Renaissance Fair costume is standing by cars parked on grass .","Ein Junge in einem Mittelalterkostüm steht neben Autos , die auf einer Wiese geparkt sind ."
"A black dog and a tan dog fighting .","Ein schwarzer Hund und ein lohfarbener Hund kämpfen ."
"A woman is soldering a piece of metal as a man watches .","Eine Frau lötet ein Stück Metall , während ein Mann zusieht ."
"A young man climbs a mountain , another follows below .","Ein junger Mann klettert auf einen Berg , ein anderer folgt weiter unten ."
"A boy does a cartwheel on a rock cliff .","Ein Jung schlägt auf einer Felsenklippe ein Rad ."
"An older gentleman looking down at his beer .","Ein älterer Herr blickt auf sein Bier hinunter ."
"Woman in white in foreground and a man slightly behind walking with a sign for John 's Pizza and Gyro in the background .","Eine weiß gekleidete Frau im Vordergrund und leicht nach hinten versetzt ein Mann sind unterwegs , im Hintergrund ein Schild für John ' s Pizza und Gyro ."
"Little train rides with the family .","Fahrt mit einem kleinen Zug mit der Familie ."
"A woman is stirring the contents of a cooking pot .","Eine Frau , die in einem Kochtopf rührt ."
"A city street is being cleaned by a man in a green vehicle .","Eine Straße in der Stadt wird von einem Mann in einem grünen Fahrzeug gereinigt ."
