"src","tgt"
"A group of women in matching uniforms , one of which is speaking .","Eine Frauengruppe in zueinanderpassenden Uniformen , eine der Frauen spricht ."
"A man in a black shirt is singing into a microphone .","Ein Mann mit schwarzem Hemd singt in ein Mikrofon ."
"A fireman douses a red truck that is smoking as a police officer approaches .","Ein Feuerwehrangehöriger übergießt einen qualmenden roten Lkw mit Wasser , während ein Polizist näher kommt ."
"A group of people waiting around under the freeway .","Eine Personengruppe wartet unter der Autobahn ."
"A newlywed couple stands in front of a large crowd .","Ein frisch verheiratetes Paar steht vor einer großen Menschenmenge ."
"A group of boys are playing on a beach .","Eine Gruppe von Jungen spielt an einem Strand ."
"Two people are getting soaked by a waterfall .","Zwei Personen werden von einem Wasserfall durchnässt ."
"A young newlywed couple cuts their wedding cake that their reception .","Eine junges frisch verheiratetes Paar schneidet beim Empfang den Hochzeitskuchen auf ."
"A few people are sitting down watching a woman present something in a classroom as an gentleman looks reluctant in the background .","Ein paar Leute sitzen da und sehen einer Frau zu , die in einem Klassenzimmer etwas präsentiert , während ein Herr im Hintergrund zögerlich drein blickt ."
"A barefoot woman in a red and green skirt is surrounded by clay pots and is working with clay .","Eine barfüßige Frau mit rot @-@ grünem Rock ist von Keramiktöpfen umgeben und arbeitet mit Ton ."
"A boy is playing with a screwdriver .","Eine Junge spielt mit einem Schraubenzieher ."
"A child wearing a gray sweater holds a crab and looks at it .","Ein Kind mit einem grauen Pullover hält eine Krabbe und blickt sie an ."
"A flautist plays the flute in a marching band","Ein Flötist spielt in einer Marschkapelle Flöte ."
"The kid rides his green and black bike down the street .","Das Kind fährt auf dem grün @-@ schwarzen Fahrrad auf der Straße ."
"Two men hanging from ropes over a waterfall .","Zwei Männer hängen an Seilen über einem Wasserfall ."
"Four female passengers wait for their train , one is sitting and the rest are standing .","Vier weibliche Passagiere warten auf den Zug , eine sitzt und die übrigen stehen ."
"Three dogs are running side by side on the grass .","Drei Hunde rennen nebeneinander auf dem Gras ."
"A woman in a gray shirt and black Capris is running along a road .","Eine Frau mit grauem Oberteil und schwarzem Capris rennt eine Straße entlang ."
"A boy is swimming in water .","Ein Junge schwimmt im Wasser ."
"A man with long hair and a green striped shirt talks to a woman who is listening intently .","Ein langhaariger Mann mit grün gestreiftem Hemd spricht zu einer Frau , die aufmerksam zuhört ."
"Women posing in a goofy candid photo in a studio","Frauen , die sich in einem Studio blödelnd fotografieren lassen"
"A young girl just jumped out of her yellow swing .","Ein Mädchen ist gerade aus der gelben Schaukel gesprungen ."
"A little girl in red is down on the ice","Ein kleines rot gekleidetes Mädchen ist unten auf dem Eis ."
"A toddler all bundled up getting ready to go down a slide .","Ein gut eingepacktes Kleinkind bereitet sich darauf vor , eine Rutsche herunter zu rutschen ."
"Several dogs carry a man with a helmet through snow .","Mehrere Hund tragen einen Mann mit einem Helm durch den Schnee ."
"Young African American child with beads in her hair looking at the camera and covering her mouth with a coat on .","Ein afroamerikanisches Mädchen mit Mantel und Perlen in den Haaren blickt zur Kamera und bedeckt ihren Mund ."
"A man is teaching three girls how to play an instrument .","Ein Mann lehrt drei Mädchen , ein Instrument zu spielen ."
"A young bare @-@ chested man talking with a casually dressed man along a lonely desert road .","Ein junger Mann mit nackter Brust redet mit einem leger gekleideten Mann auf einer einsamen Wüstenstraße ."
"Brown and white dog playing in the grass .","Ein braun @-@ weißer Hund spielt im Gras ."
"A woman in a floral pattern dress is operating a loom .","Eine Frau in einem Kleid mit Blumenmuster bedient einen Webstuhl ."
"Two men in blue clothing sit on a boat .","Zwei blau gekleidete Männer sitzen in einem Boot ."
"Three workers hold buckets and crouch on beams with a view of a town below them .","Drei Arbeiter halten Eimer und hocken auf Balken , während unter ihnen die Stadt zu sehen ist ."
"Hispanic people sitting on the beach in the sand talking on the phone .","Hispanische Personen sitzen am Strand im Sand und telefonieren ."
"A child jumps up near a body of water .","Ein Kind springt in der Nähe eines Gewässers hoch ."
"A child looks at a baby sleeping in a crib .","Ein Kind blickt auf ein Baby , das in einem Bettchen schläft ."
"Bespectacled man in suit opens wallet while a younger lady in formal wear laughs with him .","Ein Mann mit Brille im Anzug öffnet seinen Geldbeutel , während eine jüngere formal gekleidete Dame mit ihm lacht ."
"Men unlocking a gate for a train .","Männer schließen eine Schranke für einen Zug auf ."
"The women gives the man a hug and kiss while his dog is on the leash .","Die Frau umarmt und küsst den Mann , während sein Hund an der Leine ist ."
"A man receiving a haircut at a barber shop .","Ein Mann bekommt beim Friseur einen Haarschnitt ."
"A man inspects the uniform of a figure in some East Asian country .","Ein Mann untersucht die Uniform einer Figur in irgendeinem ostasiatischen Land ."
"A young boy rock climbing .","Ein Junge , der klettert ."
"A man is rock climbing with spotters below .","Ein Mann klettert , während unten Fotonarren stehen ."
"Two small kids holding hands while walking in a street .","Zwei kleine Kinder , die auf der Straße gehen und sich an den Händen halten ."
"A black dog nursing black and white puppies .","Eine schwarze Hündin , die schwarze und weiße Welpen säugt ."
"A young woman jumping up off the floor .","Eine junge Frau , die vom Boden hochspringt ."
"A group of men dressed in red are playing the drums .","Eine Gruppe rot gekleideter Männer , die Trommeln spielen ."
"An opposite side street @-@ shot of Applebee 's and Dave and Buster 's restaurants .","Eine von der gegenüberliegenden Straßenseite gemachte Aufnahmen von Applebee ' s und Dave and Buster ' s Restaurants ."
"A young child smiling while on a swing at a playground .","Ein lächelndes Kind auf einer Schaukel auf dem Spielplatz ."
"Middle @-@ aged man in yellow shirt standing on sidewalk holding a green bag and casting a shadow .","Ein Mann mittleren Alters mit gelbem Hemd , der auf dem Bürgersteig steht und eine grüne Tasche hält und einen Schatten wirft ."
"A woman with a blue scarf is reading a magazine in front of a painting of sunflowers .","Eine Frau mit einem blauen Schal liest vor einem Gemälde mit Sonnenblumen eine Zeitschrift ."
"A man and a woman kissing outdoors .","Ein Mann und eine Frau , die sich draußen küssen ."
"A little girl playing the guitar , some flowers to the left .","Ein kleines Mädchen spielt Gitarre , links ein paar Blumen ."
"A woman and a child both wearing red outfits walking up a street","Eine Frau und ein Kind , beide rot gekleidet , gehen die Straße entlang ."
"A man in a blue plaid shirt walks behind people with his dog at the beach","Ein Mann mit blau kariertem Hemd geht mit seinem Hund am Strand hinter anderen Personen her ."
"A girl inside a long tubular slide .","Ein Mädchen in einer langen röhrenförmigen Rutsche ."
"A man stands in the distance on the ocean while he stands on a small boat .","Ein Mann steht in der Ferne am Meer , während er auf einem kleinen Boot steht ."
"A black and brown dog carries a red toy in his mouth .","Ein schwarz @-@ brauner Hund trägt ein rotes Spielzeug im Maul ."
"A young child is walking along side a large black and brown dog with snow on the ground .","Ein Kind geht neben einem großen schwarz @-@ braunen Hund durch den Schnee ."
"A man in a gray coat speaks into a microphone .","Ein Mann mit grauem Mantel spricht in ein Mikrophon ."
"A group of young people holding bottles and pointing at the camera .","Eine Gruppe junger Menschen hält Flaschen und zeigt auf die Kamera ."
"Two women walk down the crowded street .","Zwei Frauen gehen die belebte Straße entlang ."
"The little girl in the pink top is running down the path .","Das kleine Mädchen mit dem rosafarbenen Oberteil rennt den Pfad entlang ."
"A woman wearing a black shirt giving a lecture .","Eine Frau mit einem schwarzen Oberteil hält einen Vortrag ."
"There is a little girl in a pink helmet riding her pink bicycle along a waterway .","Ein kleines Mädchen mit rosafarbenem Helm fährt auf ihrem rosa Fahrrad eine Wasserstraße entlang ."
"A track athlete is jumping a hurdle .","Ein Leichtathlet springt über eine Hürde ."
"A dog is jumping as he turns around on a beach .","Ein Hund am Strand dreht sich herum und springt ."
"A band plays on a small stage .","Eine Band spielt auf einer kleinen Bühne ."
"A girl in a black hat with a pink flower on it plays the keyboard .","Ein Mädchen trägt einen schwarzem Hut mit einer rosafarbenen Blume und spielt Keyboard ."
"A family prepares the dinner table for a party .","Eine Familie bereitet den Essenstisch für eine Party vor ."
"A few people sitting on a pier looking at a lake .","Ein paar Leute sitzen auf einem Landungssteg und blicken auf den See ."
"A band called Screaming Orphans is giving a concert .","Eine Band mit dem Namen Screaming Orphans gibt ein Konzert ."
"We are singing the popular song for you all .","Wir singen das beliebte Lied für Sie alle ."
"Kids race around a go @-@ cart track with adult supervision .","Kinder fahren auf einer Go @-@ Cart @-@ Bahn unter der Aufsicht Erwachsener Rennen ."
"A little body in an orange shirt is holding a yellow sword and holding it toward the camera .","Ein kleiner Junge mit orangefarbenem Hemd hält ein gelbes Schwert zur Kamera hin ."
"Young boys playing ball on the beach .","Jungen spielen am Strand Ball ."
"A man is sitting in a chair with his foot propped up on a cabinet , talking into a microphone .","Ein Mann sitzt in einem Sessel , den Fuß auf einem Schränkchen aufgestellt , und spricht in ein Mikrofon ."
"A man in a suit sits talking into a microphone .","Ein Mann im Anzug sitzt und spricht in ein Mikrophon ."
"A man in a gray suit is talking in front of a microphone .","Ein Mann im grauen Anzug springt vor einem Mikrophon ."
"A man pokes his out of a small window .","Ein Mann streckt sein Gesicht aus einem kleinen Fenster ."
"Someone is playing hopscotch on a chalked out grid on the ground .","Jemand spielt Himmel und Hölle auf einem mit Kreide auf den Boden gemalten Raster ."
"A young child is watching a man play an electric guitar .","Ein Kind beobachtet einen Mann , der Elektrogitarre spielt ."
"Guy and girl looks at a person giving a speech while they are sitting down .","Ein Typ und ein Mädchen blicken im Sitzen auf eine Person , die eine Rede hält ."
"A man is paddling a boat during a sunset .","Ein Mann paddelt ein Boot durch den Sonnenuntergang ."
"Four children in black and red hats and black clothes perform .","Vier Kinder mit schwarz @-@ roten Mützen und schwarzer Kleidung geben eine Vorstellung ."
"A woman sitting in chair discusses a topic into a microphone .","Eine Frau , die in einem Sessel sitzt , erörtert ein Thema in ein Mikrofon ."
"A man in a white shirt and blue shorts swinging a tennis racket .","Ein Mann mit weißem Hemd und blauen Shorts , der einen Tennisschläger schwingt ."
"A boy cuts a flip in the grass .","Ein Junge macht einen Salto auf der Wiese ."
"In front of an Asian market store one man rests in a chair while another man cleans .","Vor einem asiatischen Marktstand ruht sich ein Mann in einem Sessel aus , während ein anderer Mann putzt ."
"The young boy was playing with his train set .","Der Junge hat mit seiner Eisenbahn gespielt ."
"A man holds a baby while they smile at each other .","Ein Mann hält ein Baby und die beiden lächeln einander an ."
"People are walking down the stairs through the fog .","Leute gehen durch den Nebel die Treppe hinunter ."
"A group of indians stand next to a streetlight in the daytime with clouds above them all .","Mehrere Inder stehen tagsüber neben einer Straßenlaterne , über ihnen Wolken ."
"A brown and black dog running through a river","Ein braun @-@ schwarzer Hund , der durch einen Fluss rennt ."
"People next to a red , white and blue hot air balloon that is on the grass","Leute neben einem rot @-@ weiß @-@ blauen Heißluftballon auf dem Gras"
"A man speaking directly into a microphone","Ein Mann spricht direkt in ein Mikrophon ."
"A boy wearing a blue hood holds a baby animal and smiles .","Ein Junge mit blauer Kapuze hält ein Tierbaby und lächelt ."
"A group of theater students are jumping in sequence on stage .","Eine Gruppe von Theaterstudenten , die nacheinander auf der Bühne springen ."
"A small baby in winter clothing is being held upright to take a picture .","Ein Baby in Winterkleidung wird für das Foto senkrecht gehalten ."
"People in a crowd behind a yellow metal gate .","Leute in einer Menschenmenge hinter einem gelben Metalltor ."
"A young boy kicks a soccer ball while six others play but are dressed as referee .","Ein Junge kickt einen Fußball , während sechs andere spielen , aber wie Schiedsrichter gekleidet sind ."
"A young girl is climbing on a wooden structure .","Ein Mädchen klettert auf einer Holzkonstruktion ."
"Three helmet @-@ wearing roller @-@ blading children are next to a skating young adult .","Drei helmtragende rollschuhlaufende Kinder neben einem rollschuhlaufenden Erwachsenen ."
"Two children are playing on a playground .","Zwei Kinder spielen auf einem Spielplatz ."
"A woman who is fixing her computer while showing her daughter what it is doing .","Eine Frau , die ihren Computer repariert und ihrer Tochter zeigt , was sie macht ."
"Two women and an officer departing an airplane .","Zwei Frauen und ein Beamter , die ein Flugzeug verlassen ."
"A man in red swim trunks on a boat in the water .","Ein Mann mit roter Badehose auf einem Boot im Wasser ."
"A young boy sleeping after playing with his friends .","Ein Junge , der schläft , nachdem er mit seinen Freunden gespielt hat ."
"A little girl wearing a decorated helmet is slumped over a small two @-@ wheel bike .","Ein kleines Mädchen mit einem dekorierten Helm ist über einem kleinen Zweirad ganz zusammengesunken ."
"A man wearing a face mask sits near a tent and a trailer .","Ein Mann mit Gesichtsmaske sitzt bei einem Zelt und einem Wohnwagen ."
"Boy rock climbing on a blue wall while an adult looks away .","Ein Junge klettert an einer blauen Wand , ein Erwachsener sieht weg ."
"A worker cleaning a brick street .","Ein Arbeiter , der eine Ziegelstraße reinigt ."
"The cheerleading squad for a professional basketball team is performing a routine .","Die Cheerleadermannschaft für ein Profi @-@ Basketballteam führt eine Choreografie durch ."
"A man looking out of his window .","Ein Mann , der aus dem Fenster sieht ."
"People in front of waterfront , 3 people are sitting down facing each other as a young boy runs and 2 people walk towards the water .","Leute vor einem Hafengebiet , 3 Personen sitzen einander zugewandt , während ein Junge rennt und 2 Personen auf das Wasser zu gehen ."
"Man in green shirt with suspenders talking on the phone , while sitting at a table .","Ein Mann mit grünem Hemd und Hosenträgern , der an einem Tisch sitzt und am Telefon spricht ."
"A man in a white shit and beret amongst many gold items .","Ein Mann mit einem weißen Hemd und einer Baskenmütze inmitten vieler Gegenstände aus Gold ."
"A black dog running in a race .","Ein schwarzer Hund , der an einem Rennen teilnimmt ."
"The girl in blue shorts is sitting on a broken tree stump .","Das Mädchen in den blauen Shorts sitzt auf einem abgebrochenen Baumstumpf ."
"People , outside , throwing stuff over the top of them .","Leute im Freien , die Sachen über einander weg werfen ."
"A young man in a blue hoodie doing a flip off of a half @-@ wall that is covered in graffiti .","Ein junger Mann mit blauem Kapuzenpulli , der einen Salto von einer halbhohen Mauer macht , die mit Graffiti bedeckt ist ."
"One boy jumps over another boy on a trampoline .","Ein Junge auf einem Trampolin springt über einen anderen Jungen ."
"A man wearing glasses and a woman wearing a black hat and dark sunglasses sit together on a subway train .","Ein Mann mit Brille und eine Frau mit schwarzer Mütze und dunkler Sonnenbrille sitzen zusammen in einer U @-@ Bahn ."
"A boy is secured between two bungee cords and is suspended in air .","Ein Junge ist an zwei Bungee @-@ Seilen gesichert und hängt in der Luft ."
"An old woman in a long coat with a small cart crosses the street while another woman smoking a cigarette watches .","Eine alte Frau in einem langen Mantel überquert die Straße mit einem Karren , während eine andere Frau eine Zigarette raucht und zusieht ."
"A man is getting into a red car .","Ein Mann steigt in ein rotes Auto ."
"A lone man casting a fishing line into the water at sunset .","Ein einzelner Mann , der bei Sonnenuntergang eine Angelschnur auswirft ."
"A man welds in a yellow car .","Ein Mann schweißt in einem gelben Auto ."
"A girl in black sitting on the floor in a dorm doing classwork , and a girl in a red shirt doing work on the computer .","Ein schwarz gekleidetes Mädchen , das in einem Studentenwohnheim Hausaufgaben macht , und ein Mädchen mit rotem Oberteil , das am Computer arbeitet ."
"The child is on a wooden rocking horse .","Das Kind befindet sich auf einem Schaukelpferd aus Holz ."
"A woman with curly hair in a black jacket , black pants and black heeled boots walks down the street .","Eine Frau mit lockigen Haaren und schwarzer Jacke , schwarzen Hosen und schwarzen Stiefeln mit Absatz geht die Straße entlang ."
"A woman is forming clay on a pottery well .","Eine Frau formt Ton an einer Töpferscheibe ."
"Two children are running down a sidewalk in front of a building .","Zwei Kinder rennen einen Gehweg vor einem Gebäude entlang ."
"A dog emerging from a lake .","Ein Hund , der aus einem See kommt ."
"A big white dog and a small black dog sit in the snow .","Ein großer weißer und und ein kleiner schwarzer Hund sitzen im Schnee ."
"A blond woman is laughing","Eine blonde Frau lacht ."
"A woman sits in a waiting room reading a magazine depicting a scantily @-@ clad man and woman .","Eine Frau sitzt in einem Wartezimmer und liest eine Zeitschrift , in der ein spärlich bekleideter Mann und eine spärlich gekleidete Frau abgebildet ist ."
"Somebody putting a shoe on and leaving in a hurry .","Jemand , der einen Schuh anzieht und eilig weggeht ."
"A black and a white dog play with a rope toy in a backyard","Ein schwarz @-@ weißer Hund spielt in einem Hinterhof mit einem Spielzeugseil ."
"A grocery store worker is pushing several baskets at once .","Ein Arbeiter in einem Lebensmittelgeschäft schiebt mehrere Körbe auf ein Mal ."
"A older man sitting in front of what appears to be a doorway .","Ein älterer Mann , der vor etwas sitzt , das wie eine Toreinfahrt aussieht ."
"A dark @-@ skinned man squats in front of a plate of food .","Ein dunkelhäutiger Mann sitzt vor einem Teller mit Essen in der Hocke ."
"A woman is talking on her cellphone while a couple id sitting at a restaurant .","Eine Frau spricht am Handy , während ein Paar im Restaurant sitzt ."
"Girls in purple Asian dresses sitting in chairs in a formal setting .","Mädchen in violetten asiatischen Kleidern sitzen bei einem förmlichen Anlass in Sesseln ."
"A boy in a swimming pool , wearing goggles , gives the  two thumbs up  sign .","Ein Junge mit Schutzbrille in einem Schwimmbecken streckt den Daumen nach oben ."
"A child runs barefoot across a blacktop parking lot .","Ein Kind rennt barfuß über einen geteerten Parkplatz ."
"Guy with long brown , curly hair and eyeglasses , playing guitar , sitting on grass , wearing striped shirt and blue jeans .","Ein Mann mit langen braunen lockigen Haaren und Brille , der Gitarre spielt , auf dem Gras sitzt und ein gestreiftes Hemd und Bluejeans trägt ."
"A woman sitting against a wall behind a pane of glass .","Eine Frau , die hinter einer Glasscheibe an eine Wand gelehnt sitzt ."
"A dog running through a forest in the winter time","Ein Hund , der im Winter durch einen Wald rennt ."
"A crowd of people looking at two guys on motorcycles .","Eine Menschenmenge , die auf zwei männliche Motorradfahrer blickt ."
"A group of people are standing outside watching something happening .","Eine Gruppe steht draußen und beobachtet ein Ereignis ."
"A guy and girl playing a board game on the floor .","Ein Junge und ein Mädchen spielen auf dem Boden ein Brettspiel ."
"A little dog is leaping through the air over a snowy field .","Ein kleiner Hund springt über einem verschneiten Feld durch die Luft ."
"Kid wearing a paper crown sitting in a shopping cart .","Ein Kind , das eine Papierkrone trägt und in einem Einkaufswagen sitzt ."
"A man jumping over boxes for exercise in the middle of a high school track .","Ein Mann , der zur Übung mitten auf einer Laufbahn über Kisten springt ."
"Motorcyclist entering a motorcycle cage in front of a large crowd .","Ein Motorradfahrer , der vor einer großen Menschenmenge in einen Motorradkäfig fährt ."
"A little girl on a bouncey playground animal sits while a woman takes her picture .","Ein kleines Mädchen sitzt auf einem Spielplatz @-@ Schaukeltier während sie von einer Frau fotografiert wird ."
"A man sits perched on a course rock wearing a white tank top .","Ein Mann sitzt auf einem groben Stein und trägt ein weißes Tanktop ."
"Several dogs are walking around on a brick street .","Mehrere Hunde laufen auf einer Ziegelstraße herum ."
"A cook in the kitchen is preparing food","Ein Koch in der Küche bereitet Essen zu ."
"A girl with a backpack and a boy on a bike are standing at a crosswalk .","Ein Mädchen mit Rucksack und ein Junge auf einem Fahrrad stehen an einem Fußgängerübergang ."
"Young children playing in a pile of toilet paper .","Kinder spielen in einem Haufen Toilettenpapier ."
"An older man is sitting in a chair while looking at a magazine .","Ein älterer Mann sitzt in einem Sessel und schaut auf eine Zeitschrift ."
"A guy wearing a costume with a blue striped shirt .","Ein Mann , der ein Kostüm mit einem blau gestreiften Hemd trägt ."
"People are sitting on stools in a clothing store .","Leute sitzen auf Hockern in einem Bekleidungsgeschäft ."
"Two hikers climbing while one poses for a camera .","Zwei Wanderer steigen an , während sich einer fotografieren lässt ."
"A bridesmaid in a sleeveless black dress holding a bouquet of red flowers at a wedding .","Eine Brautjungfer in einem ärmellosen schwarzen Kleid , die auf einer Hochzeit ein Bukett roter Rosen hält ."
"A street performer playing a percussion instrument in front of a crowd of people .","Ein Straßenkünstler , der vor einer Menschenmenge ein Schlaginstrument spielt ."
"Someone leaps across the beach in a sign of joy !","Jemand springt vor Freude über den Strand ."
"A group of people sitting at a table .","Mehrere Personen , die an einem Tisch sitzen ."
"A boy wearing a hat and shorts is sleeping on a bench .","Ein Junge mit Mütze und kurzen Hosen , der auf einer Bank schläft ."
"A man walks past a building with a door that says Keep Clear .","Ein Mann geht an einem Gebäude vorbei , auf dessen Tür „ Keep Clear “ steht ."
"A person trails behind some ducks on the water to a lake .","Eine Person geht hinter ein paar Enten auf dem Wasser zu einem See ."
"Girl playing flute as she walks by fence in rural area .","Ein Mädchen geht in einer ländlichen Gegend an einem Zaun entlang und spielt Flöte ."
"The white dog jumps over a stream of water .","Der weiße Hund springt über einen Bach ."
"A lady with glasses and a warm hat looks in the distance .","Eine Dame mit Brille und warmer Mütze blickt in die Ferne ."
"A blond @-@ haired child is swinging on a tire swing .","Ein blondes Kind schaukelt auf einer Reifenschaukel ."
"Deli man slicing meat thin and weighing the sliced pieces .","Ein Delikatessenverkäufer schneidet Fleisch in dünne Scheiben und wiegt diese ."
"Two people sitting under a blossoming tree looking at a mountain near a shack .","Zwei Personen in der Nähe einer Hütte , die unter einem blühenden Baum sitzen und auf einen Berg blicken ."
"A person is riding in a boat on a lake .","Eine Person fährt auf dem See Boot ."
"A woman wearing a tank top and gloves washing the windows on top of a train .","Eine Frau mit Pullunder und Handschuhen wäscht die Fenster oben auf einem Zug ."
"Man in a polo shirt reading to a toddler on his lap .","Ein Mann mit Polo @-@ Hemd , der einem Kleinkind auf seinem Schoß vorliest ."
"A white dog wrestles with a black and brown dog on the green grass .","Ein weißer Hund balgt mit einem schwarz @-@ braunen Hund auf dem grünen Gras ."
"Two children walking up an enormous staircase .","Zwei Kinder , die eine riesige Treppe hochsteigen ."
"A little boy in a red and white @-@ striped shirt and shorts sits among large plants .","Ein kleiner Junge mit rot @-@ weiß @-@ gestreiftem Hemd und kurzen Hosen sitzt zwischen großen Pflanzen ."
"A boy and a woman are on top of large rocks at sunset .","Ein Junge und eine Frau befinden sich bei Sonnenuntergang auf großen Felsen ."
"A woman in a black shirt chases a little boy in an orange shirt .","Eine Frau mit schwarzem Oberteil verfolgt einen kleinen Jungen in einem orangefarbenen Hemd ."
"A child in a red jacket chases pigeons .","Ein Kind mit einer roten Jacke rennt Tauben nach ."
"A woman is making a face that looks like she is in pain while holding her chest with both hands .","Eine Frau , die ein Gesicht zieht , als ob sie Schmerzen hätte , und mit beiden Händen an ihren Brustkorb fasst ."
"Two dogs run around in an outdoor enclosure .","Zwei Hunde , rennen in einem Gehege im Freien herum ."
"An older man in a weathered fedora smiles slightly for the camera .","Ein älterer Mann mit einer Ein älterer Mann mit einem abgetragenen Filzhut lächelt ein bisschen für die Kamera ."
"A dog runs by the water 's edge .","Ein Hund rennt an der Wasserkante entlang ."
"Four men are working with scaffolding , two have red coats .","Vier Männer arbeiten mit Gerüsten , zwei mit roten Jacken ."
"Children are playing on the swings at a park .","Kinder spielen auf den Schaukeln im Park ."
"A child and a grownup , each wearing hats , play by the ocean .","Ein Kind und eine erwachsene Person , beide mit Mütze , spielen am Meer ."
"Woman with headscarf and girl in red costume dress walk through urban area .","Eine Frau mit Kopftuch und ein Mädchen in einem roten Kostüm gehen durch eine Stadtgegend ."
"A man in a striped shirt is shaving at a mirror , with a young child watching him .","Ein Mann mit gestreiftem Hemd rasiert sich in einem Spiegel , während ihm ein Kind zusieht ."
"A woman in a blue top is sitting on a bus .","Eine Frau mit blauem Oberteil sitzt im Bus ."
"A man wearing a red shirt is reaching out for his hat that fell while he is walking a tightrope .","Ein Mann mit rotem Hemd läuft auf einem Drahtseil und fasst nach seiner Mütze , die heruntergefallen ist ."
"Bikers ride down a busy rural street .","Motorradfahrer fahren eine verkehrsreiche Landstraße entlang ."
"A man with a blue jacket stands outside a building with gold @-@ rimmed doors .","Ein Mann mit blauer Jacke steht vor einem Gebäude mit goldumrandeten Türen ."
"A large ship on the water at dusk .","Ein großes Schiff in der Dämmerung auf dem Wasser ."
"A couple standing next to a fence looking at a body of water .","Ein Paar steht neben einem Zaun und blickt auf ein Gewässer ."
"A man wearing a suit and tie kicking his heels together .","Ein Mann mit Anzug und Krawatte , der seine Hacken zusammenschlägt ."
"A group of people are playing tennis on a clay tennis court .","Eine Gruppe , die auf einem Sandplatz Tennis spielt ."
"A man is waiting to go in the booth .","Ein Mann wartet darauf , in die Kabine zu gehen ."
"A jockey on a horse is attempting to jump logs in a field .","Ein Jockey auf einem Pferd versucht , über Holzteile auf einem Platz ."
"Little boy in a red jacket sliding in the snow .","Ein kleiner Junge mit roter Jacke , der im Schnee rutscht ."
"A closeup of a man in glasses looking at the camera .","Nahaufnahme eines Mannes mit Brille , der in die Kamera blickt ."
"A girl beside a blue tarp wall wearing a backpack and a purse .","Ein Mädchen neben einer blauen Zeltplane mit Rucksack und Geldbeutel ."
"A man with red glasses and a white beard is posed with a cane and trees in the background .","Ein Mann mit roter Brille und weißem Bart lässt sich mit einem Gehstock und Bäumen im Hintergrund fotografieren ."
"Children playing a game in a field .","Kinder spielen ein Spiel auf einem Platz ."
"A shirtless got in blue pants is being chased by a girl in a black shirt .","Ein Junge mit nacktem Oberkörper und blauen Hosen wird von einem Mädchen mit schwarzem Oberteil verfolgt ."
"A orchestra performing a piece .","Ein Orchester spielt ein Stück ."
"A woman is looking on the food she kept in the glass box .","Eine Frau blickt auf das Essen , das sie in einem Glasbehälter aufbewahrt hat ."
"A woman hugs a man outside while he is yawning .","Eine Frau umarmt im Freien einen Mann , der gähnt ."
"A lady with a gray jacket and jeans sitting close to a man wearing a long coat .","Eine Dame mit grauer Jacke und Jeans sitzt nahe bei einem Mann mit einem langen Mantel ."
"A male and female , both wearing sandals , walking by a fence .","Eine männliche und eine weibliche Person in Sandalen , die an einem Zaun entlang gehen ."
"A guy is fishing off the dock , it looks like he has something big on the end of his line .","Ein Mann angelt von der Anlegestelle aus , es sieht aus , als ob er etwas Großes an der Angel hat ."
"A man wearing a black suit is talking and gesturing with his hands .","Ein Mann mit schwarzem Anzug redet und gestikuliert mit den Händen ."
"A man wearing blue and a woman wearing pink pose in front of the lake .","Ein blau gekleideter Mann und eine rosa gekleidete Frau lassen sich vor einem See fotografieren ."
"A black dog swimming through a river .","Ein schwarzer Hund , der durch einen Fluss schwimmt ."
"A shirtless man with a blue towel on his head is shaving his beard .","Ein Mann mit nacktem Oberkörper und einem blauen Handtuch auf dem Kopf rasiert seinen Bart ab ."
"An older man is trying to figure out what a sewing machine is .","Ein älterer Mann versucht herauszufinden , was eine Nähmaschine ist ."
"Four people in hats stand to watch an event , two of them with cameras .","Vier Personen in Hüten stehen da , um ein Ereignis zu beobachten , zwei davon mit Kameras ."
"Five people are sitting outside playing cards with each other .","Fünf Personen sitzen im Freien und spielen miteinander Karten ."
"A small girl with dark hair standing on a lawn collecting dandelions .","Ein kleines Mädchen mit dunklen Haaren steht auf einem Rasen und sammelt Pusteblumen ."
"Three men in yellow shirts work outside a restaurant .","Drei Männer mit gelben Hemden arbeiten in einem Freiluftrestaurant ."
"College men and woman sitting at a meeting in a room with a teacher while one of the men is standing and explaining something .","Studenten und Studentinnen sitzen bei einem Treffen in einem Raum mit einer Lehrkraft , einer der Männer steht und erklärt etwas ."
"There are three dogs racing around a muddy track .","Drei Hunde rennen auf einer schlammigen Bahn ."
"A man bent over sweeping in basement that is made for very short people .","Ein vornübergebeugter Mann fegt in einem Keller , der für sehr kleine Menschen gebaut ist ."
"A man is lowered on a pulley in front of a building .","Ein Mann wird an einem Flaschenzug vor einem Gebäude heruntergelassen ."
"People sit in a restaurant with tall ceilings and large windows drinking various wines and socializing .","Leute sitzen in einem Restaurant mit hohen Decken und großen Fenstern , trinken verschiedene Weine und reden miteinander ."
"A local man sitting on a stool gives directions to a tourist .","Ein Einheimischer auf einem Hocker beschreibt einem Touristen den Weg ."
"A woman in a jacket is standing next to a fence playing horse shoes .","Eine Frau im Jackett steht neben einem Zaun und spielt Hufeisenwerfen ."
"A woman in blue with a cane sitting on a barrel .","Eine blau gekleidete Frau mit einem Stock , die auf einem Fass sitzt ."
"A woman in a red shirt and a white apron works with clay while a young girl watches .","Eine Frau mit rotem Oberteil und weißer Schürze arbeitet mit Ton , während ein Mädchen zusieht ."
