"src","tgt"
"A girl in a green jacket is kneeling taking a picture of another girl standing up .","Ein Mädchen mit einer grünen Jacke kniet und fotografiert ein anderes , stehendes Mädchen ."
"Man in white polo t @-@ shirt with glasses plays a red guitar .","Ein Mann mit einem weißen Polohemd und Brille spielt auf einer roten Gitarre ."
"A shirtless man diving into a fenced , green pool while there is a forest behind him .","Ein Mann mit nacktem Oberkörper taucht in ein eingezäuntes , grünes Schwimmbecken , hinter ihm ist ein Wald ."
"A choir singing to the congregation in church .","Ein Chor singt in der Kirche für die Gemeinde ."
"A man is sitting on a bench in front of some purple plants .","Ein Mann sitzt auf einer Bank vor ein paar purpurroten Pflanzen ."
"Two people with bicycle helmets chatting on a bench .","Zwei Personen mit Fahrradhelmen , die auf einer Bank miteinander plaudern ."
"Man in orange coat stood on a ladder inspects a huge metal container .","Ein Mann mit orangefarbener Jacke steht auf einer Leiter und inspiziert einen großen Metallbehälter ."
"A attrative woman climbs over a fence .","Eine attraktive Frau klettert über einen Zaun ."
"Citizens enjoying a snowy day with reminder of summer in the background .","Städter freuen sich an einem verschneiten Tag , während im Hintergrund eine Erinnerung an den Sommer zu sehen ist ."
"A girl in a jumpsuit makes a snow angel .","Ein Mädchen in einem Overall macht einen Schneeengel ."
"A man is putting shaving cream on his beard while looking in a mirror as another man stands in the background .","Ein Mann blickt in einen Spiegel und schmiert Rasiercreme auf seinen Bart , ein anderer Mann steht im Hintergrund ."
"A man observes antiques in a store .","Ein Mann begutachtet Antiquitäten in einem Laden ."
"Two shaggy yellow dogs playing in a rough manner .","Zwei verwahrloste gelbe Hunde , die grob miteinander spielen ."
"Several construction workers paving a parking lot .","Mehrere Bauarbeiter , die einen Parkplatz pflastern ."
"A group of boys play flag football while some bystanders watch .","Jungen spielen Flag Football , während ein paar Umstehende zusehen ."
"There are many people in the street .","Es sind viele Leute in der Straße ."
"A crowd of men in uniforms consisting of blue tops and white pants are walking .","Eine Menge uniformierter Männer ist unterwegs , deren Uniform aus blauen Oberteilen und weißen Hosen besteht ."
"The man is installing tile on the bathroom wall .","Der Mann verlegt Fliesen an der Badezimmerwand ."
"Two guys installing tile in which is maybe a bathroom","Zwei Männer legen Fliesen in einem Raum , der ein Badezimmer sein könnte ."
"People crowd a street in an Asian city .","Leute drängen sich in einer Straße einer asiatischen Stadt ."
"A group of people standing on the side of the road with an orange bus next to them .","Eine Personengruppe steht am Straßenrand neben einem orangefarbenen Bus ."
"Four Asian people are canoeing in three canoes .","Vier asiatische Personen sind in drei Kanus unterwegs ."
"A group of tourists aboard a small and colorful boat in the waters of a Southeast Asian country .","Eine Touristengruppe auf einem kleinen bunten Boot in den Gewässern eines südostasiatischen Lands ."
"A crowd gathered around a man carrying a red japanese mask .","Eine Menschenmenge , die sich um einen Mann mit einer roten japanischen Maske versammelt hat ."
"A person with a striped tube standing in the middle of a crowd of people .","Eine Person mit einem gestreiften Rohr , die mitten in einer Menschenmenge steht ."
"A smiling person wearing a jacket and boots jumps in a big puddle .","Eine lächelnde Person mit Jacke und Stiefeln springt in eine große Pfütze ."
"Three people hiking up a mountain with a river and other mountains in the background .","Drei Personen wandern einen Berg hoch , während im Hintergrund ein Fluss und andere Berge zu sehen sind ."
"A guy and boy are riding on a skateboard together .","Ein Mann und ein Junge fahren zusammen auf einem Skateboard ."
"Two dachshunds run in the grass with a blue ball .","Zwei Dachshunde rennen mit einem blauen Ball durch das Gras ."
"A pharmacist is at work filling prescriptions .","Ein Apotheker bei der Arbeit stellt verschriebene Medikamente zusammen ."
"A girl sings into a microphone while other girls watch her .","Ein Mädchen singt in ein Mikrofon , während ihr ein anderes Mädchen zusieht ."
"A brown dog playing with a tennis ball","Ein brauner Hund , der mit einem Tennisball spielt ."
"Four guys in a car with one in the middle seat turned backwards looking at the camera .","Vier Männer in einem Auto , von denen einer auf dem mittleren Sitz sitzt , sich umgedreht hat und in die Kamera blickt ."
"A man is holding up a plastic jug indoors .","Ein Mann hält in einem Raum einen Kunststoffkrug hoch ."
"Girl in a red coat , blue head wrap and jeans is making a snow angel .","Ein Mädchen in rotem Mantel , blauem Kopftuch und Jeans macht einen Schneeengel ."
"Group of girls having a study party .","Eine Gruppe von Mädchen , die zusammen lernen ."
"Person in hooded sweatshirt that obscures their face sits next to a freshly cut log .","Eine Person in einem Kapuzenpulli , die ihr Gesicht verbirgt , sitzt neben einem frisch gesägten Baumstamm ."
"Men having a tree carving contest .","Männer machen einen Baumschnitzerei @-@ Wettbewerb ."
"Two men in neon yellow shirts busily sawing a log in half .","Zwei Männer mit neongelben Hemden , die emsig einen Baumstamm durchsägen ."
"A group of teenagers talk near a cement wall .","Teenager , die in der Nähe einer Betonmauer miteinander sprechen ."
"The woman stands in front of a rock pond and wears a red shirt .","Die Frau steht vor einem Steinteich und trägt ein rotes Oberteil ."
"A man wearing yellow hi @-@ viz is grasping a wooden board .","Ein Mann mit gelber Warnweste greift ein Holzbrett ."
"Two men sitting on a railroad tie showing the camera something in his hand .","Zwei Männer , die auf einer Eisenbahnschwelle sitzen und der Kamera etwas in seiner Hand zeigen ."
"A man makes pretzels in the kitchen .","Ein Mann in der Küche macht Brezeln ."
"A group of kids are standing on stage in front of an audience ready to perform .","Kinder stehen auf der Bühne vor einem Publikum und sind bereit , etwas aufzuführen ."
"A guy pushes cart full of water in bags on the travelator .","Ein Mann schiebt einen Karren voll mit in Tüten abgefülltem Wasser auf den Rollsteig ."
"A woman in a purple dress is inspecting a large piece of fabric .","Eine Frau in einem violetten Kleid untersucht ein großes Stück Stoff ."
"A woman is sleeping while sitting on a park bench .","Eine Frau sitzt auf einer Parkbank und schläft ."
"A man in a hard hat stand on top of a pile of rubble .","Ein Mann mit Schutzhelm steht auf einem Schutthaufen ."
"An oriental woman on a crowded street pointing .","Eine orientalische Frau in einer vollen Straße , die auf etwas zeigt ."
"A bride and someone from her wedding party , wearing a darker dress , are walking on the beach .","Eine Braut und jemand von der Hochzeitsgesellschaft in einem dunkleren Kleid gehen am Strand entlang ."
"A silver statue of men on bikes .","Eine silberne Statue von Männern auf Motorrädern ."
"A woman derssed in a black sweater , gloves , hat , and a scarf sits on the beach near a boulder .","Eine Frau mit schwarzem Pullover , Handschuhen , Mütze und Schal sitzt in der Nähe eines Felsblocks ."
"A little boy is standing on a peer next to a boat .","Ein kleiner Junge steht auf einem Pier neben einem Boot ."
"A gymnast in a blue leotard is doing a handstand on the workout floor .","Ein Turner mit blauem Trikot macht einen Handstand auf dem Boden dem Sporthallenboden ."
"A child in green shoes staring down a drain .","Ein Kind mit grünen Schuhen , das in einen Abfluss starrt ."
"A white man in a yellow shirt that says  Glass Collector  is pulling very hard on a very large rope .","Ein weißer Mann mit einem gelben Hemd mit der Aufschrift „ Glass Collector “ zieht mit aller Kraft an einem sehr großen Seil ."
"A boy in camouflage shorts and an orange shirt has his hat on backwards .","Ein Junge in kurzen Hosen mit Tarnmuster und einem orangefarbenen Oberteil hat seine Mütze verkehrt herum auf ."
"A lot of people on the street in front of large buildings .","Viele Menschen vor großen Gebäuden auf der Straße ."
"A tan dog is running through shallow water with a stick in its mouth .","Ein gelbbrauner Hund rennt mit einem Stock im Maul durch flaches Wasser ."
"A man in a striped shirt watches a subway car go by .","Ein Mann mit gestreiftem Hemd sieht zu , wie ein U @-@ Bahn @-@ Wagen vorbeifährt ."
"Some men are fixing something in the middle of a street .","Ein paar Männer reparieren etwas mitten auf einer Straße ."
"A bald man with colored tattoos on his arms stops in the forest with two dogs .","Ein glatzköpfiger Mann mit farbigen Tätowierungen auf den Armen und zwei Hunden bleibt im Wald stehen ."
"A man stands atop a rock while looking at a bicycle .","Ein Mann steht auf einem Felsen und blickt auf ein Fahrrad ."
"A kid in orange plays with a ball of snow outside .","Ein orange gekleidetes Kind spielt draußen mit einem Schneeball ."
"A person is walking up a snowy hill","Eine Person geht einen verschneiten Hügel hinauf ."
"A man in shorts is standing on a rock looking out at the view from the hilltop .","Ein Mann mit kurzen Hosen steht auf einem Felsen und sieht sich von oben die Umgebung an ."
"The brown dog walks through the flowers .","Der braune Hund läuft durch die Blumen ."
"Woman who is wearing blue bikini bottom and blue sports bra is running on an athletic track .","Eine Frau mit einem blauen Bikini @-@ Unterteil und einem blauen Sport @-@ BH rennt auf einer Laufbahn ."
"A female and two males in a classroom .","Eine weibliche und zwei männliche Personen in einem Klassenzimmer ."
"A brunette girl with glasses and a blond girl are talking outside on a field .","Ein braunhaariges Mädchen mit Brille und ein blondes Mädchen reden draußen auf einem Feld miteinander ."
"A tan dog jumps up to catch a tennis ball .","Ein gelbbrauner Hund springt hoch , um einen Tennisball zu fangen ."
"Four men ( 2 observing ) with helmets are digging in the ground .","Vier Männer mit Helmen ( 2 davon beobachtend ) graben im Erdboden ."
"An old woman is weaving a fabric .","Eine alte Frau webt einen Stoff ."
"Such a beautiful day for a solitary snorkeling expedition .","So ein schöner Tag , um alleine schnorcheln zu gehen ."
"A tan dog and a little girl kiss .","Ein lohfarbener Hund und ein kleines Mädchen küssen sich ."
"A faraway figure walks between trees with a light dusting of snow on them .","Eine Figur in der Ferne geht zwischen den Bäumen entlang , auf ihnen liegt ein Hauch von Schnee ."
"A dog runs to catch a Frisbee on AstroTurf .","Ein Hund rennt auf AstroTurf , um eine Frisbee @-@ Scheibe zu fangen ."
"A boy in red baseball gear makes a pitch , in front of a trailer park .","Ein Junge mit roter Baseballausrüstung macht vor einem Wohnwagenplatz einen Wurf ."
"A large crowd of people are gathered in the street .","Eine große Menschenmenge ist auf der Straße versammelt ."
"Person sitting in a chair selling goods outside of a building .","Eine Person , die in einem Stuhl sitzt und vor einem Gebäude Waren verkauft ."
"A child is playing with a water spout outdoors while the rest of his family watches .","Ein Kind spielt draußen mit einem Wasserspeier , während der Rest der Familie zusieht ."
"A woman with short blond @-@ hair holds her violin and bow .","Eine Frau mit kurzen blonden Haaren hält Geige und Bogen ."
"A man descends a snowy mountain .","Ein Mann geht einen verschneiten Berg hinab ."
"Two poodles are in the snow and one is jumping high","Zwei Pudel im Schnee , einer davon springt hoch ."
"Chefs on a balcony take a break from work","Köche auf einem Balkon machen eine Pause ."
"A large group of people in a red raft wearing red life jackets on the river","Eine große Gruppe mit roten Schwimmwesten auf einem Floß auf dem Fluss"
"A man with his arms raised at the top of a mountain .","Ein Mann mit erhobenen Armen auf dem Gipfel eines Berges ."
"A child plays a red toy guitar and sings into multicolored plastic microphone .","Ein Kind spielt auf einer roten Spielzeuggitarre und singt in ein mehrfarbiges Mikrofon ."
"A man paddling in water .","Ein Mann , der im Wasser paddelt ."
"Two men are eager to enjoy a delicious turkey in a messy kitchen .","Zwei Männer in einer unordentlichen Küche sind gierig auf den köstlichen Truthahn ."
"A man is preparing a meal on a kitchen counter with three bowls .","Ein Mann bereitet auf einer Küchentheke mit drei Schüsseln eine Mahlzeit zu ."
"A bald man with glasses is cutting into a turkey on the dinner table .","Ein glatzköpfiger Mann mit Brille schneidet am Esstisch einen Truthahn an ."
"A man with black hair stares to his right .","Ein Mann mit schwarzen Haaren starrt nach rechts ."
"The purple parachutes floats off the cliff toward the gray ocean below .","Der purpurrote Fallschirm schwebt von der Klippe auf den darunterliegenden grauen Ozean zu ."
"The parachutist is standing in a field near to his unfurled parachute .","Der Fallschirmspringer steht in einem Feld neben seinem offenen Fallschirm ."
"A man is putting a turkey on a grill .","Ein Mann platziert einen Truthahn auf einem Grill ."
"A group of workers building something .","Mehrere Arbeiter , die etwas bauen ."
"Three women conversing under an umbrella , with another woman sitting alone on a bench .","Drei Frauen , die sich unter einem Schirm unterhalten , während eine andere Frau alleine am Strand sitzt ."
"A man in blue doing kung fu .","Ein blau gekleideter Mann macht Kung Fu ."
"The parachutist has a bird flying along with him .","Mit dem Fallschirmspringer fliegt ein Vogel mit ."
"Two bird dogs competing for the kill .","Zwei Vorstehhunde wetteifern darum , wer das Tier töten kann ."
"A man lecturing a group of people in a medium sized room .","Ein Mann , der einer Gruppe in einem mittelgroßen Raum einen Vortrag hält ."
"A child pushing their younger sibling in a stroller .","Ein Kind , das sein jüngeres Geschwisterchen in einem Sportwagen schiebt ."
"A girl in a flower dress is running on sand .","Ein Mädchen in einem Blumenkleid rennt im Sand ."
"A little white baby is sitting in a suitcase .","Ein kleines weißes Baby sitzt in einem Koffer ."
"A crowd of people are walking , they are mostly dressed in white .","Eine Menschenmenge ist zu Fuß unterwegs , die meisten davon weiß gekleidet ."
"A picture of two girls using yarn at night .","Ein Bild von zwei Mädchen , die nachts Garn benutzen ."
"A black puppy wearing black collar sits on the grass and leaves .","Ein schwarzer Welpe mit schwarzem Halsband sitzt auf Gras und Blättern ."
"A little Asian boy crawls along on asphalt .","Ein kleiner asiatischer Junge krabbelt auf dem Asphalt ."
"A child wearing a dark green coat carrying a toy in a toy store .","Ein Kind mit einem dunkelgrünen Mantel , das ein Spielzeug trägt , in einem Spielzeuggeschäft ."
"A baby holds a game control above its head and laughs .","Ein Baby hält eine Spielsteuerung über seinen Kopf und lacht ."
"An older man places a wooden crate on top of a stack of wooden crates .","Ein älterer Mann platziert eine Holzkiste auf einem Stapel Holzkisten ."
"Man leaning on desk listening to someone on phone .","Ein Mann , der sich auf den Schreibtisch lehnt und jemandem am Telefon zuhört ."
"There is a man laying on the ground with a red and white hat on his head .","Da liegt ein Mann mit einer rot @-@ weißen Mütze auf dem Kopf auf dem Boden ."
"Three boys in a wooden @-@ paneled room , one inspecting a bow .","Drei Jungen in einem holzverkleideten Raum , von denen einer einen Bogen unter die Lupe nimmt ."
"There are three men , who appear to be identical , sitting at a desk with the one on the end drinking from a coffee cup .","Drei Männer , die identisch zu sein scheinen , sitzen an einem Tisch , wobei der am Ende Sitzende aus einer Kaffeetasse trinkt ."
"A man talks to a boy in a vacant area .","Ein Mann spricht in einem leeren Bereich zu einem Jungen ."
"A group of young adult women sit in the floor knitting .","Eine Gruppe junger erwachsener Frauen sitzt auf dem Boden und strickt ."
"A man pushes a boy on a zip line .","Ein Mann schiebt einen Jungen auf einer Seilbahn ."
"A brown and black dog is running along a grassy path wearing a red jacket .","Ein braun @-@ schwarzer Hund trägt eine rote Jacke und rennt einen grasbewachsenen Pfad entlang ."
"2 hikers are in the water trying to cross .","2 Wanderer sind beim Versuch , es zu überqueren , im Wasser ."
"An asian man plays with his infant child in a modern apartment .","Ein asiatischer Mann spielt in einem modernen Apartment mit einem Säugling ."
"A young family sits on steps enjoying the day","Eine junge Familie sitzt auf einer Treppe und genießt den Tag ."
"Adults and children stand and play in front of steps near a wooded area .","Erwachsene und Kinder stehen und spielen vor einer Treppe in der Nähe eines Waldgebiets ."
"Two kids standing between two red cars .","Zwei Kinder , die zwischen zwei roten Autos stehen ."
"A man is sitting with a cup of coffee , reading a newspaper .","Ein Mann sitzt bei einer Tasse Kaffee und liest Zeitung ."
"Man in white shirt holding a snow shovel .","Ein Mann mit weißem Hemd , der eine Schneeschippe hält ."
"A brown dog and a black dog are together in tall grass .","Ein brauner Hund und ein schwarzer Hund sind zusammen im hohen Gras ."
"People walking in a big puddle .","Leute gehen in einer großen Pfütze ."
"A man is doing work on shingles on a roof .","Ein Mann arbeitet an Schindeln auf einem Dach ."
"Three children wrestle on a floral carpet .","Drei Kinder balgen sich auf einem Blumenteppich ."
"A man flies through the air as a young girl standing on a couch appears to bunch him in the stomach .","Ein Mann fliegt durch die Luft , während ein Mädchen , das auf einer Couch steht , ihn in den Bauch zu schlagen scheint ."
"A worker man hanging from a stack of metal bars .","Ein Arbeiter hängt von einem Metallstangenstapel ."
"Here is a picture of a man who is working a construction job .","Hier ist das Bild eines Mannes , der auf der Baustelle arbeitet ."
"Three dogs run across the track .","Drei Hunde rennen über den Weg ."
"A lady in red is standing in the middle of the street between the cable car tracks .","Eine rot gekleidete Dame steht zwischen zwei Cable @-@ Car @-@ Schienen mitten auf der Straße ."
"A small boy dances on the concrete surrounded by adults .","Ein kleiner Junge umgeben von Erwachsenen tanzt auf dem Beton ."
"A small child is playing with a toy in front of a wall .","Ein kleines Kind spielt vor einer Mauer mit einem Spielzeug ."
"A man and a woman are in the city smiling .","Ein Mann und eine Frau sind in der Stadt und lächeln ."
"The sun is shining above the snow and trees .","Die Sonne scheint über Schnee und Bäumen ."
"A doctor consulting with a patient .","Ein Arzt berät sich mit einem Patienten ."
"A large crowd and camera crew face a sports field .","Eine große Menschenmenge und ein Kamerateam betrachten einen Sportplatz ."
"There is a large skeleton behind a fence .","Ein großes Skelett steht hinter einem Zaun ."
"The riders and horses are taking a break and resting on the mountain trail .","Die Reiter und die Pferde auf dem Bergwanderweg machen eine Pause ."
"Two young children are walking down a tree lined path .","Zwei Kinder gehen einen baumgesäumten Pfad entlang ."
"A group of Muslim men lined up praying in an urban area .","Eine Gruppe muslimischer Männer in einer Reihe , die in einer städtischen Umgebung beten ."
"A man is holding and feeding his two small children .","Ein Mann hält und füttert seine beiden kleinen Kinder ."
"A man wearing a black shirt vacuums the grass .","Ein Mann mit schwarzem Hemd bearbeitet die Wiese mit dem Staubsauger ."
"Little boy pulling a green wagon wearing a sweatshirt and boots .","Ein kleiner Junge mit Sweatshirt und Stiefeln , der einen grünen Wagen zieht ."
"A male doctor takes measure of a woman 's blood pressure .","Ein Arzt misst einer Frau den Blutdruck ."
"Two dogs play fighting on sand .","Zwei Hunde kämpfen spielerisch im Sand ."
"A little girl in a blue and pink leotard is walking along a beam whilst a person 's hand is stretched out to support her .","Ein kleines Mädchen in einem blau @-@ rosa Trikot geht auf einem Balken , dabei ist die Hand einer Person ausgestreckt , um sie zu stützen ."
"A lady and a guy are sitting down wrapping gifts .","Eine Frau und ein Mann packen im Sitzen Geschenke ein ."
"A barefoot young boy glances at the camera while swinging in a park .","Ein barfüßiger Junge schaukelt im Park und blickt in die Kamera ."
"Two mountain climbers are smiling on the mountainside .","Zwei Kletterer lächeln am Berghang ."
"A man with a dark green apron standing with his hands on his waist with a grill in the background .","Ein Mann mit dunkelgrüner Schürze steht mit den Händen auf der Hüfte , im Hintergrund ein Grill ."
"A small tub sits in front of the statue .","Eine kleine Wanne steht vor der Statue ."
"A blond woman dances on a sunny day .","An einem sonnigen Tag tanzt eine blonde Frau ."
"One man hands another man food from an outdoor vendor .","Ein Mann reicht einem anderen Mann etwas zu essen von einem Essensverkäufer im Freien ."
"Two old men are using jackhammers on the sidewalk while people walk by .","Zwei alte Männer benutzen Presslufthämmer auf dem Bürgersteig , während Leute vorbeigehen ."
"Two children , both in red jackets , are playing on the stairs outside .","Zwei Kinder , beide in roten Jacken , spielen draußen auf der Treppe ."
"A young girl jumps off of a couch and high into the air .","Ein Mädchen springt von einer Couch aus hoch in die Luft ."
"A person in winter gear is riding a bike near an intersection .","Eine Person in Winterausrüstung fährt in der Nähe einer Kreuzung Motorrad ."
"A female with a black scarf and a helmet riding her bike .","Eine weibliche Person mit schwarzem Schal und Helm fährt Motorrad ."
"A person looks out of the window on the A bus .","Eine Person blickt aus dem Fenster auf einen Bus der Linie A ."
"A white dog with fake antlers on its head and a brown dog play together outdoors .","Ein weißer Hund mit einem Geweih @-@ Imitat auf dem Kopf und ein brauner Hund spielen zusammen im Freien ."
"A little girl dressed in pink plays hopscotch .","Ein kleines rosa gekleidetes Mädchen spielt Himmel und Hölle ."
"A woman dressed in black attire and orange scarf standing against the wall next to the map .","Eine schwarz gekleidete Frau mit orangefarbenem Schal steht an eine Mauer gelehnt neben der Karte ."
"A group of people are congregating by a tree .","Eine Gruppe versammelt sich bei einem Baum ."
"Upstairs , in a cafe , one man is eating and , at a separate table , another speaks on a cellphone , while downstairs a man sits among cardboard boxes .","Oben , im Cafe , isst ein Mann , und an einem anderen Tisch spricht ein anderer Mann am Handy , während in der unteren Etage ein Mann zwischen Kartons sitzt ."
"A blond @-@ haired boy and a brown @-@ haired girl laugh together while eating .","Ein blonder Junge und ein braunhaariges Mädchen lachen beim Essen zusammen ."
"A woman in a bright dress laughing .","Eine Frau in einem leuchtenden Kleid , die lacht ."
"Two men prepare food while standing in the kitchen","Zwei Männer bereiten Essen zu und stehen in der Küche ."
"One person does a flip in the middle of the field while their friend takes a picture .","Eine Person macht mitten auf dem Feld einen Überschlag , während ihr Freund fotografiert ."
"Some young men are playing basketball .","Ein paar junge Männer spielen Basketball ."
"Three racing dogs are running out of the starting gate on a track .","Drei Rennhunde rennen aus den Startklappen einer Rennbahn ."
"A brown dog running in a yard .","Ein brauner Hund rennt im Hof ."
"An Asian man in a black robe is holding up a small fan by a bush with smoke coming out of it .","Ein asiatischer Mann in einem schwarzen Umhang hält in der Nähe eines Busches , aus dem Rauch herauskommt , einen kleinen Fächer ."
"A man skateboards down a steep railing next to some steps .","Ein Mann fährt auf einem steilen Geländer neben einer Treppe Skateboard ."
"A dark @-@ skinned man is cycling in a street full of traffic .","Ein dunkelhäutiger Mann fährt auf einer verkehrsreichen Straße Fahrrad ."
"One man watches as another man does a stunt on his bicycle .","Ein Mann sieht zu , wie ein anderer Mann auf seinem Fahrrad ein Kunststück macht ."
"A group of hikers , taking a short break .","Eine Gruppe von Wanderern , die eine kurze Pause machen ."
"A dog is jumping into a swimming pool after a duck .","Ein Hund springt einer Ente nach in das Schwimmbecken ."
"The woman is wearing a pink hat and is riding a bike in the park .","Die Frau trägt eine rosafarbene Mütze und fährt im Park Fahrrad ."
"A woman juggles her baby , purse , money and food from a market .","Eine Frau jongliert mit Baby , Geldbeutel , Geld und Lebensmitteln aus einem Markt ."
"A girl who is surrounded by other people is taking a picture at a concert .","Ein von anderen Personen umgebenes Mädchen macht auf einem Konzert ein Foto ."
"A man wearing a brown sport coat gives a talk to an audience .","Ein Mann mit einer braunen Sportjacke hält vor Zuhörern einen Vortrag ."
"A group of motorcyclists sit on their bikes on a street .","Mehrere Motorradfahrer sitzen auf einer Straße auf ihren Motorrädern ."
"A lovely lady is putting on makeup in the mirror .","Eine schöne Dame im Spiegel schminkt sich ."
"A man wearing a gown walking up to a canvas , spectators watching","Ein Mann mit einer Robe geht unter den Augen von Zuschauern zu einer Leinwand ."
"A black puppy chewing on a brown dog 's neck","Ein schwarzer Welpe , der am Nacken eines braunen Hunds kaut ."
"An elderly woman is presenting a cake to a group of kids .","Eine ältere Frau präsentiert einer Kindergruppe einen Kuchen ."
"A little girl is walking towards stairs where there is a pigeon .","Ein kleines Mädchen geht auf die Stufen zu , wo sich eine Taube befindet ."
"A tan dog chases a white dog through the leafy grass","Ein lohfarbener Hund verfolgt einen weißen Hund über eine mit Blättern übersäte Wiese nach ."
"An old man , with a gray beard , riding his bike","Ein alter Mann mit grauem Bart , der Fahrrad fährt ."
"Two little boys with brown hair and one with blond @-@ hair .","Zwei kleine Jungen mit braunen Haaren und einer mit blonden Haaren ."
"Two police officers standing on a busy street corner .","Zwei Polizisten , die an einer belebten Straßenecke stehen ."
"A person on a beach in a green hang glider .","Eine Person am Strand in einem grünen Hängegleiter ."
"A woman wearing black and gold looking to her side .","Eine in Schwarz und Gold gekleidete Frau , die zur Seite blickt ."
"A woman very excited looking to the right .","Eine sehr aufgeregte Frau , die nach rechts blickt ."
"Two women in skirts walking along the street .","Zwei Frauen mit Röcken gehen die Straße entlang ."
"A hiker is shadowed by the time of day near an open and tree @-@ lined body of water .","Ein Wanderer in der Nähe eines offenen und baumgesäumten Gewässers ist tageszeitbedingt im Schatten ."
"A man standing by a red car with a small child peering out the window .","Ein Mann , der bei einem roten Auto steht , wo ein kleines Kind aus dem Fenster blickt ."
"A man casting out a fishing line into a stream","Ein Mann , der eine Angelrute in einem Bach auswirft ."
"A person walks among large , white geometric shaped architecture .","Eine Person geht unter großen geometrischen Bauwerken ."
"A man is hiking on a mountaintop on a cloudy day .","Ein Mann wandert an einem bewölkten Tag auf einem Berggipfel ."
"One canoe heading for another on a foggy riverbank .","Ein Kanu , das an einem nebligen Flussufer auf ein anderes zufährt ."
"A man is eating something and walking down a sidewalk past a big red and yellow sign .","Ein Mann isst etwas und geht an einem rot @-@ gelben Schild vorbei den Bürgersteig entlang ."
"A girl sitting on the ground is talking on a cellphone .","Ein Mädchen sitzt auf dem Boden und spricht am Handy ."
"An East Asian woman sits in what appears to be a subway car as two businessmen stand before her .","Eine ostasiatische Frau sitzt in etwas , das aussieht wie ein U @-@ Bahn @-@ Wagen , vor ihr stehen zwei Geschäftsleute ."
"A woman has vegetables laid out on a display .","Eine Frau hat in einer Auslage Gemüse ausgelegt ."
"A painter hanging on the side of a building painting , with two buckets strapped at his sides .","Ein Maler , der rechts und links einen Eimer angeschnallt hat , hängt seitlich von einem Gebäude und malert ."
"A man in a white shirt looks on while at a street vendor .","Ein Mann mit weißem Hemd ist bei einem Straßenverkäufer und sieht zu ."
"Two ladies walking on the sidewalk talking to each other .","Zwei Damen gehen auf dem Bürgersteig und sprechen miteinander ."
"Women fawning over their newborn child and toddler .","Frauen , die ein Getue um ein Neugeborenes und ein Kleinkind machen ."
"A man and a woman carrying bags are walking down the sidewalk .","Ein Mann und eine Frau , die den Bürgersteig entlang gehen und Taschen tragen ."
"A boy sits in the library , reading a book .","Ein Junge sitzt in der Bibliothek und liest ein Buch ."
"A brown and white dog holds a tennis ball in his mouth .","Ein braun @-@ weißer Hund hat einen Tennisball im Maul ."
"A group of people in protective gear .","Mehrere Menschen mit Schutzausrüstung ."
"A woman with long red @-@ hair is standing in her white kitchen holding a sponge and smiling to the person taking the photograph .","Eine Frau mit langen roten Haaren steht in ihrer weißen Küche , hält einen Schwamm in der Hand und lächelt der Person zu , die fotografiert ."
"A group of people hang out on the dock , drinking some beers .","Eine Gruppe hängt am Hafen ab und trinkt Bier ."
"There are three men having a conversation at a social place .","Drei Männer unterhalten sich an einem Ort , wo man sich trifft ."
"A dog runs in the woods .","Ein Hund rennt im Wald ."
"Two women hug in a crowded room where people are having drinks .","Zwei Frauen , die sich umarmen , in einem vollen Raum , wo Leute etwas trinken ."
"A group of people in a building .","Eine Personengruppe in einem Gebäude ."
"A brown dog with a lease is running with a person behind the dog .","Ein brauner Hund mit Leine rennt , hinter dem Hund ist eine Person ."
"Two men having a conversation in an outdoor public area .","Zwei Männer unterhalten sich an einem öffentlichen Ort im Freien ."
"A man with glasses just sat down and is ready to eat his burger .","Ein Mann mit Brille hat sich gerade hingesetzt , um seinen Burger zu essen ."
"A young man in a blue shirt eats a hotdog .","Ein junger Mann mit blauem Hemd isst einen Hotdog ."
"Two kids in coats posing with a snowman .","Zwei Kinder in Mänteln posieren mit einem Schneemann ."
"Four people looking through a fence at something .","Vier Leute blicken auf etwas durch einen Zaun hindurch ."
"Two smiling young men lying in a green papasan chair with a tan comforter over them .","Zwei lächelnde junger Männer , die unter einer gelbbraunen Steppdecke in einem grünen Papasansessel liegen ."
"A large group of people are congregated outside .","Im Freien hat ist eine große Menschengruppe versammelt ."
"A girl was sitting at a table trying to make a gingerbread house .","Ein Mädchen ist an einem Tisch gesessen und hat versucht , ein Pfefferkuchenhaus zu bauen ."
"A man looking out a window of a train .","Ein Mann blickt aus dem Fenster eines Zuges ."
"Three children jumping into a pool with a palm tree in the middle .","Drei Kinder springen in einen Pool , in dessen Mitte eine Palme steht ."
"Two children in identical outfits hang on a chain link fence .","Zwei genau gleich gekleidete Kinder hängen an einem Maschendrahtzaun ."
"A boy in pajama pants jumps on a red couch .","Ein Junge in Schlafanzughosen springt auf einer roten Couch ."
"A man cooks sausages dressed in typical chef clothing .","Ein Mann in typischer Kochkleidung bereitet Würste zu ."
"A black dog plays with a bit of ice by the frozen river .","Ein schwarzer Hund spielt neben dem gefrorenen Fluss mit einem Stückchen Eis ."
"People walking down the street at a fair .","Bei einem Jahrmarkt gehen Leute die Straße entlang ."
"An elderly woman is riding a bicycle in the city as a yellow taxi is about to pass by .","Eine ältere Frau fährt in der Stadt Fahrrad , während gleich ein gelbes Taxi vorbeifahren wird ."
