"src","tgt"
"Five adults and a child run opposite of the waves on the beach .","Fünf Erwachsene und eine Kind rennen am Strand den Wellen entgegen ."
"A man is busy trimming a palm tree .","Ein Mann beschneidet eine Palme ."
"A man in a black t @-@ shirt is looking at a menu .","Ein Mann mit schwarzem T @-@ Shirt , der eine Speisekarte ansieht ."
"A white dog runs along a rocky shoreline .","Ein weißer Hund rennt ein steiniges Ufer entlang ."
"The man stands close to the train at the busy train station .","Der Mann steht am belebten Bahnhof nahe am Zug ."
"A shirtless child is playing with a pink balloon on a sidewalk .","Ein Kind mit nacktem Oberkörper spielt auf einem Bürgersteig mit einem rosafarbenen Luftballon ."
"Man and woman do a dance together with money all over the floor .","Ein Mann und eine Frau tanzen zusammen , während überall auf dem Boden Geld verstreut ist ."
"Stuff animal prizes people may win by playing a carnival game .","Plüschtierpreise , die die Leute bei einem Spiel auf dem Rummel gewinnen können ."
"Viewed as a mirror reflection , a woman applies a mascara pencil to her left eye .","Das Spiegelbild einer Frau , die Mascara auf ihr linkes Auge aufträgt ."
"A couple of patron at a jazz club .","Ein Gästepaar in einem Jazzclub ."
"Man on a motorcycle performing a trick high in the air .","Ein Mann auf einem Motorrad , der hoch in der Luft ein Kunststück vorführt ."
"The boy comes down the hill in the red wagon .","Der Junge kommt im roten Wagen den Hügel hinunter ."
"A man with a yellow shirt is in front of a man playing a musical instrument .","Ein Mann mit einem gelben Hemd befindet sich vor einem Mann , der ein Musikinstrument spielt ."
"Two dogs playing in the water with a stick","Zwei Hunde , die im Wasser mit einem Stock spielen"
"A child crawls on the floor looking at a pigeon .","Ein Kind krabbelt auf dem Boden und sieht eine Taube an ."
"Hard working man on the job on the street .","Ein schwer arbeitender Mann bei seiner Arbeit auf der Straße ."
"A person is coming down a yellow water slide into a pool .","Eine Person rutscht über eine gelbe Wasserrutsche in das Schwimmbecken ."
"Male food worker grills meat on a stick .","Eine männliche Arbeitskraft im Lebensmittelbereich grillt Fleisch auf einem Stock ."
"Two young violinists walking towards the camera from a door .","Zwei junge Geiger gehen von einer Tür aus auf die Kamera zu ."
"A group of people dance at a oriental restaurant .","Eine Gruppe tanzt in einem orientalischen Restaurant ."
"Three men are outside at sunset doing different activities , including jumping , sitting , and playing with a soccer ball .","Drei Männer sind beim Sonnenuntergang im Freien und machen verschiedene Dinge : springen , sitzen und mit einem Fußball spielen ."
"The girl is hitting the volleyball .","Das Mädchen schlägt den Volleyball ."
"Man in Dr Pepper logo shirt laying on a blue blanket , with arm around a toy @-@ chewing infant .","Ein Mann mit einem T @-@ Shirt mit Dr Pepper @-@ Logo auf einer blauen Decke , mit dem Arm um einen spielzeuglutschenden Säugling ."
"Two boys are playing flag football .","Zwei Jungen spielen Flag Football ."
"A man asleep on another sleeping man 's lap on a park bench .","Ein schlafender Mann auf dem Schoß eines anderen schlafenden Mannes auf einer Parkbank ."
"A group of people walking up a grass hill .","Eine Gruppe geht einen grasbewachsenen Hügel hinauf ."
"Person on snow skis airborne over snow with green tree in the background .","Eine Person im Schnee fährt Ski in der Luft über dem Schnee , ein grüner Baum im Hintergrund ."
"Three little kids on tricycles race downhill .","Drei kleine Kinder auf Dreirädern fahren um die Wette den Berg hinunter ."
"A dental patient is examined by a man and a woman in blue scrubs .","Ein Patient mit Zahnproblemen wird von einem Mann und einer Frau in blauen Kitteln untersucht ."
"A young man walking by a fruit stand .","Ein junger Mann , der an einem Obststand vorbeigeht ."
"A person wearing a hooded sweatshirt and jeans stands on a tree that has fallen over a creek .","Eine Person mit einem Kapuzenpulli und Jeans steht auf einem Baum , der über einen Bach gefallen ist ."
"A group of people are eating cake at an office party .","Mehrere Personen essen auf einer Büroparty Kuchen ."
"A man is dressed in a black shirt while balancing a round object on the back of his hand .","Ein Mann mit schwarzem Hemd balanciert ein rundes Objekt auf dem Handrücken ."
"Two cowboys look in the back of truck .","Zwei Cowboys blicken hinten in den Lkw ."
"One man is visible riding a black horse with a brown horse and bull in the background .","Ein Mann ist zu sehen , der ein schwarzes Pferd reitet , mit einem braunen Pferd und einem Bullen im Hintergrund ."
"Two cowboys from Latin America or South America riding horses and chasing a bull .","Zwei Cowboys aus Latein- oder Südamerika reiten Pferde und verfolgen einen Bullen ."
"Two men on horses chase down a cow on a sunny day .","Zwei Männer auf Pferden jagen an einem sonnigen Tag eine Kuh ."
"Kids are playing in the yard","Kinder spielen im Hof ."
"A man in a rowboat is rowing across blue water .","Ein Mann im Ruderboot rudert über blaues Wasser ."
"A group of children are playing in a museum .","Eine Kindergruppe spielt in einem Museum ."
"A group of people riding horses in green vests .","Eine Gruppe in grünen Westen , die reitet ."
"A woman holding a tennis racket on a court .","Eine Frau , die auf einem Platz einen Tennisschläger hält ."
"A man and a woman in a blue dress are playing tennis .","Ein Mann und eine Frau im blauen Kleid spielen Tennis ."
"A woman is holding a tennis racket .","Eine Frau hält einen Tennisschläger ."
"A tennis player in red clothing is holding up her tennis racket .","Eine rot gekleideter Tennisspielerin hält ihren Tennisschläger hoch ."
"A child laying in the midst of stuffed toys and blankets .","Ein Kind , das mitten zwischen Plüschspielzeugen und Decken liegt ."
"A woman is carrying a child on her back .","Eine Frau trägt ein Kind auf dem Rücken ."
"The boy runs across the court with the basketballs .","Der Junge rennt mit den Basketbällen über den Platz ."
"Two men both wearing white t @-@ shirt are standing behind the counter , both holding knives .","Zwei Männer mit weißen T @-@ Shirts stehen hinter der Theke und halten Messer ."
"Three firefighters standing in a lift .","Drei Feuerwehrleute stehen in einem Aufzug ."
"A smiling , happy @-@ appearing blond woman with backpack stops to smile at the camera .","Eine lächelnde blonde Frau mit einem Rucksack , die einen glücklichen Eindruck macht , pausiert , um in die Kamera zu lächeln ."
"The baby is sitting in a highchair .","Das Baby sitzt in einem Hochstuhl ."
"A terrier mix catches a Frisbee in the air .","Ein Terriermischling fängt eine Frisbeescheibe in der Luft ."
"The man in the robe has gold on his beard .","Der Mann in der Robe hat Gold auf dem Bart ."
"Young Asian man jumps up on top of a padded rectangular metal structure .","Ein junger asiatischer Mann springt auf eine gepolsterte rechteckige Metallkonstruktion ."
"A little boy is playing on a wet stone surface .","Ein kleiner Junge spielt auf einer nassen Steinoberfläche ."
"Young women with a green beanie bending down to pick up a basket from a four legged desk .","Eine junge Frau mit einem grünen Beanie bückt sich , um einen Korb von einem vierbeinigen Tisch aufzuheben ."
"An young Asian boy is holding a small , white , long @-@ haired dog .","Ein asiatischer Junge hält einen kleinen weißen langhaarigen Hund ."
"Friends and family dance on a beach by their vehicles .","Freunde und Familie tanzen am Strand in der Nähe ihrer Fahrzeuge ."
"An Indian woman poses for the camera in her bright clothing .","Eine indische Frau posiert in leuchtender Kleidung für die Kamera ."
"A light brown dog with a dark collar bounding through grass .","Ein hellbrauner Hund mit dunklem Halsband , der durch das Gras springt ."
"A man in black shirt and camouflage pants covered in cream .","Ein Mann mit schwarzem Hemd und Hosen in Tarnmuster , die mit Sahne vollgekleckert sind ."
"Four men with beards standing up and holding white plates .","Vier Männer mit Bärten stehen da und halten weiße Teller ."
"A little girl kicks into the air .","Ein kleines Mädchen kickt in die Luft ."
"White dog with mouth open running in the snow .","Ein weißer Hund mit offenem Maul , der im Schnee rennt ."
"An Asian woman and small boy are riding a bike together .","Eine asiatische Frau und ein kleiner Junge fahren zusammen auf einem Fahrrad ."
"A smiling Indian woman driving a blue truck wearing a colorful orange , green , and white outfit .","Eine lächelnde indische Frau , die einen blauen Wagen fährt und bunte Kleidung mit den Farben Orange , Grün und Weiß trägt ."
"Two people jump off a sand dune on a beach","Zwei Personen springen an einem Strand von einer Sanddüne ."
"A man , wearing a striped shirt , operates a microscope in a laboratory .","Ein Mann mit einem gestreiften Hemd bedient ein Mikroskop in einem Labor ."
"A child is sitting in a hole filled with water .","Ein Kind sitzt in einem mit Wasser gefüllten Loch ."
"The brown dog is walking along a grassy path with its tongue out .","Der brauen Hund geht mit heraushängender Zunge einen Feldweg entlang ."
"A black dog runs with a white dog","Ein schwarzer Hund rennt mit einem weißen Hund ."
"Two large dogs are running together through the grass .","Zwei große Hunde rennen zusammen durch das Gras ."
"A dog rolls in the grass .","Eine Hund rollt sich im Gras ."
"A boy in red prepares to slide down a blue slide .","Ein rot gekleideter Junge bereitet sich darauf vor , eine blaue Rutsche herunter zu rutschen ."
"Several men on horseback staring into a mountain background","Mehrere Männer auf Pferden starren in einen bergigen Hintergrund ."
"A lady wearing a fancy costume and headdress while drinking from a can .","Eine Dame mit ausgefallenem Kostüm und entsprechender Frisur trinkt aus einer Dose ."
"A puppy carries a tennis ball in its mouth .","Ein Welpe trägt einen Tennisball im Maul ."
"A woman with five kids all around her with a smile on her face .","Eine Frau mit fünf Kindern um sich herum und einem Lächeln im Gesicht ."
"Man paddles a canoe through placid lake waters","Ein Mann paddelt ein Kanu durch einen ruhigen See ."
"Some people are crossing a green bridge over a river .","Ein paar Leute gehen auf einer grünen Brücke über einen Fluss ."
"Two young men help another man in a store back room .","Zwei junge Männer helfen einem anderen Mann im Hinterraum eines Geschäfts ."
"Two boys dressed in ragged solid color clothing stand side by side while one holds an ax .","Zwei Jungen in zerlumpter einfarbiger Kleidung stehen nebeneinander und einer hält eine Axt ."
"A man sitting at a table using a notebook computer .","Ein Mann , der an einem Tisch sitzt und ein Notebook benutzt ."
"A kid turns around with an object in hand while someone passes behind him .","Ein Kind dreht sich mit einem Objekt in der Hand herum , während jemand hinter ihm vorbei geht ."
"Two women are conversing in an art gallery .","Zwei Frauen unterhalten sich in einer Kunstgalerie ."
"A person and their tan dog go for a ride in a rowboat .","Eine Person macht mit ihrem gelbbraunen Hund einen Ausflug im Ruderboot ."
"A brown dog sitting on grass","Ein brauner Hund , der auf dem Gras sitzt"
"A white dog is running with an orange fence behind him .","Ein weißer Hund rennt vor einem orangefarbenen Zaun ."
"One man and one boy looking into a tent with a blue blanket in it .","Ein Mann und ein Junge blicken in ein Zelt , in dem eine blaue Decke liegt ."
"A woman with a tennis racket about to swing at a ball .","Eine Frau mit einem Tennisschläger , die gerade dabei ist , auf einen Ball zu schlagen ."
"Woman in a white shirt and black skirt playing tennis .","Eine Frau mit weißem Oberteil und schwarzem Rock , die Tennis spielt ."
"A woman wearing a hooded sweatshirt and black pants with a ponytail playing tennis .","Eine Frau mit Pferdeschwanz mit Kapuzenpulli und schwarzen Hosen , die Tennis spielt ."
"A blond dog playing with a colorful dog toy .","Ein Hund mit hellem Fell , der mit einem schönen Hundespielzeug spielt ."
"Two girls with long hair stand in front of a cluttered table .","Zwei Mädchen mit langen Haaren stehen vor einem überfüllten Tisch ."
"A tennis player raises her racket to hit the ball .","Eine Tennisspielerin hebt ihren Schläger , um den Ball zu schlagen ."
"A little girl walks on a path of an indoor garden .","Ein kleines Mädchen geht auf einem Pfad in einem Gewächshaus ."
"A female tennis player about to strike the ball .","Eine Tennisspielerin , die dabei ist , den Ball zu schlagen ."
"A brown @-@ haired woman in a beige jacket writes on a piece of paper on a pink table .","Eine braunhaarige Frau in beigem Jackett schreibt an einem rosafarbenen Tisch etwas auf ein Stück Papier ."
"A woman wearing a white skirt is playing tennis .","Eine Frau mit weißem Oberteil spielt Tennis ."
"A blond woman playing tennis , in front of a blue advertising background .","Eine blonde Frau , die Tennis spielt , mit einer blauen Reklame im Hintergrund ."
"An Indian man and woman are asleep on public transport .","Ein indischer Mann und eine indische Frau , die in einem öffentlichen Verkehrsmittel schlafen ."
"A child smiling as they are being thrown in the air by an adult .","Ein Kind , das lächelt , als es von einem Erwachsenen in die Luft geworfen wird ."
"A woman with green hair is swinging at a pinata .","Eine Frau mit grünen Haaren schlägt auf eine Pinata ."
"A black and white dog runs over snow by a tree and bench .","Ein schwarz @-@ weißer Hund rennt in der Nähe eines Baums und einer Bank über den Schnee ."
"A tennis player collecting tennis balls in a tennis court .","Ein Tennisspieler auf einem Tennisplatz , der Tennisbälle einsammelt ."
"Women on tennis court standing in front of net holding a book .","Frauen auf einem Tennisplatz , die vor einem Netz stehen und ein Buch halten ."
"A happy tennis player in a white sports bra .","Eine glückliche Tennisspielerin in einem weißen Sport @-@ BH ."
"A girl with a white top and yellow shorts is playing tennis .","Ein Mädchen mit einem weißen Oberteil und gelben Shorts spielt Tennis ."
"There is a woman in yellow playing tennis .","Es ist eine gelb gekleidete Frau zu sehen , die Tennis spielt ."
"A young tennis player stretches for a ball on a clay court .","Ein junger Tennisspieler streckt sich auf einem Sandplatz nach einem Ball ."
"A woman in a white tennis outfit playing tennis .","Eine Frau in weißem Tennis @-@ Outfit , die Tennis spielt ."
"A woman in a blue sports outfit is about to hit a tennis ball .","Eine Frau in einem blauen Sport @-@ Outfit , die dabei ist , auf einen Tennisball zu schlagen ."
"A man walking in front of graffiti on a cloudy day .","Ein Mann , der an einem bewölkten Tag an einem Graffiti vorbei geht ."
"An older and a younger woman , both with tennis attire and rackets , smile side to side for the camera .","Eine ältere und eine jüngere Frau , beide in Tenniskleidung und mit Schlägern , lächeln nebeneinander für die Kamera ."
"The children make snow angels next to each other .","Die Kinder machen nebeneinander Schneeengel ."
"A graveyard worker is digging , or filling a grave , another person is on his cellphone , leaning on a tombstone .","Ein Friedhofsarbeiter gräbt oder füllt ein Grab auf , eine andere Person ist am Handy und lehnt sich an einen Grabstein ."
"A person in a fur collared coat is walking past a statue .","Eine Person in einem Mantel mit Pelzkragen geht an einer Statue vorbei ."
"A man and a woman are using a machine built into the wall .","Ein Mann und eine Frau benutzen eine Maschine , die in eine Wand hineingebaut ist ."
"An African American walking down the street in a bright colored shirt .","Ein Afroamerikaner , der in einem farbenfrohen Hemd die Straße entlang geht ."
"A boy dressed as a cowboy is petting a four @-@ legged animal with horns and a saddle .","Ein als Cowboy angezogener Junge liebkost ein vierbeiniges Tier mit Hörnern und Sattel ."
"A young cowboy is mesmerized by the presence of a camel .","Ein junger Cowboy ist von der Anwesenheit eines Kamels völlig in Bann gezogen ."
"Three barefoot children fun and smile in an indoor setting .","Drei barfüßige Kinder in Innenräumen lächeln ."
"A man with muscular arms is performing gymnastics .","Ein Mann mit muskulären Armen macht Turnübungen ."
"A man in red tights balances on a beam with his legs in the air .","Ein Mann mit roten Leggings balanciert auf einem Schwebebalken mit den Beinen in der Luft ."
"A guy is communicating with someone in a car .","Ein Typ kommuniziert mit jemandem in einem Auto ."
"This female is ready to fight if need be , she is trained .","Diese weibliche Person ist darauf vorbereitet , wenn nötig zu kämpfen , sie ist trainiert ."
"The black and white dog leaps to catch a toy .","Der schwarz @-@ weiße Hund springt , um ein Spielzeug zu fangen ."
"Two young children are being pushed on a tire swing with snow on the ground .","Zwei Kinder werden auf einer Reifenschaukel angeschoben , im Hintergrund ist Schnee zu sehen ."
"An elderly woman taking part in a ceremony .","Eine ältere Frau , die an einer Zeremonie teilnimmt ."
"Large brown dog jumping over a bush in a grassy area .","Ein großer brauner Hund , der in einer grasbewachsenen Gegend über einen Busch springt ."
"A gymnast is hanging upright in rings .","Ein Turner hängt aufrecht in den Ringen ."
"A black furry dog is jumping in the air next to another dog .","Ein schwarzer kuscheliger Hund springt neben einem anderen Hund in die Luft ."
"Two young boys watching their father use a stand up mixer .","Zwei Jungen beobachten , wie Ihr Vater einen Mixer benutzt ."
"A tan dog is playing with a red dog in snow .","Ein gelbbrauner Hund spielt mit einem rötlichen Hund im Schnee ."
"A little blond girl on a climbing wall .","Ein kleines blondes Mädchen an einer Kletterwand ."
"A man has his shoes shined on the sidewalk on street lined with parked motorbikes .","Ein Mann lässt auf dem Bürgersteig seine Schuhe putzen , an einer Straße , die mit geparkten Motorrädern gesäumt ist ."
"A man is kissing a woman on the cheek .","Ein Mann , der eine Frau auf die Wange küsst ."
"Three kids and one adult walking on a path .","Drei Kinder und ein Erwachsener , die auf einem Pfad gehen ."
"Several people sitting on a bench before sunset .","Mehrere Personen , die kurz vor Sonnenuntergang auf einer Bank sitzen ."
"One man is smoking a cigarette and the other man is meeting his gaze .","Ein Mann raucht eine Zigarette und der andere Mann begegnet seinem Blick ."
"A dog swimming with a stick in its mouth .","Ein Hund schwimmt mit einem Stock im Maul ."
"A man wearing large snowshoes runs inside of a seemingly crowded ski resort .","Ein Mann mit großen Schneeschuhen rennt in etwas , das wie ein überfülltes Skigebiet aussieht ."
"A gray @-@ haired man is sitting outside talking on the phone .","Ein grauhaariger Mann sitzt im Freien und spricht am Telefon ."
"Two young children huddle around a woman on the street between two green and yellow trolleys .","Zwei Kinder kuscheln sich auf der Straße zwischen zwei grün @-@ gelben Wagen an eine Frau ."
"Two men sitting and having drinks .","Zwei Männer sitzen da und trinken etwas ."
"A brown dog is playing with a red toy while another brown dog bounds towards the camera .","Ein brauner Hund spielt mit einem roten Spielzeug , während ein anderer brauner Hund einen Satz auf die Kamera zu macht ."
"A woman slipping backwards in the snow .","Eine Frau rutscht im Schnee rückwärts ."
"A man wearing a t @-@ shirt and blue jeans is jumping from a cliff by a large canyon .","Ein Mann mit T @-@ Shirt und Bluejeans springt von einem Felsen neben einer großen Schlucht ."
"A man and a child kicking a yellow ball in an open field .","Ein Mann und ein Kind , die einen gelben Ball in einem offenen Feld kicken ."
"A boy in a blue shirt jumps down stairs on a skateboard .","Ein Junge mit blauem Hemd springt auf einem Skateboard Treppenstufen hinunter ."
"A bowler throwing a ball down the lane trying to hit two pins .","Ein Bowlingspieler , der eine Kugel wirft und versucht , zwei Kegel zu treffen ."
"A woman in a pink hat is helping a little girl in a white hat with her ice skates .","Eine Frau mit rosafarbener Mütze hilft einem kleinen Mädchen mit weißer Mütze mit den Schlittschuhen ."
"The man is wearing a black shirt and hat and smiling .","Der Mann trägt ein schwarzes Hemd und einen schwarzen Hut und lächelt ."
"A black dog with a red collar wading through the water .","Ein schwarzer Hund mit rotem Halsband , der durch das Wasser wadet ."
"Indian women sort out clothing .","Indische Frauen , die sich um Kleidung kümmern ."
"Three children playing and having a good time in a poverty area .","Drei Kinder in einer armen Gegend , die spielen und Spaß haben ."
"Four girls in a building playing with each other","Vier Mädchen in einem Gebäude , die miteinander spielen"
"A woman all dressed in blue with blue bags stands outside a window .","Eine ganz in Blau gekleidete Frau mit blauen Taschen steht draußen vor einem Fenster ."
"A boy and his brother are playing with sticks and swords .","Ein Junge und sein Bruder spielen mit Stöcken und Schwertern ."
"A woman with a black purse and a red coat is sitting on a pillar of concrete .","Eine Frau mit einer schwarzen Handtasche und einem roten Mandel sitzt auf einem Betonpfosten ."
"A person dirtbikes along a muddy trail .","Eine Person fährt auf einem schlammigen Weg Dirtbike ."
"A man is throwing a ball at a pile of blocks with stuffed animals in the background .","Ein Mann wirft einen Ball auf eine Stapel Klötze mit Plüschtieren im Hintergrund ."
"A boy walks across a rope structure on a playground .","Ein Junge geht auf einem Spielplatz über eine Seilkonstruktion ."
"A gray dog chasing a brown dog in shallow water .","Ein grauer Hund jagt im flachen Wasser einem braunen Hund nach ."
"A man is shaking hands with a mannequin .","Ein Mann schüttelt einem Mannequin die Hände ."
"Older gentleman smoking while walking by a painting of an old man .","Ein älterer Herr , der rauchend an einem Gemälde eines älteren Manns vorbei geht ."
"A man wearing a black jacket is working on a roof .","Ein Mann mit schwarzer Jacke arbeitet auf einem Dach ."
"Three glass elevators with people inside of them .","Drei Glasaufzüge mit Personen darin ."
"A crowd of boys riding a vehicle .","Viele Jungen , die auf einem Fahrzeug fahren ."
"A child jumping from an indoor climbing gym , while other children climb over other parts of the structure .","Ein Kind in einem Innenraum , das von einem Klettergerüst springt , während andere Kinder über Teile des Gerüsts klettern ."
"The white and brown dog is shaking its ears .","Der weiß @-@ braune Hund schüttelt seine Ohren ."
"A little girl climbing the stairs on the playground equipment .","Ein kleines Mädchen klettert auf die Stufen an einem Spielplatzgerät ."
"Group of people watching laptop monitors .","Mehrere Menschen , die Laptopmonitore betrachten ."
"Two females , one wearing a backpack , are standing over a body of water .","Zwei weibliche Personen , eine mit Rucksack , stehen über einem Gewässer ."
"Person observing a river with a bridge going over it .","Eine Person beobachtet einen Fluss , über den eine Brücke führt ."
"A woman wearing a black coat and sunglasses is standing in front of a man walking away with a backpack .","Eine Frau mit schwarzer Jacke und Sonnenbrille steht vor einem Mann , der mit einem Rucksack weggeht ."
"A woman sits on a log near the water .","Eine Frau sitzt auf einem Stück Holz nahe am Wasser ."
"A man in a white shirt and Khaki pants with a hat on climbing a mountain .","Ein Mann mit weißem Hemd , khakifarbenen Hosen und einer Mütze beim Bergsteigen ."
"A sled @-@ dog team works hard on this snowy trail .","Ein Schlittenhundeteam arbeitet hart auf diesem verschneiten Weg ."
"A man with glasses sitting at a table with a coffee cup and several other items on the table .","Ein Mann mit Brille , der an einem Tisch mit einer Kaffeetasse und mehreren anderen Gegenständen sitzt ."
"Three men play guitars on stage .","Drei Männer spielen auf der Bühne Gitarre ."
"Two children run along a boardwalk that crosses over a body of water .","Zwei Kinder rennen einen Plankenweg entlang , der über ein Gewässer führt ."
"A bald guy wearing a black t @-@ shirt plays the guitar .","Ein Mann mit Glatze und einem schwarzen T @-@ Shirt spielt Gitarre ."
"Two men are kicking a yellow and black ball over a net .","Zwei Männer kicken einen gelb @-@ schwarzen Ball über ein Netz ."
"Young spanish girl jumps off the concrete yard divider onto the sidewalk .","Ein junges spanisches Mädchen springt vom betonierten Hofteiler auf den Bürgersteig ."
"An emergency exit map hangs above a doorway where a woman reaches up for something .","Ein Notausgangsplan hängt über einer Tür , wo eine Frau nach etwas greift ."
"A man carefully inspects the roof tiles .","Ein Mann untersucht sorgfältig die Dachziegel ."
"A man in the kitchen attempting to remove some meat he has cooked from the paper plate .","Ein Mann in der Küche , der versucht das Fleisch , das er zubereitet hat , vom Papierteller zu entfernen ."
"A couple stand and looks at the ocean .","Ein Paar steht da und blickt auf das Meer ."
"A person has his or her hands in a dog 's mouth .","Eine Person hat ihren Hände in einem Hundemaul ."
"Boy jumps in desert while others watch and take photo .","Ein Junge springt in der Wüste , während andere zusehen und fotografieren ."
"A man with long curly hair fell asleep during a car ride .","Ein Mann mit langem lockigen Haar ist auf einer Autofahrt eingeschlafen ."
"A young boy stands staring at a television screen .","Ein Junge steht da und starrt auf den Fernsehbildschirm ."
"A little girl is pushing a little boy who is sitting on a swing .","Ein kleines Mädchen gibt einem kleinen Jungen , der auf einer Schaukel sitzt , Schwung ."
"A kid playing in a bunch of flowers .","Ein Kind spielt in einem Blumenstrauß ."
"Three men play saxophones while one man play makeshift drum on a corner","An einer Ecke spielen drei Männer Saxophon , während ein Mann eine zusammengebastelte Trommel spielt ."
"A brown dog and black and white dog run along the green grass .","Ein brauner Hund und ein schwarz @-@ weißer Hund rennen über grünes Gras ."
"The side of a building next to a church is painted with a brightly colored Coca @-@ Cola sign .","Die Seite eines Gebäudes neben einer Kirche ist mit einem Coca @-@ Cola @-@ Zeichen in leuchtenden Farben bemalt ."
"A father and son asleep in their blankets .","Vater und Sohn schlafend unter ihren Decken ."
"A woman wearing gray speaks into a microphone at an event while two men listen .","Eine grau gekleidete Frau spricht auf einer Veranstaltung in ein Mikrofon , während zwei Männer zuhören ."
"Several people moving a structure .","Mehrere Personen bewegen eine Konstruktion ."
"A small child on a tire swing in a forested field .","Ein kleines Kind auf einer Reifenschaukel in einem Waldgebiet ."
"Men and women sitting behind a long table while talking and doing work on their laptops .","Männer und Frauen , die hinter einem langen Tisch sitzen und reden , während sie an ihren Laptops arbeiten ."
"A man who is wrapped in a gray wrap is stooping on the ground .","Ein Mann in einem grauen Umhang hockt auf dem Boden ."
"A gentleman is operating a machine while working in a factory .","Ein Mann arbeitet in einer Fabrik und bedient eine Maschine ."
"Several ladies are sitting together around a table .","Mehrere Damen sitzen zusammen um einen Tisch ."
"The woman gets a gift out of a christmas stocking .","Die Frau holt ein Geschenk aus einem Weihnachtsstrumpf ."
"A woman in pink is sitting and enjoying the object she is holding .","Eine rosa gekleidete Frau sitzt da und freut sich an dem Objekt , das sie hält ."
"A female is opening up a present .","Eine weibliche Person öffnet ein Geschenk ."
"A man trying to stay on the bucking bronco .","Ein Mann , der versucht auf dem bockenden halbwilden Pferd zu bleiben ."
"Two dogs are facing each other in a grassy field .","Zwei Hunde stehen einander auf einer Wiese gegenüber ."
"The brown dog sees a black dog laying in the dry grass .","Der brauen Hund sieht einen schwarzen Hund im trockenen Gras liegen ."
"A little @-@ league baseball player , wearing a white # 19 jersey , successfully hits the ball .","Ein Little @-@ League @-@ Baseballspieler mit einem weißen Trikot mit der Nummer 19 schlägt erfolgreich den Ball ."
"A woman is looking at a pamphlet talking to someone , while a guy takes photos in the background .","Eine Frau blickt auf ein Flugblatt und redet mit jemandem , während ein Mann im Hintergrund Fotos macht ."
"A woman is trying on knit arm warmers .","Eine Frau , die versucht Pulswärmer zu stricken ."
"Two girls preparing their home for a big party .","Zwei Mädchen bereiten ihre Wohnung für eine große Party vor ."
"A woman in a green flowered dress is holding a container of yarn animals .","Eine Frau mit grün geblümtem Kleid hält einen Behälter mit Häkeltieren ."
"A young woman is holding @-@ up a red and white dress while two other women smile and watch .","Eine junge Frau hält ein rot @-@ weißes Kleid hoch , während zwei andere Frauen zusehen und lächeln ."
"The white dog leaping over a snow covered log .","Der weiße Hund , wie er über einen schneebedeckten Holzstamm springt ."
"A man is standing in a grassy field equipped with a type of gardening tool which he is using on the grass .","Ein Mann steht mit einem Gartenwerkzeug , das er auf dem Gras benutzt , auf einer Wiese ."
"A man in a hat riding a bucking horse .","Ein Mann mit Mütze reitet ein bockendes Pferd ."
"The brown dog is playing in the white snow .","Der braune Hund spielt im weißen Schnee ."
"Man in white suit throws first pitch at baseball game .","Ein Mann im weißen Anzug wirft bei einem Baseballspiel den First Pitch ."
"A man in a white shirt is making a speech into a microphone .","Ein Mann mit weißem Hemd vor einem Mikrofon hält eine Rede ."
"A woman performing at a concert .","Eine Frau , die ein Konzert gibt ."
"A group of young men is playing a game on the beach .","Eine Gruppe junger Männer spielt ein Spiel am Strand ."
"A man in a black outfit poses in front of the eiffel tower .","Ein Mann mit schwarzem Outfit posiert vor dem Eiffelturm ."
"A man in a boat in a blue shirt and hat has a fishing pole that is bent halfway .","Ein Mann in einem Boot mit blauem Hemd und Mütze hat eine gebogene Angelrute ."
"Four rockers posing on a tree stump .","Vier Rocker posieren auf einem Baumstumpf ."
"Two guys , one is carrying a bag , and one girl are walking down the street .","Zwei Männer , von denen einer eine Tasche trägt , und ein Mädchen gehen die Straße entlang ."
"A sculptor poses in front of his work .","Ein Bildhauer lässt sich vor seiner Arbeit fotografieren ."
"A man looks at the camera as he stands outside a subway entrance , while a girl behind him talks on her cellphone .","Ein Mann steht vor einem U @-@ Bahn @-@ Eingang und blickt in die Kamera , während ein Mädchen hinter ihm am Handy spricht ."
"A group of people outside a church at a wedding .","Eine Personengruppe vor einer Kirche bei einer Hochzeit ."
"A group of seated men have coffee around two tables .","Eine Gruppe sitzender Männer trinkt an zwei Tischen Kaffee ."
"A large group of people at a party .","Viele Menschen auf einer Party ."
"A man wearing brown is outside next to a bicycle","Ein braun gekleideter Mann steht draußen neben einem Fahrrad ."
"People outside a house in snow .","Leute vor einem Haus im Schnee ."
"A person sitting next to a tripod watches boats in a harbor .","Eine Person , die neben einem Stativ sitzt , beobachtet Boote im Hafen ."
"A man juggles at the beach .","Ein Mann jongliert am Strand ."
"A fluffy white dog running across the snow .","Ein flauschiger weißer Hund rennt durch den Schnee ."
"Several people met in a session , some with computers , some needing stand .","Mehrere Personen , einige davon mit Computern , haben sich zu einer Session getroffen , ein paar müssen stehen ."
"A man on a boat dock looking onto the water at a boat","Ein Mann an einer Bootsanlegestelle , der in das Wasser bei einem Boot blickt"
"A woman in red is slightly hunched over next to a brick building .","Eine rot gekleidete Frau neben einem Ziegelgebäude ist leicht vornübergebeugt ."
"A man with tattoos is lounging on a couch holding a pencil .","Ein Mann mit Tätowierungen liegt auf einem Sofa und hält einen Stift ."
