"src","tgt"
"A group of college students gathering in the community center .","Eine Gruppe College @-@ Studenten versammelt sich im Gemeindezentrum ."
"A family is hiking across a rocky landscape .","Eine Familie wandert durch eine felsige Landschaft ."
"A group of fans at a stadium are wearing red and cheering .","Eine Fangruppe in einem Stadion ist rot gekleidet und jubelt ."
"A woman enjoying her reading at a coffee shop","Eine Frau , die in einem Café sitzt und liest"
"One African American man is looking through a microscope and there is a poster that says blood cells hanging on the wall .","Ein afroamerikanischer Mann blickt durch ein Mikroskop , an der Wand ein Poster mit  Blood Cells  ."
"Three people are playing in snow covered city streets .","Drei Personen spielen in den schneebedeckten Straßen einer Stand ."
"Two boys are kicking a ball to each other in the park .","Zwei Jungen in einem Park kicken eine Ball hin und her ."
"Men dressed in drag outside a store .","Männer in Drag vor einem Laden ."
"A boy lays down with an orange ball in front of a row of blue cars .","Ein Junge mit einem orangefarbenen Ball liegt vor einer Reihe blauer Autos ."
"A female child with a towel next to a sink .","Ein Mädchen mit einem Handtuch neben einem Waschbecken ."
"A woman brushes dust and dirt off a possible find .","Eine Frau bürstet Schmutz und Staub von einem potenziellen Fundstück ."
"A dog is running in a field .","Ein Hund rennt auf einem Feld ."
"Toddler siting in a swing at the park with a yellow sippy cup .","Ein Kleinkind , das mit einer gelben Flasche in einer Schaukel im Park sitzt ."
"A couple talks to a man sitting with a hammer dulcimer .","Ein Paar spricht mit einem Mann , der bei einem Hackbrett sitzt ."
"Two para gliders are practicing their craft in an open field .","Zwei Gleitschirmflieger auf einem offenen Feld ."
"A child wearing a cowboy hat running toward another child .","Ein Kind , das einen Cowboyhut trägt und zu einem anderen Kind rennt ."
"A young boy tries picking up a pumpkin by its stem in a pumpkin patch .","Ein Junge versucht , einen Kürbis an in einem Kürbisfeld an seinem Stiel hochzuheben ."
"People in Asian garb are walking in a parade .","Asiatisch gekleidete Menschen in einem Festzug ."
"A skinny brown dog walks across a large piece of fallen tree .","Ein dünner brauner Hund läuft auf einem großen Stück eines flach liegenden Baums ."
"A man working on a window of the old building .","Ein Mann arbeitet am Fenster des alten Gebäudes ."
"A man is looking into the mirror and shaving while a woman is taking a picture of him .","Ein Mann blickt in den Spiegel und rasiert sich , während ihn eine Frau fotografiert ."
"A boy is oddly attentive to shoes .","Ein Junge zeigt ein ungewöhnliches Interesse an Schuhen ."
"A man wearing a blue shirt , a blue hat , and an apron is standing outside the Candy Cafe on a sunny day .","Ein Mann mit blauem Hemd , blauer Mütze und Schürze steht an einem Sommertag vor dem Candy Cafe ."
"A girl is sitting on the beach and staring at the ocean .","Ein Mädchen sitzt am Stand und starrt auf das Meer ."
"The brown and white dog nips at the yellow dog .","Der braun @-@ weiße Hund zwickt den gelben Hund ."
"Girl with sunglasses and shoppers in a trinket shop .","Ein Mädchen mit Brille und Einkäufer in einem Andenkenladen ."
"A man with a strange helmet is sitting on top of a blue motorcycle .","Ein Mann mit einem seltsamen Helm sitzt auf einem blauen Motorrad ."
"A small child sleeps while holding a stuffed animal .","Ein schlafendes kleines Kind hält ein Plüschtier ."
"An older man sitting against a call with a guitar in his hands .","Ein älterer Mann mit einer Gitarren in den Händen sitzt angelehnt ."
"There are three people wearing robes , two of whom are playing wind instruments .","Drei Personen tragen Roben , zwei davon spielen Blasinstrumente ."
"A man is playing a violin outside on a sidewalk .","Ein Mann spielt im Freien auf einem Bürgersteig Geige ."
"A man , in a black sweater , fishing .","Ein Mann in schwarzem Pullover , der angelt ."
"A man repairing a bicycle tire while his customer asks him questions .","Ein Mann , der einen Fahrradreifen repariert , während ein Kunde ihm Fragen stellt ."
"A crowd is standing in the street .","Eine Menschenmenge steht auf der Straße ."
"Parents teaching a young child how to ice skate .","Eltern bringen einem kleinen Kind Eislaufen bei ."
"A young boy is jumping down an inflatable water ride .","Ein Junge springt von einem aufblasbaren Wassergefährt herunter ."
"A young boy standing on a swing in front of a blue slide .","Ein Junge steht auf einer Schaukel vor einer blauen Rutsche ."
"Daredevils enjoy mountain boarding down the ravine .","Draufgänger beim Mountainboarding in einer Schlucht"
"Two older men , in a white room , play with a marble sculpture .","Zwei ältere Männer in einem weißen Raum spielen mit einer Marmorskulptur ."
"A little girl in a swing laughs .","Ein kleines Mädchen in einer Schaukel lacht ."
"A band , comprised of two men and a woman play for a group of people .","Eine aus zwei Männern und einer Frau bestehende Band spielt für eine Gruppe von Leuten ."
"Two men with shaved heads , both wearing white shirts are practicing underwater diving .","Zwei kahlgeschorene Männer mit weißen Oberteilen üben das Tauchen ."
"Two competitors , one of which is in the US Air Force , wrestling .","Zwei Wettbewerbsteilnehmer , von denen einer der US Air Force angehört , im Ringkampf"
"A few baby 's in strollers wondering lots of things .","Ein paar Babys in Sportwägen , die viele Dinge anstaunen ."
"Two men handle a gray dog with a blue knotted rope in its mouth .","Zwei Männer im Umgang mit einem grauen Hund mit einer blauen Schnur mit Knoten im Maul ."
"Man kicking football off tee in t @-@ shirt and shorts","Ein Mann in T @-@ Shirt und Shorts , der einen Football kickt"
"A man with a canoe is on the beach with a tent set up .","Ein Mann mit einem Kanu und einem aufgeschlagenem Zelt befindet sich am Strand ."
"A shirtless man making a meal while camping on the beach .","Ein Mann mit nacktem Oberkörper bereitet beim Campen am Strand eine Mahlzeit zu ."
"Some people are jogging on an outdoor track in the dark .","Ein paar Leute joggen im Dunkeln auf einem Pfad im Freien ."
"A little girl is playing in the hay .","Ein kleines Mädchen spielt im Heu ."
"A man has fallen asleep while reading The Da Vinci Code .","Ein Mann ist beim lesen von „ The Da Vinci Code “ eingeschlafen ."
"A man wearing blue pants is bending over to pick up something from the ground","Ein Mann mit blauen Hosen bückt sich , um etwas vom Boden aufzuheben ."
"A man wearing an Alaska sweatshirt and a baseball cap is buying lottery tickets .","Ein Mann mit einem Alaska @-@ Sweatshirt und Baseballkappe kauft Lotteriescheine ."
"Two men are building something together .","Zwei Männer bauen etwas zusammen ."
"A girl plays with a necklace as the sun shines behind her .","Ein Mädchen spielt mit einer Halskette , hinter ihr scheint die Sonne ."
"A little white dog begs .","Ein kleiner weißer Hund bettelt ."
"A little girl sitting on the floor holding a guitar handles .","Ein kleines Mädchen , das auf dem Boden sitzt und einen Gitarrenhals hält ."
"A man in glasses is grilling wieners and meat patties on a grill .","Ein Mann mit Brille grillt Saitenwürstchen und Buletten auf einem Grill ."
"A boy in a red hat is taking pictures with his camera .","Ein Junge mit roter Mütze fotografiert ."
"A small child taking a picture with a camera on a tripod .","Ein kleines Kind fotografiert mit einer Kamera auf einem Stativ ."
"A woman in a white shirt and pink pants is standing behind a table laid out with cake , strawberries and punch .","Eine Frau mit einem weißen Oberteil und rosafarbenen Hosen steht hinter einem Tisch , auf dem Kuchen , Erdbeeren und Punsch angerichtet sind ."
"A woman opening a gift around her friends .","Eine Frau öffnet unter Freunden ein Geschenk ."
"Two gray dogs and a black dog playing in a pond under an overpass .","Zwei graue Hunde und eine schwarzer Hund spielen in einem Teich unter einer Überführung ."
"There is a woman sitting at a table by the kitchen .","Eine Frau sitzt an einem Tisch neben der Küche ."
"Three people on a train holding playing cards , smiling .","Drei Personen in einem Zug , die Spielkarten halten und lächeln ."
"Two dogs and a puppy .","Zwei Hunde und ein Welpe ."
"A man is spraying a fluid from a long hose at the beach .","Ein Mann spritzt eine Flüssigkeit aus einem langen Schlauch auf den Strand ."
"Multiple people do a synchronized dance involving jumping .","Mehrere Personen führen einen synchronisierten Tanz mit Sprüngen auf ."
"A small boy is placing items from a cart onto the check out .","Ein kleiner Junge packt Sachen aus einem Einkaufswagen auf das Kassenband ."
"A man dressed in a shiny astronaut suit poses for a photographer on a city sidewalk .","Ein Mann in einem glänzenden Astronautenanzug posiert für einen Fotografen auf einem Bürgersteig in der Stadt ."
"A young man in a blue shirt has his arm around a young woman in a red jacket .","Ein junger Mann mit blauem Oberteil hat seinen Arm und eine Frau mit roter Jacke gelegt ."
"A girls climbs on a jungle gym .","Ein Mädchen klettert auf einem Klettergerüst ."
"Asian children dressed in red and yellow , and wearing black knee pads , rollerskate outdoors over vast , shiny tile .","Rot und gelb gekleidete asiatische Kinder mit schwarzen Knieschonern fahren auf einer großen , glänzenden gefliesten Fläche Rollschuh ."
"Three boys play tag on the beach .","Drei Jungen spielen am Strand Fangen ."
"A girl with arms raised in sliding down a red and white slide .","Ein Mädchen rutscht mit angehobenen Armen eine rot @-@ weiße Rutsche herunter ."
"Three swimmers are swimming or racing in separate lanes .","Drei Schwimmer schwimmen in unterschiedlichen Bahnen , vielleicht um die Wette ."
"A large group of people in red soldier jackets are standing in lines outside .","Eine große Menschengruppe in roten Soldatenjacken stehen in Reihen im Freien ."
"A boy jumps from the top of a blue plastic slide .","Ein Junge springt vom Oberteil einer blauen Plastikrutsche herunter ."
"A man in checkered pants black jacket and a checkered hat is holding a waiters tray .","Ein Mann mit karierten Hosen und schwarzem Jackett hält ein Kellnertablett ."
"A rock climber in a red helmet looks down the cliff .","Ein Kletterer mit rotem Helm blickt den Felsen hinunter ."
"A guy in a hard hat working on some machines .","Ein Mann mit Schutzhelm arbeitet an Maschinen ."
"A guy pointing at a giant Blackberry .","Ein Mann , der auf ein riesiges Blackberry zeigt ."
"A group of woman walking with purses on their shoulders .","Eine Gruppe gehender Frauen mit Handtaschen an den Schultern ."
"A man and a woman are outside a car that is filled with items .","Ein Mann und eine Frau vor einem Gegenständen gefüllten Auto ."
"A young boy and girl playing baseball in a grassy field .","Ein Junge und eine Mädchen , die auf einer Wiese Baseball spielen ."
"A large crowd plays in and around a fountain .","Eine große Menschenmenge spielt um einen Brunnen herum ."
"The picture is of a downtown area with people crossing the street , and walking on the sidewalk .","Das Bild zeigt einen Innenstadtbereich mit Leuten , die die Straße überqueren und auf dem Bürgersteig gehen ."
"A woman in sweatpants is standing by the toilets .","Eine Frau in Trainingshosen steht bei den Toiletten ."
"A woman and her daughter measuring themselves against a giant ruler at  Washington Farms  .","Eine Frau und ihre Tochter messen sich an dem Riesenlineal bei „ Washington Farms “ ."
"Several men , all wearing red , tugging on a rope .","Mehrere Männer , alle rot gekleidet , ziehen an einem Seil ."
"A group of people sitting on concrete steps at a neighborhood basketball court .","Eine Gruppe von Leuten , die auf Betonstufen bei einem öffentlichen Basketballfeld sitzen ."
"A blond girl opening a green wrapped package .","Ein blondes Mädchen , das ein grün eingepacktes Päckchen öffnet ."
"Man in a top hat , playing his accordion on the sidewalk by a street","Ein Mann mit Zylinder , der auf dem Bürgersteig neben der Straße Akkordeon spielt"
"A woman performing by singing a song .","Eine Frau , die einen Song vorsingt ."
"A bald man wearing a blue shirt eating ribs at a table outside .","Ein glatzköpfiger Mann mit blauem Hemd , der an einem Tisch im Freien Rippchen isst ."
"Man standing on edge of large rock overlooking scenic view .","Ein Mann der am Rand eines großen Felsens steht und auf die malerische Landschaft blickt ."
"A man is reading off a sheet of paper to a crowd while another man in white stands beside him .","Ein Mann liest einer Menschenmenge etwas von einem Stück Papier vor , ein anderer Mann steht neben ihm ."
"Boy in bubble bath , yelling or singing into scrubbing brush .","Ein Junge im Schaumbad , der etwas in die Bürste hinein schreit oder singt ."
"A group of young people are sitting outside listening a guitar and violin being played .","Ein Gruppe junger Leute sitzt im Freien und hört dem Spiel einer Gitarre und einer Geige zu ."
"A young boy crawls with a toddler .","Ein Junge krabbelt mit einem Kleinkind ."
"A man is wearing an apron , standing in the kitchen holding a plate .","Ein Mann mit einer Schürze steht in der Küche und hält einen Teller ."
"A boy holds a red bucket up to a pony .","Ein Junge hält einem Pony einen roten Eimer hin ."
"Preteen girl with blond @-@ hair plays with bubbles near a vendor stall in a mall courtyard .","Ein Mädchen unter 10 Jahren mit blondem Haar spielt neben einem Verkaufsstand im Hof eines Einkaufszentrums mit Seifenblasen ."
"A guy in a suit playing bagpipes next to a girl wearing teal clothing .","Ein Mann im Anzug neben einem türkis gekleideten Mädchen spielt Dudelsack ."
"A dog tries to catch a snowball in its mouth .","Ein Hund versucht , einen Schneeball in seinem Maul zu fangen ."
"You have to answer this to your boss .","Das müssen Sie Ihrem Chef antworten ."
"A person setting up a tent beside a few other tents on the snowy ground .","Eine Person , die neben ein paar anderen Zelten auf dem verschneiten Boden ein Zelt aufstellt ."
"A couple holding hands stop to look at something .","Ein händchenhaltendes Paar bleibt stehen , um etwas anzusehen ."
"A young boy plays on a playground piece shaped like a seahorse .","Ein Junge spielt auf einer Spielplatzeinrichtung , die wie ein Seepferd aussieht ."
"A young boy is swimming in a pool .","Ein Junge schwimmt in einem Schwimmbecken ."
"A boy with no shirt and a volleyball in his hand .","Ein Junge mit nacktem Oberkörper und einem Volleyball in der Hand ."
"A group of school children walk up a country path in autumn .","Eine Gruppe Schulkinder geht im Herbst einen Pfad in ländlichen Umgebung entlang ."
"A blond female child spreads Nesquik powder onto a table .","Ein blondes Mädchen verteilt Nesquik @-@ Pulver auf dem Tisch ."
"A man in cowboy boots , briefs and holding a guitar , holds a woman 's arm .","Ein Mann in Cowboystiefeln und Unterhosen , der eine Gitarre hält , hält den Arm einer Frau ."
"A young Asian man studying with a pencil and a dictionary while drinking a cola .","Ein junger asiatischer Mann , der eine Cola trinkt und mit Bleistift und Wörterbuch lernt ."
"Few people hitch a ride on the back of a garbage truck .","Wenige Personen fahren auf einem Müllwagen mit ."
"A man is a green shirt stirs a bowl of mix near a stove with two frying pans .","Ein Mann mit grünem Hemd rührt eine Schüssel mit einer Mischung in der Nähe eines Herds mit zwei Pfannen ."
"Several young women walking along a beautiful hallway","Mehrere junge Frauen gehen einen schönen Korridor entlang ."
"Two Asian women and a young Asian girl with a tricycle are standing outside in the shade .","Zwei asiatische Frauen und ein asiatisches Mädchen mit einem Dreirad stehen draußen im Schatten ."
"A little boy trying to climb up .","Ein kleiner Junge , der versucht , hochzuklettern ."
"A young boy in a blue jacket pulls something black out of a fabric bag .","Ein Junge mit blauer Jacke zieht etwas Schwarzes aus einer Stofftasche ."
"A boy is fixing the wheel of his bike .","Ein Junge repariert das Rad seines Fahrrads ."
"A man wearing a blue shirt and red hat riding on the back of a cart filled with hay and pulled by a white horse .","Ein Mann mit blauem Hemd und roter Mütze fährt auf einem mit Heu gefüllten Wagen mit , der von einem weißen Pferd gezogen wird ."
"Five men at a restaurant posing for a picture .","Fünf Männer in einem Restaurant , die für ein Bild posieren ."
"Two women in white dresses walk past an advertisement with two golfers on it .","Zwei Frauen in weißen Kleidern gehen an einer Werbung vorüber , auf der zwei Golfspieler abgebildet sind ."
"A woman walks by a river across city buildings .","Eine Frau geht an einem Fluss entlang durch städtische Gebäude ."
"A player on the white and blue team kicks a soccer ball toward his teammate while players on the red team watch .","Ein Spieler des weiß @-@ blauen Teams kickt einen Fußball zu seinem Mitspieler , während Spieler des roten Teams zusehen ."
"One dog is jumping at the lady while the other walks away .","Ein Hund spring die Dame an , der andere läuft weg ."
"A dog is resting in a grassy field","Ein Hund ruht sich auf einer Wiese aus ."
"Guy rides a large brown bull .","Ein Mann reitet einen großen braunen Bullen ."
"An Asian women in a yellow shirt looking at postcards while at the register .","Eine asiatische Frau mit gelbem Oberteil sieht sich an der Kasse Postkarten an ."
"A brown dog playing in mud .","Ein brauner Hund , der im Matsch spielt ."
"Lots of people playing a water shooter carnival game .","Viele Menschen , die auf dem Jahrmarkt ein Spiel mit Wasserspritzen spielen ."
"Two people are wearing helmets that have candles on top .","Zwei Personen tragen Helme , auf denen sich Kerzen befinden ."
"A girl with black hair and braces is wearing sunglasses and posing with a wooden robot .","Ein schwarzhaariges Mädchen mit Zahnspange und Sonnenbrille posiert mit einem hölzernen Roboter ."
"A woman sitting in a laundromat looking at the camera .","Eine Frau , die in einem Waschsalon sitzt und in die Kamera blickt ."
"A person with a variety of different wares standing amongst several others on a dirt road .","Eine Person mit vielen verschiedenen Waren , die unter mehreren anderen auf einer unbefestigten Straße steht ."
"A man walking with a tub of something on his head .","Ein Mann , der mit einem gefüllten Gefäß auf seinem Kopf geht ."
"Several people walk up and down a set of stairs in an alleyway with graffiti painted on the walls","Mehrere Menschen gehen in einem Gässchen mit Graffitis an den Wänden eine Treppe auf und ab ."
"A crowd is enjoying themselves at the beach .","Eine Menschenmenge vergnügt sich am Strand ."
"A man in a baseball cap is playing a shooting game in an arcade with a friend .","Ein Mann mit Baseballkappe spielt mit einem Freund ein Schießspiel in einer Spielhalle ."
"A group of people is doing a project for a volunteer organization .","Eine Gruppe führt ein Projekt für eine Freiwilligenorganisation durch ."
"Two football players become entangled while they are both going for the ball .","Zwei Fußballspieler verheddern sich miteinander , als beide versuchen , den Ball zu erreichen ."
"A young man skateboarding in front of the ocean .","Ein junger Mann , der vor dem Meer Skateboard fährt ."
"A lady wearing a black shirt talking on her cellphone while walking down a road .","Eine Dame mit schwarzem Rock , die eine Straße entlang geht und auf dem Handy spricht ."
"A black woman is walking towards a woman wearing a yellow hat .","Eine schwarze Frau geht auf eine Frau zu , die einen gelben Hut trägt ."
"The musician in the brown coat is walking in his tennis shoes .","Der Musiker in der braunen Jacke geht in Tennisschuhen ."
"A woman wearing antiquated clothing including many pearls .","Eine Frau mit antiquierter Kleidung , zu der auch viele Perlen gehören ."
"A couple sit on the hood of a car with their backs to the camera .","Ein Paar sitzt auf der Motorhaube eines Autos mit dem Rücken zur Kamera ."
"A car is partially submerged in a lake .","Ein Auto ist zum Teil in einem See versunken ."
"Three women wearing black is next to each other on a train .","Drei Frauen in Schwarz sind nebeneinander in einem Zug ."
"A man sits on a sailboat with the sun setting behind him .","Ein Mann sitzt auf einem Segelboot , während die Sonne hinter ihm untergeht ."
"A toddler boy examines a pair of blue jeans , with an adult in the background .","Ein männliches Kleinkind untersucht ein Paar Bluejeans , eine erwachsene Person ist im Hintergrund ."
"The scene of an accident where a bus hit a biker .","Ein Unfallort , an dem ein Bus einen Motorradfahrer angefahren hat ."
"A little girl in a red dress is standing on a trail in the forest with a horse in the background .","Ein kleines Mädchen in einem roten Kleid steht auf einem Pfad im Wald , im Hintergrund ein Pferd ."
"People in costume standing around a tree in a forest .","Kostümierte Menschen stehen in einem Wald um einen Baum herum ."
"A young girl runs on a beach behind a young woman sitting and play her guitar .","Ein Mädchen rennt am Strand entlang , davor sitzt eine junge Frau und spielt Gitarre ."
"A woman handing a small child wearing a red shirt an item from a shopping basket .","Eine Frau , die einem kleinen Kind mit rotem Oberteil etwas aus einem Einkaufskorb gibt ."
"A construction worker holds up a stop sign to flag down traffic .","Ein Bauarbeiter hält ein Stoppschild hoch , um den Verkehr zum Stillstand zu bringen ."
"A man is working in a shop with donuts .","Ein Mann arbeitet in einem Laden mit Donuts ."
"A man 's hands holding a piece of metal on a grinding wheel .","Die Hände eines Mannes , die ein Stück Metall auf einer Schleifscheibe halten ."
"Blond woman smoking a cigarette by her shopping bags .","Eine blonde Frau , die eine Zigarette raucht , neben ihren Einkaufstüten ."
"Two men with tool belts are fastening a sign to a building .","Zwei Männer mit Werkzeuggürteln befestigen ein Schild an einem Gebäude ."
"Two people pose for the camera .","Zwei Personen posieren für die Kamera ."
"Group of people seated at red chair and tables .","Eine Gruppe sitzt an roten Tischen und Stühlen ."
"A group of people protesting by selling humans .","Eine Gruppe protestiert , indem sie Menschen verkauft ."
"Two men are pushing a truck that has a picture of a woman on it .","Zwei Männer schieben einen Wagen mit dem Bild einer Frau darauf ."
"A man stands upon his charcoal grill .","Ein Mann steht auf seinem Holzkohlegrill ."
"A man in a hat with a green scooter is standing by the water in a park .","Ein Mann mit Helm und grünem Roller steht in einem Park am Wasser ."
"A motorcycle driver swerves to the left .","Ein Motorradfahrer schwenkt nach links ."
"A woman is leaning on the chair and playing the electric guitar .","Eine Frau lehnt sich auf den Stuhl und spielt Elektrogitarre ."
"One man sings while another plays guitar during a stage show .","Bei einer Bühnenshow singt ein Mann und ein anderer spielt Gitarre ."
"A man holds a guitar on a busy street while people look on .","Ein Mann auf einer belebten Straße hält eine Gitarre , andere Personen sehen ihn an ."
"Woman sings at a club under bright lights","Eine Frau singt in einem Club bei greller Beleuchtung ."
"A woman in a blue shirt and black pants walks down a road .","Eine Frau mit blauem Oberteil und schwarzen Hosen geht eine Straße entlang ."
"Two street artists are performing on steps for a group of spectators .","Zwei Straßenkünstler geben auf einer Treppe eine Vorstellung für Zuschauergruppe ."
"A choir is standing up on a podium singing a song .","Ein Chor steht auf einer Bühne und singt ein Lied ."
"People are signing in a church .","Leute singen in einer Kirche ."
"A mid sized mixed gender choir sings while the director motions to keep beat .","Ein gemischter Chor mittlerer Größe singt , während der Dirigent mit seinen Bewegungen dafür sorgt , dass der Takt gehalten wird ."
"A spotted dog jumps over a muddy creek .","Ein gefleckter Hund springt über einen schlammigen Bach ."
"A worker wearing a bright vest and black clothes is picking up trash on the ground while people cross the street behind him .","Ein Arbeiter mit heller Weste und schwarzer Kleidung hebt Müll vom Boden auf , hinter ihm überqueren welche die Straße ."
"A girl on a beach with rainbow flags .","Ein Mädchen am Strand mit Regenbogenfahnen ."
"A man in a swimming pool holds a smiling boy in a flotation device .","Ein Mann in einem Schwimmbecken hält einen lächelnden Jungen in einem Schwimmhilfsmittel ."
"This is baby , dressed in blue , standing barefoot on a stone .","Das ist Baby , das blau angezogen ist und barfuß auf einem Stein steht ."
"A kid with Green shoes , red shorts , and a blue hat and shirt stands on a stretch of pavement .","Ein Kind mit grünen Schuhen , roten Shorts , blauer Mütze und blauem Oberteil steht auf einem Stück Asphalt ."
"A brown dog trotting across a grassy , fenced @-@ in yard .","Ein brauner Hund , der über eine eingezäunte Wiese trottet ."
"A little girl sits on top of a pumpkin in front of an arrangement of vivid flowers outside .","Ein kleines Mädchen sitzt auf einem Kürbis vor einem lebendigen Blumenarrangement im Freien ."
"Four soldiers are walking , and talking to each other while holding weapons .","Vier Soldaten , die Waffen halten , gehen und reden miteinander ."
"Two men in hiking boots strike martial arts poses .","Zwei Männer in Wanderstiefeln nehmen Kampfsporthaltungen ein ."
"A woman and a man enjoying his drink on party night .","Eine Frau und ein Mann , der Alkohol trinkt , auf einer Partynacht ."
"An older man with a  slow  sign smiles at the camera .","Ein älterer Mann mit einem „ slow “ -Schild lächelt in die Kamera ."
"A dog about to jump to catch a Frisbee","Ein Hund , der gleich hochspringen wird , um eine Frisbee @-@ Scheibe zu fangen ."
"A brown dog is leaping into the air to catch a ball .","Ein brauner Hund springt in die Luft , um einen Ball zu fangen ."
"Girl headbutting a soccer ball during a game .","Kopfball eines Mädchens , das Fußball spielt ."
"Two men share a conversation in the middle of a park , behind a short fence .","Zwei Männer unterhalten sich mitten in einem Park hinter einen niedrigen Zaun ."
"Two men in black shirts are conversing around a video camera .","Zwei Männer in schwarzen Hemden unterhalten sich bei einer Videokamera ."
"Two men work together to interview a seated man in a large theater .","Zwei Männer arbeiten zusammen , um einen Mann zu interviewen , der in einem großen Saal zu interviewen ."
"People are holding signs and marching .","Leute machen eine Demonstration und halten Schilder hoch ."
"A woman on stage holding a microphone standing by a man .","Eine Frau auf einer Bühne , die ein Mikrofon hält und neben einem Mann steht ."
"Two Asian males smile while celebrating a birthday with a layered chocolate cake with a sparkling candle .","Zwei lächelnde asiatische Männer feiern Geburtstag mit einem Schokoladenschichtkuchen mit einer Wunderkerze ."
"A man in a green hat is bent over his DJ equipment plugging in a microphone","Ein grün gekleideter Mann beugt sich über seine DJ @-@ Ausrüstung und stöpselt ein Mikrofon ein ."
"A man is holding a standing woman 's foot with both his hands .","Ein Mann hält den Fuß einer stehenden Frau samt Stiefel in den Händen ."
"Three women in gypsy skirts stand around the Parking area for the Notre Dame in France .","Drei Frauen in Zigeunerröcken stehen im Parkbereich von Notre Dame in Frankreich ."
"A woman laughing in a bar .","Eine Frau in einer Bar lacht ."
"A small street with a few people walking down it .","Eine kleine Straße , auf der ein paar Leute entlang gehen ."
"Two children by a tree near some water .","Zwei Kinder bei einem Baum in der Nähe von Wasser ."
"A girl in pink stands in front of a Mud coffee truck .","Ein rosa gekleidetes Mädchen steht vor einem Mud @-@ Kaffeewagen ."
"This is the image of two Asian men squatting near a mop @-@ pad .","Das ist das Bild zweier asiatischer Männer , die in der Nähe eines Moppaufsatzes in der Hocke sitzen ."
"Pedestrians and cars make their way through Times Square in New York .","Fußgänger und Autos sind auf dem Times Square in New York unterwegs ."
"A man is helping a small child get on a train .","Ein Mann hilft einem kleinen Kind beim Einsteigen in einen Zug ."
"Three seated people eating and drinking near trees , with three people standing in the background .","Drei Personen sitzen und essen in der Nähe von Bäumen , im Hintergrund stehen drei Personen ."
"A man standing before a gate inside a hill .","Ein Mann steht vor einem Tor in einem Hügel ."
"A man and a woman having drinks and fun in a local nightclub in the city of Angeles .","Ein Mann und eine Frau trinken etwas und amüsieren sich in einem Nachtclub von Los Angeles ."
"Three children are sitting around a table reading books .","Drei Kinder sitzen um einen Tisch herum und lesen Bücher ."
"A boy is standing next to a car in front of a clothesline .","Ein Junge steht neben einem Auto vor einer Wäscheleine ."
"People sit in an auditorium with programs .","Leute sitzen mit Programmen in einem Saal ."
"Two women bent down working in the field with trees in the background .","Zwei gebückte Frauen , die auf dem Feld arbeiten , mit Bäumen im Hintergrund ."
"Very many skiers are gathered at a ski location .","Sehr viele Skifahrer sind in einem Skigebiet versammelt ."
"People are walking through a snow covered field with a mountain the background .","Leute gehen durch ein schneebedecktes Feld mit einem Berg im Hintergrund ."
"An adult helps a young child fix her goggles .","Ein Erwachsener hilft einem Kind beim Anbringen der Schutzbrille ."
"A woman with a white visor and blue top and white pants eating while standing in a crowd .","Eine Frau mit einem weißen Schild , blauen Oberteil und weißen Hosen , die in der Menge steht und etwas isst ."
"Young boy in baseball uniform kneeling to catch a ball on a baseball field .","Ein Junge in Baseballuniform auf einem Baseballfeld , der kniet , um einen Ball zu fangen ."
"A man with long hair and a blue shirt is sitting outside with his guitar case open , laughing as a young girl sits and watches .","Ein Mann mit langen Haaren und blauem Hemd sitzt mit geöffnetem Gitarrenkoffer im Freien und lacht , während ein ebenfalls sitzendes Mädchen ihm zusieht ."
"A woman is carrying a basket on her head away from the water .","Eine Frau , die einen Korb auf dem Kopf vom Wasser weg trägt ."
"A dog sniffs a newly cut tree trunk .","Ein Hund schnüffelt an einem frisch abgesägten Baumstumpf ."
"Two dogs play in the grass .","Zwei Hunde spielen im Gras ."
"Ethnic people visiting picking fresh food to buy .","Eingeborene , die zu Besuch sind und frische Lebensmittel zum Kaufen pflücken ."
"A woman is running on the beach .","Eine Frau rennt am Strand ."
"Three women , dressed for a formal occasion , take a moment to smile .","Drei für einen förmlichen Anlass gekleidete Frauen nehmen sich einen Moment Zeit für ein Lächeln ."
"A dog jumping through a black and white hoop .","Ein Hund , der durch einen schwarz @-@ weißen Reifen springt ."
"A man selling colorfully patterned rugs enjoys a drink from a coffee cup on a sunny day .","Ein Mann , der bunte gemusterte Teppiche verkauft , trinkt an einem sonnigen Tag etwas aus einer Kaffeetasse ."
"Man with long dark hair and mustache walks down the street in shorts and cowboy hat .","Ein Mann mit langen dunklen Haaren und Schnurrbart geht in kurzen Hosen und Cowboyhut die Straße entlang ."
"A motorcycle driver dressed in orange gear swerves to the right .","Ein Motorradfahrer in orangefarbener Ausrüstung macht einen Schlenker nach rechts ."
"A man carries a sign while standing in the rain .","Ein Mann steht im Regen und trägt ein Schild ."
"A man is scalling a sheer rock face with a rope support .","Ein Mann geht mit einem Seil eine senkrechte Felswand hinauf ."
"Four campers enjoy an evening around a wood fire .","Vier Camper genießen einen Abend um ein Lagerfeuer"
"A motorcyclist with a red helmet rides his blue motorcycle down the road .","Ein Motorradfahrer mit rotem Helm fährt mit einem blauen Motorrad auf der Straße ."
"Three men walk outside of a white building .","Drei Männer gehen vor einem weißen Gebäude ."
"Two oriental lizards are fighting for dominance in a small pond","Zwei orientalische Eidechsen kämpfen um die Vorherrschaft in einem kleinen Teich ."
