"src","tgt"
"A girl in a green shirt jumps in the air .","Ein Mädchen mit einem grünen Oberteil springt in die Luft ."
"About 12 kids and a few adults get splashed by an off @-@ camera source .","Ungefähr 12 Kinder und ein paar Erwachsene werden von etwas neben der Kamera bespritzt ."
"An old man in traditional costume seems to be in a cheerful mood .","Ein alter Mann in traditionellem Kostüm scheint gut gelaunt zu sein ."
"A female with blond @-@ hair is cutting a watermelon on a marble countertop .","Eine weibliche Person mit blonden Haaren schneidet auf einer Marmorarbeitsplatte eine Wassermelone ."
"People are standing on a platform to board a train .","Menschen stehen auf einem Gleis , um in einen Zug zu steigen ."
"A little boy wearing a blue baseball cap is sitting on a dock overlooking the water .","Ein kleiner Junge mit einer blauen Baseballkappe sitzt auf einem Dock und blickt auf das Wasser ."
"Groups of people observe fish in a large tank .","Menschengruppe beobachten Fische in einem großen Becken ."
"Four people walking across thick snow during a sunset .","Vier Personen , die bei Sonnenuntergang durch dicken Schnee waten ."
"A waiter presenting an order to the kitchen staff .","Ein Kellner , der Küchenpersonal eine Bestellung überbringt ."
"A woman in a teal shirt and a beige cardigan looks away from the board game she is sitting in front of .","Eine Frau in einem türkisen Oberteil und einer beigefarbenen Strickjacke blickt von einem Brettspiel auf , vor dem sie sitzt ."
"People waiting in line for their favorite beverage .","Leute warten in einer Schlange auf ihr Lieblingsgetränk ."
"A military or police officer stands by as people pass in a public square .","Ein Militärangehöriger oder Polizist steht in einem Park , während Menschen an ihm vorbeigehen ."
"A woman in a red dress covers another woman 's eyes .","Eine Frau in einem roten Kleid bedeckt die Augen einer anderen Frau ."
"A woman reading a newspaper and a man in a green jacket riding a train .","Eine zeitungslesende Frau und ein Mann in einer grünen Jacke fahren Zug ."
"A man standing and cheering amongst a stadium of others sitting .","Ein Mann , der in einem Stadium zwischen sitzenden Personen steht und jemand anfeuert ."
"A man without a shirt is walking on top of lots of rocks .","Ein Mann mit nacktem Oberkörper geht auf vielen Steinen ."
"A boy in a red sweater running on the beach","Ein Junge in einem roten Pullover , der am Strand rennt ."
"A couple walking at a gathering with a balloon in the air behind them .","Ein Paar , das bei einer Zusammenkunft mit einem Luftballon unterwegs ist , der hinter ihm in der Luft schwebt ."
"A man in a black hat walks down the street .","Ein Mann mit schwarzem Hut geht die Straße entlang ."
"A man is standing on a street holding a sign .","Ein Mann steht auf einer Straße und hält ein Schild ."
"The man on the beach looking for stuff with metal detector .","Der Mann am Strand , der mit einem Metalldetektor nach Sachen sucht ."
"A young boy wearing a blue t @-@ shirt holds up an odd @-@ looking object for inspection while standing among trees .","Ein Junge mit einem blauen T @-@ Shirt steht zwischen Bäumen und hält ein komisch aussehendes Objekt zur Begutachtung hoch ."
"Two young children are standing in hall .","Zwei kleine Kinder stehen in einem Flur ."
"The waterskier does a flip behind a boat .","Das Wasserskifahrer macht hinter einem Boot einen Salto ."
"A small boy is sitting on a bench next to a large jelly bean mascot .","Ein kleiner Junge sitzt auf einer Bank neben einem großen Geleebonbon @-@ Maskottchen ."
"Two people are wakeboarding in the water and are being pulled by a boat .","Zwei Leute machen Wakeboarding im Wasser und werden von einem Boot gezogen ."
"A man sprinkles seasonings on his barbecue in front of foliage .","Ein Mann streut Gewürze auf sein Grillgut , im Hintergrund ist Laub zu sehen ."
"Boy with dark skin , standing on his head with legs spread , at the end of a floating wooden boat .","Ein Junge mit dunkler Haut , der am Ende eines schwimmenden Holzboots mit gespreizten Beinen auf dem Kopf steht ."
"Two men are playing music on a bench .","Zwei Männer auf einer Bank musizieren ."
"Two woman in colorful costumes look at a little girl wearing a brown vest .","Zwei Frauen in farbenfrohen Kostümen blicken auf ein Mädchen mit einem braunen Oberteil ."
"Some children watching fish in a pool .","Ein paar Kinder beobachten Fische in einem Becken ."
"A backhoe is on top of a pile of rubble from a demolished building .","Ein Bagger steht auf einem Schutzhaufen vor einem abgerissenen Gebäude ."
"Three boys play with paddles on the beach .","Drei Jungen spielen am Strand mit Paddeln ."
"A woman in a light blue jacket is riding a bike .","Eine Frau in einer hellblauen Jacke fährt Fahrrad ."
"Someone is taking a stroll on their bike .","Jemand macht einen Ausflug mit dem Fahrrad ."
"Two people with helmets are riding bikes in front of a building .","Zwei Personen mit Schutzhelmen fahren vor einem Gebäude Fahrrad ."
"Two bicyclists riding beside some railroad tracks .","Zwei Fahrradfahrer fahren neben Eisenbahnschienen entlang ."
"A couple enjoy a beautiful day bicycling on a bike trail wearing bicycling safety helmets and gloves .","Ein Paar , das beim Fahrradfahren auf einem Radweg Fahrradhelme und Handschuhe trägt , genießt einen schönen Tag ."
"Women in bike helmets take break from long ride .","Frauen mit Fahrradhelmen machen nach langer Fahrt eine Pause ."
"A man wearing a black helmet , blue jacket , and khaki shirts rides his bike on the street next to a red car .","Ein Mann mit Fahrradhelm , blauer Jacke und khakifarbenen Hosen fährt mit seinem Fahrrad auf der Straße neben einem roten Auto ."
"Kid about to go on bike ride with parent","Ein Kind , das gleich mit einem seiner Eltern Fahrrad fahren wird ."
"Two little boys look back as they walk across a grassy area .","Zwei Jungen , die durch Gras gehen , blicken zurück ."
"Child on a small motorbike near a small pond .","Ein Kind auf einem kleinen Motorrad in der Nähe eines kleinen Teichs ."
"Two little blond girls in helmets are sitting on a red ATV .","Zwei kleine blonde Mädchen mit Helmen sitzen auf einem roten Geländewagen ."
"A boy in white plays baseball .","Ein weiß gekleideter Junge spielt Baseball ."
"A young boy with his tongue stuck out is climbing onto a wooden platform .","Ein Junge klettern mit herausgestreckter Zunge auf eine Holzplattform ."
"A woman standing at the counter of a takeout window .","Eine Frau steht am Fenster eines Imbissfensters ."
"A dog wearing a blue harness stands in the snow and pants .","Ein Hund mit einem blauen Geschirr steht im Schnee und hechelt ."
"A woman is standing next to a Japanese version of Disney 's Snow White .","Eine Frau steht neben einer japanischen Version von Walt Disney ' s Schneewittchen ."
"A woman orders a dish at a street kitchen vendor .","Eine Frau bestellt bei einem Straßenküchenverkäufer ein Gericht ."
"Dogs pulling a sled in a sled race .","Bei einem Hunderennen ziehen Hunde einen Schlitten ."
"A lone musician in black is on stage , playing an acoustic guitar and singing into a microphone .","Ein einzelner Musiker in Schwarz ist auf der Bühne , spielt akustische Gitarre und singt in ein Mikrofon ."
"A young boy in a swimming suit sits in water .","Ein Junge im Schwimmanzug sitzt im Wasser ."
"A woman in jeans walking along a pathway with green railing .","Eine Frau in Jeans , die auf einem Pfad mit einem grünen Geländer geht ."
"A woman in a black shirt is hugging a man .","Eine Frau mit einem schwarzen Oberteil umarmt einen Mann ."
"A woman squatting in the grass is smiling at a little boy , as he smiles and raises his hands in the air .","Eine Frau , die im Gras in der Hocke sitzt , lächelt einen kleinen Jungen an , der selbst lächelt und seine Hände hoch hebt ."
"The dog has red straps in its back .","Der Hund hat rote Riemen auf seinem Rücken ."
"A black dog and a white dog are standing on snow .","Ein schwarzer Hund und ein weißer Hund stehen im Schnee ."
"A dog jumping in the water at a beack .","Ein Hund springt an einer Bake ins Wasser ."
"A brown , fluffy dog jumping into a swimming pool after a red toy .","Ein brauner , flauschiger Hund , der einem roten Spielzeug in den Pool nachspringt ."
"A white dog jumping to catch a red ball .","Ein weißer Hund , der springt , um einen roten Ball zu fangen ."
"A boy jumps from one table to another at a park .","Ein Junge springt in einem Park von einem Tisch auf einen anderen ."
"Two and four footed neighbors stop by to visit .","Zwei- und vierbeinige Nachbarn kommen auf einen Besuch vorbei ."
"A heavyset couple interact outside a striped cabana on a beach located near a pier .","Ein beleibtes Paar ist vor einem gestreiften Umkleidezelt an einem Strand in der Nähe eines Piers miteinander beschäftigt ."
"A young girl tries her hand at gardening .","Ein Mädchen versucht sich als Gärtnerin ."
"A lady that 's holding a yellow bag is sitting on a chair in a store .","Eine Dame , die eine gelbe Tasche hält , sitzt in einem Laden auf einem Stuhl ."
"A woman reaching out to lights .","Eine Frau , die nach Streichhölzern greift ."
"Three young women perform a dance in a crowded hall .","Drei Frauen , die in einem vollen Saal einen Tanz vorführen ."
"There are three swimmers from the same team getting ready to compete .","Drei Schwimmer , die zum gleichen Team gehören , bereiten sich auf den Wettkampf vor ."
"Two people are swimming in water next to a red buoy .","Zwei Personen schwimmen neben einer roten Boje ."
"Two boys stand beside a pile of garbage on the ground .","Zwei Jungen stehen neben einem Haufen Müll auf dem Boden ."
"A little boy is holding a green and yellow sponge while standing in front of a stove .","Ein kleiner Junge steht vor einem Herd und hält einen grün @-@ gelben Schwamm ."
"A woman squatting to face a small child while holding a dog .","Eine Frau , die in der Hocke sitzt , um auf Augenhöhe mit einem Kleinkind zu sein , und gleichzeitig einen Hund hält ."
"A man standing in a hole in front of a woman in a garden .","Ein Mann , der in einem Garten in einem Loch vor einer Frau steht ."
"A worker in a blue hat is fixing the wall .","Ein Arbeiter mit blauem Schutzhelm repariert die Mauer ."
"A woman in traditional Islamic garb walks through a plaza with a bearded man .","Eine Frau in traditioneller islamischer Kleidung geht mit einem bärtigen Mann durch ein Einkaufszentrum ."
"A family poses for a photo at dinner .","Eine Familie posiert beim Abendessen für ein Foto ."
"A woman talks animatedly to her companion next to a body of water .","Neben einem Gewässer spricht eine Frau angeregt mit ihrem Begleiter ."
"Man with hat juggling in front of a captivated audience .","Ein Mann mit Hut , der vor einem faszinierten Publikum jongliert ."
"A man on a phone and woman sitting near a painting .","Ein Mann am Telefon und eine Frau , die in der Nähe eines Gemäldes sitzen ."
"A woman holding a dog on a leash .","Eine Frau , die einen Hund an der Leine hält ."
"A person is setting at a table in a cafe .","Eine Person , die in einem Café an einem Tisch sitzt ."
"A woman is drinking from a green straw .","Eine Frau , die mit einem grünen Strohhalm trinkt ."
"A gentleman in a purple scarf and hat is looking at money while holding an accordion .","Ein Herr mit violettem Schal und Hut hält ein Akkordeon und blickt auf Geld ."
"A lady in a red and black striped shirt is sitting on a retaining wall .","Eine Frau in einem rot @-@ schwarz @-@ gestreiften Oberteil sitzt auf einer Stützmauer ."
"A crowd of people are standing together on a sidewalk , while one man is taking a picture .","Eine Menschenmenge steht auf einem Bürgerteig , während ein Mann fotografiert ."
"The woman in glasses is holding a red and white sale bag .","Eine Frau mit Brille hält eine rot @-@ weiße Einkaufstüte ."
"Four boys run down a stone paved sidewalk .","Vier Jungen rennen einen gepflasterten Bürgersteig entlang ."
"A female looking out the window as a male looks in .","Eine weibliche Person , die aus dem Fenster blickt , während eine männliche Person hinein blickt ."
"A hiker with an American flag on his backpack walks through the woods .","Ein Wanderer mit einer amerikanischen Flagge auf seinem Rucksack wandert durch den Wald ."
"A man in a red shirt sits at a table with a glass of water .","Ein Mann mit einem roten Hemd sitzt mit einem Glas Wasser an einem Tisch ."
"A man cooking something in an old fire burning oven with a apron on .","Ein Mann mit einer Schürze , der etwas in einem alten Holzofen zubereitet ."
"These people are cooking lots of food .","Diese Leute kochen jede Menge Essen ."
"A little girl in a sweater is swung around by an unseen hand .","Ein kleines Mädchen in einem Pullover wird von einer nicht sichtbaren Hand herumgedreht ."
"A man in a jumpsuit and hat tends to a large spool of rope .","Ein Mann mit Overall und Helm kümmert sich um eine große Seilrolle ."
"A boy in swim trunks does a backflip into the ocean while mountains show through the fog behind him .","Ein Junge in Badehosen macht eine Rolle rückwärts ins Meer , hinter ihm sind durch den Nebel Berge zu sehen ."
"An injured , bloody person sitting with friends in a hospital waiting room .","Eine verletzte , blutende Person sitzt mit Freunden im Warteraum eines Krankenhauses ."
"Six shirtless men are standing outside leaning on or standing near a fence .","Sechs Männer mit nacktem Oberkörper stehen im Freien und lehnen sich an einen Zaun oder stehen neben dem Zaun ."
"A painter shows off his talent in front of a group of people","Ein Maler zeigt sein Talent vor einer Menschenansammlung ."
"A boy is holding his nose and jumping off a diving board backwards into a lake .","Ein Junge hält seien Nase zu und springt von einem Sprungbrett aus rückwärts in einen See ."
"A young boy pulls a car toy up a hill .","Ein kleiner Junge zieht ein Spielzeugauto einen Hügel hinauf ."
"An Asian woman in a red sweater holding her baby .","Eine asiatische Frau in rotem Pullover , die ihr Baby hält ."
"A asian man gives an evil eye to the camera .","Ein asiatischer Mann , der mit bösem Blick in die Kamera sieht ."
"A toddler wearing a onesie is stretching to see a video game in an arcade .","Ein Kleinkind in einem Einteiler streckt sich , um ein Videospiel in einer Einkaufspassage zu sehen ."
"A young boy laying face down in water .","Ein Junge , der mit dem Gesicht nach unten im Wasser liegt ."
"Three boys in size order getting wet next to a wall","Drei der Größe nach angeordnete Jungen neben einer Mauer , die nass werden ."
"A woman with braids is kneeling down and adjusting string on a machine","Eine Frau mit Zöpfen kniet und stellt an einer Maschine eine Schnur ein ."
"Two people with yellow backpacks hiking up a hill .","Zwei Leute mit gelben Rucksäcken , die einen Hügel hinauf wandern ."
"In a tree filled park a man stretches .","In einem Park mit vielen Bäumen streckt sich ein Mann ."
"Various passengers on a bus look out the window or into the distance .","Mehrere Passagiere eines Busses blicken aus dem Fenster in die Ferne ."
"Two male security officers are restraining another man by the shoulders and arms .","Zwei männliche Security @-@ Mitarbeiter halten einen anderen Mann an Schultern und Armen fest ."
"Two hikers walk down an arid slope next to a green conifer .","Zwei Wanderer wandern neben einer grünen Konifere eine karge Böschung hinunter ."
"The boy has blond @-@ hair and a dirty face .","Der Junge hat blonde Haare und ein schmutziges Gesicht ."
"A woman looks stone @-@ faced in the mirror as she applies eyeliner .","Eine Frau blickt regungslos in den Spiegel , während sie Eyeliner aufträgt ."
"A few guys playing soccer on a field .","Ein paar Typen spielen auf einem Feld Fußball ."
"A man in a Hawaiian shirt is playing an orange electric guitar on a stage .","Ein Mann mit einem Hawaii @-@ Hemd spielt auf einer Bühne auf einer orangefarbenen Gitarre ."
"People on a crowded train or bus in Asia .","Leute in einem vollen Zug oder Bus in Asien ."
"There is a man on a bucking horse holding on tightly while the crowd watches at a rodeo .","Bei einem Rodeo hält sich ein Mann auf einem bockenden Pferd gut fest , während die Menge zusieht ."
"An adult man wearing jeans and black shirt holding a beverage .","Ein erwachsener Mann mit Jeans und schwarzem Hemd , der ein Getränk hält ."
"A man has his arms around two women who are posing for a picture with him .","Ein Mann hat seine Arme um zwei Frauen gelegt , die für ein Bild mit ihm posieren ."
"A mobile food station set up to serve patrons on the city streets .","Eine mobile Essensstation , die dazu dient , Stammgäste auf den Straßen der Stadt zu versorgen ."
"A woman with a red jacket and her companion eating snacks .","Eine Frau mit einer roten Jacke und ihr Begleiter , wie sie eine Kleinigkeit essen ."
"A very young boy sliding down a slide into a swimming pool , wearing blue floaties .","Ein ganz kleiner Junge mit blauen Schwimmflügeln , der über eine Rutsche in ein Schwimmbecken rutscht ."
"Girl with green tank top standing in the middle of a train track with multicolor train cars to the right .","Ein Mädchen mit grünem Pullunder , die in der Mitte eines Zuggleises steht , rechts mehrfarbige Zugwaggons ."
"Girl is standing out on the train tracks .","Ein Mädchen steht auf dem Gleis ."
"A fisherman is preparing his nets for his next haul .","Ein Fischer bereitet die Netze für seinen nächsten Fischzug vor ."
"A woman is sitting on a stool with an accordion .","Eine Frau sitzt mit einem Akkordeon auf einem Hocker ."
"Two gray dogs run through a field of pink heather .","Zwei graue Hunde rennen durch ein Feld mit rosa blühender Heide ."
"A young boy with swimming goggles , jumping into a swimming pool .","Ein Junge mit Schwimmbrille , der in ein Schwimmbecken springt ."
"People are working on the factory floor while yellow stacks of paper go by .","Menschen arbeiten in der Fertigung , während gelbe Papierstapel an ihnen vorbeitransportiert werden ."
"A young man , barefoot along side the beach , prunes a tree .","Ein junger Mann steht barfuß am Strand und schneidet einen Baum aus ."
"Two kids on wakeboards attempt to give one another a high @-@ five .","Zwei Kinder auf Wakeboards versuchen , einander ein High @-@ Five zu geben ."
"An outdoor cafe with people sitting while a man in white shirt is walking toward them .","Ein Cafe im Freien , in dem Leute sitzen , während ein Mann mit einem weißen Hemd auf sie zugeht ."
"There are many people with black hair heading through some doors and a few coming out .","Viele Leute mit schwarzen Haaren gehen durch ein paar Türen und wenige kommen heraus ."
"Several people walk up a staircase .","Mehrere Leute gehen eine Treppe hoch ."
"A man dressed in a burgundy shirt and black pants maneuvering a puppet which is holding a musical instrument .","Ein Mann in einem burgunderroten Hemd und schwarzen Hosen , der eine Marionette mit einem Musikinstrument bewegt ."
"The two racers drove the white bike down the road .","Die zwei Rennfahrer sind mit dem weißen Rad die Straße entlang gefahren ."
"Two boys , one in a red and one in a white uniform , fight for control over the ball during a soccer match .","Zwei Jungen , einer in einem roten und einer in einem weißen Dress , kämpfen bei einem Fußballspiel darum , wer die Kontrolle über den Ball gewinnt ."
"A man in a yellow vest sweeping a sidewalk .","Ein Mann in einer gelben Weste , der einen Gehweg kehrt ."
"An Asian family prepares meat on skewers at a night market .","Eine asiatische Familie bereitet auf einem nächtlichen Markt Fleisch auf Spießen zu ."
"A black dog swims in the water .","Ein schwarzer Hund schwimmt im Wasser ."
"Two men , one standing and one on a bicycle are talking outside a building .","Zwei Männer , einer , der steht , und einer auf einem Fahrrad , sprechen vor einem Gebäude miteinander ."
"The group is watch a cartoon on a small electric device .","Die Gruppe sieht sich auf einem kleinen elektrischen Gerät ein Video an ."
"A man with a shoulder bag walking in the desert on sand with footprints behind him and the horizon with many stormy clouds .","Ein Mann mit einer Schultertasche geht in der Wüste auf Sand , hinter ihm Fußabdrücken und der Horizont mit vielen Sturmwolken ."
"A smiling boy runs through the grass .","Ein lächelnder Junge rennt durch das Gras ."
"A brown horse is standing behind a girl and is sniffing her hair .","Ein braunes Pferd steht hinter einem Mädchen und riecht an ihren Haaren ."
"Young chefs are arranging food in a kitchen .","Junge Köche arrangieren in einer Küche Speisen ."
"A boy in blue shirt splashing in water under a dock","Ein Junge in blauem Hemd , der unter einem Dock im Wasser planscht ."
"A boy splashing through the ocean .","Ein Junge , der durch das Meer planscht ."
"Workers are serving up customers lined up in front of a Martins famous louisiana sausages vendor tent","Arbeiter bedienen Kunden , die vor einem Verkaufszelt von Martins Famous Lousiana Sausages Schlange stehen ."
"Two girls are performing tricks on a trampoline .","Zwei Mädchen führen auf einem Trampolin Kunststücke vor ."
"A girl in a red bikini is jumping into a pool .","Ein Mädchen mit einem roten Bikini springt in ein Schwimmbecken ."
"A man is pulling a cart covered in chairs .","Ein Mann zieht einen Karren voller Stühle ."
"A dog with a red collar and its tongue hanging out runs through tall grass .","Ein Hund mit rotem Halsband und heraushängender Zunge rennt durch hohes Gras ."
"A young boy covering his face while sitting on a trampoline .","Ein Junge sitzt auf einem Trampolin und bedeckt sein Gesicht ."
"A smiling woman in a purple shirt and white apron wiping her hands on a napkin .","Eine lächelnde Frau in violettem Oberteil und weißer Schürze , die ihre Hände an einer Serviette abwischt ."
"Person hanging upside down from poles","Eine Person die mit dem Kopf nach unten von Stangen hängt ."
"A man wearing a gray t @-@ shirt and blue jeans stands ready to hit a golf ball at a driving range .","Ein Mann mit einem grauen T @-@ Shirt und Bluejeans auf einem Driving @-@ Range ist bereit , einen Golfball zu schlagen ."
"Two puppies run across flat stones in garden area .","Zwei Welpen rennen über flache Steine in einem Gartenbereich ."
"Dogs running on a cold but sunny morning","Hunde rennen an einem kalten , aber sonnigen Morgen ."
"An older black woman is operating her electric wheelchair .","Eine ältere schwarze Frau bedient ihren Elektrorollstuhl ."
"A green tinted hand is being held up in front of a table of people .","Eine grünliche Hand wird vor einem Tisch mit Leuten hochgehalten ."
"Two men are working on train tracks .","Zwei Männer arbeiten auf Gleisen ."
"A little girl in an elaborate green and orange dress is chasing after a pink and white balloon figure .","Ein kleines Mädchen in einem ausgefeilten grün @-@ orangefarbenen Kleid rennt einer rosa @-@ weißen Luftballonfigur nach ."
"These two women are having fun while taking pictures .","Diese beiden Frauen haben Spaß und machen Fotos ."
"A man in a red shirt is jumping from a large rock formation .","Ein Mann mit einem roten Hemd springt von einem großen Felsen ."
"Several people are riding on a roller coaster while reacting to going through a loop in various ways .","Mehrere Personen fahren auf einer Achterbahn und reagieren auf unterschiedliche Weise auf einen Looping ."
"A young boy examines a field of pumpkins , with some already in his wheelbarrow .","Ein Junge durchsucht ein Kürbisfeld , ein paar befinden sich bereits in seiner Schubkarre ."
"Guy playing banjo in the park as a duck enjoys the music .","Jemand spielt im Park Banjo , und eine Ende genießt die Musik ."
"The girl in the purple top and shorts , wearing a hat , is laughing .","Das Mädchen im violetten Oberteil , kurzen Hosen und Hut lacht ."
"Woman in a bikini top is walking on the beach","Eine Frau in einem Bikini @-@ Oberteil geht den Strand entlang ."
"A man in a dark jacket stands next to a man dressed in brown reaching down into a bag .","Ein Mann in einer dunklen Jacke steht neben einem braun gekleideten Mann , der in eine Tasche greift ."
"A man on stage performing a concert for people .","Ein Mann auf der Bühne , der für das Publikum ein Konzert gibt ."
"An ice cream truck is stopped in front of two small apartment buildings .","Ein Eiswagen hält vor zwei kleinen Apartmentgebäuden ."
"A boy wearing black swimming trunks is standing in a fountain .","Ein Junge mit schwarzer Badehose steht in einem Brunnen ."
"A young Asian boy leaps for joy into a pool of water , his tongue stuck out for joy .","Ein asiatischer Junge springt vor Freue in eine Wasserpfütze , seine Zunge ist vor Freude herausgestreckt ."
"Some kids playing near the street .","Ein paar Kinder , die in der Nähe der Straße spielen ."
"This boy is playing on a playground with tires on it .","Dieser Junge spielt auf einem Spielplatz mit Reifen darauf ."
"A SCUBA diver swimming deep underwater with a turtle .","Ein Sporttaucher , der tief unter Wasser mit einer Schildkröte schwimmt ."
"A group of people carry things down a narrow road .","Eine Gruppe von Menschen trägt Dinge eine schmale Straße entlang ."
"A brown dog is sitting in some long grass .","Ein brauner Hund sitzt in langem Gras ."
"An African @-@ American baby is crawling on the floor near a table .","Ein afroamerikanisches Baby krabbelt in der Nähe eines Tisches auf dem Boden ."
"A man walking down the street with a small boy .","Ein Mann , der mit einem kleinen Jungen die Straße entlanggeht ."
"A man is carrying a trash barrel past a statue of an angel .","Ein Mann trägt einen Mülleimer an einer Engelsstatue vorbei ."
"A young woman at an open air market buying bread .","Eine junge Frau , die Brot kauft , auf einem Markt im Freien ."
"A blond girl in a white dress holding a bird in a tree .","Ein blondes Mädchen in einem weißen Kleid , das einen Vogel in einem Baum hält ."
"Two people go ice skating in a rink .","Zwei Personen , die in einer Eislaufhalle eislaufen ."
"A little boy and a little girl are lying on a black bench surrounded by adults .","Ein kleiner Junge und ein kleines Mädchen , die umgeben von Erwachsenen auf einer schwarzen Bank liegen ."
"A boy and a girl playing on the beach .","Ein Junge und ein Mädchen , die am Strand spielen ."
"An elderly man is wearing overalls and holding a paintbrush .","Ein älterer Mann mit Latzhosen hält einen Pinsel ."
"An old man is napping on a park bench .","Ein alter Mann macht auf einer Parkbank ein Schläfchen ."
"A man with a blue baseball cap on is sleeping against a rock .","Ein Mann mit einer blauen Baseballkappe schläft an einen Felsen gelehnt ."
"A gentleman in traditional garb weaving a blanket in a field .","Ein Herr in traditionellem Outfit , der in einem Feld eine Decke webt ."
"A man in a yellow shirt vacuums a floor while looking at the camera .","Ein Mann in einem gelbe Hemd saugt einen Fußboden und blickt zur Kamera ."
"Young African man does work in a field .","Ein junger afrikanischer Mann arbeitet in einem Feld ."
"A tan dog walks along a grassy path with his long pink tongue hanging out .","Ein lohfarbener Hund , dessen lange rosafarbene Zunge heraushängt , läuft einen Grasweg entlang ."
"An asian man in a suit on the subway , asleep .","Ein asiatischer Mann in einem Anzug in der U @-@ Bahn , schlafend ."
"A woman in a white shirt mixing something on the kitchen counter .","Eine Frau in einem weißen Oberteil , die auf der Küchenarbeitsfläche etwas mischt ."
"People inside of a building with their heads down with a view outside of bikes .","Leute mit gesenkten Köpfen in einem Gebäude , während draußen Motorräder zu sehen sind ."
"A bike rider wearing a red shirt and black shorts is attended to by city workers .","Städtische Arbeiter kümmern sich um einen Motorradfahrer mit einem roten Hemd und schwarzen Shorts ."
"A man in dirty jeans on top of a scaffolding .","Ein Mann in schmutzigen Jeans oben auf einem Gerüst ."
"Two chefs talk together behind a tiled restaurant calendar in a fancy restaurant .","Zwei Köche reden hinter einer gefliesten Theke in einem schicken Restaurant miteinander ."
"A woman in a white apron prepares various meats on a large grill .","Eine Frau in einer weißen Schürze bereitet auf einem großen Grill verschiedene Fleischsorten zu ."
"A man in sitting in front of a large Calvin Klein steel advertisement with a long instrument .","Ein Mann , der mit einem langen Instrument vor einer großen Calvin @-@ Klein @-@ Stahlwerbung sitzt ."
"A man and woman , both wearing shorts , are walking down a sidewalk .","Ein Mann und eine Frau , beide in kurzen Hosen , gehen einen Bürgersteig entlang ."
"A pair of dancers perform on a red brick street .","Ein Tänzerpaar führt etwas auf einer roten Ziegelstraße auf ."
"A young boy in a white shirt is holding a wrapper .","Ein Junge in einem weißen Hemd hält ein Einschlagpapier ."
"A man in a white t @-@ shirt cleaning up debris .","Ein Mann in einem weißen T @-@ Shirt , der Abfälle entsorgt ."
"Older man in orange jumpsuit holding a water hose .","Ein älterer Mann in einem orangefarbenen Overall , der einen Wasserschlauch hält ."
"2 boys in the foreground in a karate competition and coaches in background looking on with another coach sitting at table .","2 Jungen im Vordergrund bei einem Karate @-@ Wettkampf und Trainer im Hintergrund , die zusehen , während ein anderer Trainer am Tisch sitzt ."
"Individuals with balloons participating in a walk .","Personen mit Luftballons , die an einem Spaziergang teilnehmen ."
"People waiting to cross the street in front of a pharmacy with lit up sign .","Leute , die vor einen Apotheke mit leuchtendem Schild darauf warten , dass sie die Straße überqueren können ."
"A woman with glasses drinks coffee at a cafe .","Eine Frau mit Brille trinkt in einem Cafe Kaffee ."
"A man in a bowling alley getting ready to throw the bowling ball down the lane .","Ein Mann in einer Bowlinghalle bereitet sich darauf vor , die Bowlingkugel zu werfen ."
"A girl removes her eye makeup with an ear swab .","Ein Mädchen entfernt ihr Augen @-@ Makeup mit einem Ohrtupfer ."
"A large black and white dog is running through a grassy field .","Ein großer schwarz @-@ weißer Hund rennt über eine Wiese ."
"A man studying for his exams outside a bookstore","Ein Mann lernt vor einer Buchhandlung auf seine Prüfung ."
"A young man in a red shirt cooking in a frying pan .","Ein junger Mann mit rotem Hemd , der etwas in einer Pfanne zubereitet ."
"One man kissing another man on the check and both are in white shirts with black vests .","Ein Mann , der einen anderen Mann auf die Wange küsst , und beide tragen weiße Hemden mit schwarzen Westen ."
"A group of people , dressed the same walking down the street , in a parade .","Eine gleich gekleidete Personengruppe , die bei einer Parade die Straße entlang geht ."
"People stand on a colorful balcony .","Leute stehen auf einem bunten Balkon ."
"Two men beating on drums and one man blowing a horn sitting outside .","Zwei Männer schlagen Trommeln und ein Mann bläst ein Horn ; sie sitzen im Freien ."
"A farmer walks his pet pig down the dirt road .","Ein Bauer geht treibt sein Schwein den Feldweg entlang ."
"Two girls in bright green boots and a woman are together .","Zwei Mädchen in knallgrünen Stiefeln und eine Frau sind zusammen ."
"A marketplace with rolling carts selling fruits .","Ein Marktplatz mit fahrbaren Wagen , wo Obst verkauft wird ."
"A woman with blond @-@ hair and sunglasses sitting at a table and smiling .","Eine Frau mit blonden Haaren und Sonnenbrille , die an einem Tisch sitzt und lächelt ."
"Three working class African American men are outside .","Drei afroamerikanische Männer aus der Arbeiterklasse sind im Freien ."
"A little girl is swinging in a baby swing on the playground .","Ein kleines Mädchen schaukelt in einer Babyschaukel auf dem Spielplatz ."
"A girl standing in the ocean","Ein Mädchen , das im Meer steht"
"Two children are on the beach and are playing in the wet sand .","Zwei Kinder sind am Strand und spielen im nassen Sand ."
"A young woman smiling in the distance is enjoying a bubble bath .","Eine junge Frau , die in die Ferne lächelt , genießt ein Schaumbad ."
"A child wearing black and white swim gear kneeling in shallow water over a plastic yellow boat filled with wet sand .","Ein Kind in schwarz @-@ weißem Badezeug kniet im flachen Wasser über einem gelben Plastikboot , das mit nassem Sand gefüllt ist ."
"A man is breakdancing on the floor around a crowd of people .","Ein Mann macht auf dem Boden Breakdance , während eine Menschenmenge um ihn herum steht ."
