"src","tgt"
"Four people standing in an empty building with graffiti on the walls in the background .","Vier Menschen stehen in einem leeren Gebäude mit Graffiti auf den Wänden im Hintergrund ."
"A man in a red jacket takes pictures of graffiti .","Ein Mann in einer roten Jacke macht Bilder von Graffitis ."
"A man in a jacket jumping around a stick @-@ pole on the beach .","Ein Mann in einer Jacke tanzt am Strand um eine Stange herum ."
"A man in a kilt playing the bagpipes .","Ein Mann in einem Kilt spielt Dudelsack ."
"An elderly man and a young woman share a laugh on the beach .","Ein älterer Mann und eine junge Frau lachen gemeinsam am Strand ."
"Two men play acoustic guitar in a public place .","Zwei Männer spielen an einem öffentlichen Ort Akustikgitarre ."
"A man is standing in a pond and playing with water .","Ein Mann steht in einem Teich und spielt mit Wasser ."
"Two naked boys at a pool .","Zwei nackte Jungen an einem Schwimmbecken ."
"A little brown dog with a blue collar is being walked along a path .","Ein kleiner brauner Hund mit blauem Halsband läuft einen Pfad entlang ."
"People getting tired while travelling .","Menschen auf der Reise werden müde ."
"Two older ladies are sitting at a bench as a gentleman walks past them from behind .","Zwei ältere Damen sitzen auf einer Bank , während hinter ihnen ein Herr an ihnen vorbeigeht ."
"A little boy clowns with a colander on his head .","Ein kleiner Junge albert mit einem Sieb auf dem Kopf herum ."
"A boy in a green shirt is holding a picture of Castro in the street .","Ein Junge in einem grünen Hemd hält auf der Straße ein Bild Castros ."
"A child standing in the grass with their arms spread wide .","Ein Kind steht im Gras und hat die Arme weit ausgestreckt ."
"A young woman in short leggings and a thin green sweater is walking outside in a snowstorm .","Eine junge Frau in kurzen Leggings und einem dünnen grünen Pulli läuft bei einem Schneesturm im Freien ."
"A large rock formation in the middle of a forest .","Eine große Felsformation in der Mitte eines Walds ."
"A group of people stand around talking with drinks in their hands .","Eine Gruppe Menschen mit Getränken in der Hand steht redend herum ."
"Woman drilling a hole in a rock covered in blue squares .","Frau bohrt ein Loch in einen mit blauen Quadraten bedeckten Stein ."
"Two old men sit in the front of a boat named Cyranka on a lush , tree lined river .","Zwei alte Männer sitzen vor einem Boot mit dem Namen Cyranka auf einem von Bäumen gesäumten Fluss ."
"A smiling boy kneeling in a forest .","Ein lächelnder Junge kniet in einem Wald ."
"A toddler plays the guitar and pretends to be a rock star .","Ein Kleinkind spielt Gitarre und tut so , als ob es ein Rockstar wäre ."
"Two women holding fast food drinks are laughing .","Zwei Frauen mit Fastfood @-@ Getränken in der Hand lachen ."
"A man in a red cap is speaking to a man in a black shirt and a man in a pink shirt with a shaved head .","Ein Mann mit roter Mütze spricht mit einem Mann im schwarzen Hemd und einem Mann im roten Hemd mit kahlrasiertem Schädel ."
"Three girls carrying large handbags are walking down the sidewalk .","Drei Mädchen mit großen Handtaschen laufen den Gehweg entlang ."
"A man with a headscarf is gesturing with his eyes closed while holding some kind of stick .","Ein Mann mit einem Kopftuch gestikuliert mit geschlossenen Augen und hält dabei eine Art Stock ."
"A meeting of young people sitting at a conference table .","Eine Besprechung junger Menschen , die an einem Konferenztisch sitzen ."
"A kid wearing a brown hoodie doing an ollie .","Ein Kind in einem braunen Hoodie macht einen Ollie ."
"A young individual lays in the sun on a hill drinking a soda .","Ein junger Mensch liegt in der Sonne über einem Hügel und trinkt einen Softdrink ."
"A woman in tennis clothes running to hit a ball with her tennis racket .","Eine Frau in Tenniskleidung rennt , um mit ihrem Tennisschläger einen Ball zu schlagen ."
"A young boy swings a golf club with an open field in front of him .","Ein kleiner Junge schwingt einen Golfschläger vor einem offenen Feld ."
"A woman with blond @-@ hair is smiling and putting on a white sweater .","Eine Frau mit blondem Haar lächelt und zieht einen weißen Pulli an ."
"A nude woman submerges herself in a natural pool .","Die nackte Frau taucht im Schwimmbecken unter ."
"Two men carrying a hot basket while a couple and a man look on .","Zwei Männer tragen einen heißen Korb , während ein Paar und eine Frau zuschauen ."
"A girl waterskis on an autumn day .","Ein Mädchen beim Wasserski an einem Herbsttag ."
"An orchestra and choir prepare to perform in front of a golden statue in a large building surrounded by columns .","Orchester und Chor bereiten sich vor einer goldenen Statue in einem großen , von Säulen umrahmten Gebäude auf ihren Auftritt vor ."
"Two young children under a blue and yellow umbrella .","Zwei kleine Kinder unter einem blau @-@ gelben Schirm ."
"A person sits with their back to a column while another person sits on nearby steps leading down .","Eine Person sitzt mit dem Rücken zu einer Säule , während eine andere Person auf einer nahe gelegenen , nach unten führenden Treppe sitzt ."
"White dog with dark markings jumping to catch an object .","Weiße Hunde mit schwarzen Abzeichen springen , um einen Gegenstand zu fangen ."
"The boy is coming down the amusement slide on his knees .","Der Junge fährt auf den Knien die Spaßrutsche herunter ."
"Children play with wooden blocks in a room with a view of trees .","Kinder spielen mit Holzklötzen in einem Zimmer mit Blick auf Bäume ."
"Three black dogs play in the grass .","Drei schwarze Hunde spielen im Gras ."
"A man in a black robe talking to another man with an orange backpack on the street .","Ein Mann in einer schwarzen Robe spricht auf der Straße mit einem anderen Mann mit orangefarbenem Rucksack ."
"A blond girl wearing a white dress is arguing with another girl wearing a peach and white dress .","Ein blondes Mädchen in einem weißen Kleid streitet mit einem anderen Mädchen in einem pfirsichfarben @-@ weißen Kleid"
"A man wearing glasses is sitting at the table and checking his i @-@ phone .","Ein Brille tragender Mann sitzt am Tisch und schaut auf sein i @-@ Phone ."
"A group of people sit on both sides of a red stone structure .","Eine Gruppe Menschen sitzt beiderseits einer roten Steinstruktur ."
"Two brown dogs together standing on the bank of a lake .","Zwei braune Hunde stehen zusammen am Ufer eines Sees ."
"A little girl plays in her toy house mansion , showing multiple bedrooms , and some other cool places to explore as well .","Ein kleines Mädchen spielt in ihrem Spielzeughaus mit mehreren Schlafzimmern und einigen weiteren spannenden Orten , die es zu entdecken gibt ."
"Workers are attending to a building with many windows .","Arbeiter kümmern sich um ein Gebäude mit vielen Fenstern ."
"A big brown dog sniffs a smaller dog in the gravel beside a body of water .","Ein großer brauner Hund beschnüffelt einen kleineren Hund im Kies neben einem Gewässer ."
"A woman and two little boys posing for a picture at a dinner table .","Eine Frau und zwei kleine Jungen posieren am Abendbrottisch für ein Foto ."
"A little girl with a purple fuzzy hat is riding a tricycle outside .","Ein kleines Mädchen mit violetter Plüschmütze fährt draußen auf einem Dreirad ."
"A black and white dog is climbing down a hill .","Ein schwarz @-@ weißer Hund klettert einen Hügel hinunter ."
"A group of people are sitting in collapsible chairs near trains and train track .","Eine Gruppe von Menschen sitzt in Klappstühlen neben Zügen und einem Gleis ."
"A dog runs in a field .","Ein Hund läuft über ein Feld ."
"A man stirring sauce with a wooden spatula in a steel container on a stove top .","Ein Mann rührt mit einem Holzspatel Soße in einem Stahlbehälter auf einer Herdplatte ."
"Two dogs fight over a green stuffed toy .","Zwei Hunde kämpfen um ein grünes Plüschtier ."
"A man sitting down with his snowboard next to a woman standing with ski on a snowy mountain .","Ein Mann sitzt mit seinem Snowboard neben einer Frau , die mit Skiern auf einem verschneiten Berg steht ."
"A teenage boy skateboards by a fence .","Ein Jugendlicher fährt Skateboard neben einem Zaun ."
"Two overweight black women wearing work uniforms are sitting on some steps .","Zwei übergewichtige schwarze Frauen in Arbeitskleidung sitzen auf Stufen ."
"Someone wearing shorts and a t @-@ shirt jumping over white chairs .","Jemand in Shorts und T @-@ Shirts springt über weiße Stühle ."
"A woman wearing a black top standing in front of and holding a microphone .","Eine Frau in einem schwarzen Oberteil steht vor einem Mikrofon und hält es ."
"Two children play in a yard with farm animals .","Zwei Kinder spielen in einem Hof mit Nutztieren ."
"Two men dressed in Arabic garb standing in a hallway .","Zwei Männer in arabischem Gewand stehen in einem Flur ."
"A group of black people are dressed in African clothing , and they are looking forward .","Eine Gruppe von Schwarzen trägt afrikanische Kleidung und blickt geradeaus ."
"A young man wearing jeans and jacket walking down a street .","Ein junger Mann in Jeans und einer Jacke läuft eine Straße entlang ."
"Three men are standing on stage performing .","Drei Männer treten stehend auf einer Bühne auf ."
"Two women and a man are standing on a stage with a guitar nearby on the floor .","Zwei Frauen und ein Mann stehen auf einer Bühne und in der Nähe liegt eine Gitarre auf dem Boden ."
"A young woman is holding a music player with earphones as she walks .","Eine junge Frau hält einen Musikplayer mit Kopfhörern , während sie läuft ."
"Two men playing guitars in an empty room .","Zwei Männer spielen in einem leeren Zimmer Gitarre ."
"A small band performing for people in a nightclub .","Eine kleine Band tritt vor Menschen in einem Nachtclub auf ."
"A four piece band playing on stage before some people .","Eine vierköpfige Band spielt auf der Bühne vor einigen Leuten ."
"Kids are partying while listening to their iPods .","Jugendliche feiern und hören dabei ihre iPods ."
"Four people wearing aprons and holding a mug in each hand are pouring something into each others mugs .","Vier Menschen , die Schürzen tragen und in jeder Hand einen Krug halten , gießen einander etwas in die Krüge ."
"A scantily clad woman dances around a seated man .","Eine leicht bekleidete Frau tanzt um einen sitzenden Mann herum ."
"A girl and a guy sitting on the ground while the girl is blowing bubbles .","Ein Mädchen und ein Junge sitzen auf dem Boden und das Mädchen macht Seifenblasen ."
"A man on a ladder scraping some molding on a building .","Ein Mann auf einer Leiter schabt an einer Form an einem Gebäude ."
"A girl has her head in a wooden cut out of a pirate ship while people throw tomatos .","Ein Mädchen hat den Kopf durch die Aussparung eines Holz @-@ Piratenschiffs gesteckt und Leute werfen mit Tomaten ."
"Three ladies are together and one of them has 2 fingers exposed .","Drei Damen sind zusammen , eine von ihnen hat 2 Finger freiliegend ."
"Several dancers with tight black pants , skirts , and colorful scarves dance .","Mehrere Tänzer in engen schwarzen Hosen und Röcken und bunten Schals tanzen ."
"A dog is running and catching a ball","Ein Hund rennt und fängt einen Ball ."
"Several people are dancing together in sync .","Mehrere Leute tanzen synchron zusammen ."
"A group of singers auditioning on a Broadway stage .","Eine Gruppe Sänger beim Vorsingen auf einer Broadway @-@ Bühne ."
"A singer sings in the evening at a nightclub .","Ein Sänger singt abends in einem Nachtclub ."
"A group of people are performing on stage .","Eine Gruppe von Menschen beim Auftritt auf einer Bühne ."
"Group of people wearing white shirts and black pants dancing on a stage .","Gruppe von Menschen mit weißen Hemden und schwarzen Hosen tanzt auf einer Bühne ."
"People auditioning on a stage dancing .","Menschen beim Vorspiel auf einer Bühne tanzen ."
"A row of girls dressed in black sit on a stage .","Eine Reihe schwarz gekleideter Mädchen sitzt auf einer Bühne ."
"A white dog is running on sand .","Ein weißer Hund läuft über Sand ."
"A girl on skis in snow .","Ein Mädchen auf Skiern im Schnee ."
"Man reading a newspaper at an outdoors restaurant .","Mann liest Zeitung in einem Restaurant im Freien ."
"People in a crowd that seem to be listening to someone speak and possibly worshiping .","Menschen in einer Menge , die offenbar jemandem beim Reden zuhören und möglicherweise an einem Gottesdienst teilnehmen ."
"A mountain biker rides in the woods .","Ein Mountainbiker fährt im Wald ."
"The little girl is playing with her shoes off .","Das kleine Mädchen hat die Schuhe ausgezogen und spielt ."
"A dog chases two geese .","Ein Hund jagt zwei Gänse ."
"A brown dog runs through the water on a beach .","Ein brauner Hund läuft an einem Strand durchs Wasser ."
"A young boy plays on a merry @-@ go @-@ round .","Ein kleiner Junge spielt auf einem Karussel ."
"Two young boys wearing shorts and sandals throw pebbles from a dirt path into a body of water .","Zwei kleine Jungen in Shorts und Sandalen werfen Kieselsteine von einem unbefestigten Weg in ein Gewässer ."
"Two women are in a bathroom and one has a broom .","Zwei Frauen in einem Badezimmer , eine von ihnen hat einen Besen ."
"A woman of Asian looking descent in a black outfit standing in the airport baggage area .","Eine Frau von asiatisch aussehender Herkunft in schwarzer Kleidung steht im Gepäckbereich am Flughafen ."
"The young child is sitting on the grass in a park .","Das kleine Kind sitzt in einem Park im Gras ."
"Here is a picture of a man with long hair in a ponytail who works at this state park .","Hier ist ein Bild eines Mannes mit zum Pferdeschwanz gebundenen langen Haaren , der in diesem Nationalpark arbeitet ."
"Young boy jumping off of a trampoline into a lake .","Kleiner Junge springt von einem Trampolin in einen See ."
"Two dogs fetch sticks in the snow next to the tree line .","Zwei Hunde holen Stöcke im Schnee in der Nähe der Baumgrenze ."
"A little black girl wearing a blue bandanna with small gold earrings .","Ein kleines schwarzes Mädchen trägt ein blaues Bandanatuch und kleine goldene Ohrringe ."
"A man stands at the peak of a mountain and has his hand on a monument .","Ein Mann steht am Gipfel eines Berges und hat die Hand auf ein Denkmal gelegt ."
"Two young boys are playing volleyball .","Zwei kleine Jungen spielen Volleyball ."
"A man in a suit is standing at a podium in front of an audience .","Ein Mann im Anzug steht an einem Pult vor einem Publikum ."
"An important older man gives a speech to reporters .","Ein wichtiger älterer Mann hält eine Rede vor Reportern ."
"A woman in a white tank top is sitting at a table with Margarita glasses .","Eine Frau in einem weißen Tanktop sitzt an einem Tisch mit Margaritagläsern ."
"A girl in a gray shit is throwing her hands up .","Ein Mädchen in einem grauen Hemd wirft die Hände in die Luft ."
"A woman eats a meal outdoors , sitting on a picnic bench .","Eine Frau isst im Freien eine Mahlzeit und sitzt auf einer Picknickbank ."
"A mother is holding her baby in her lap at a restaurant .","Eine Mutter hat in einem Restaurant ihr Baby auf dem Schoß ."
"A man in an orange shirt ponders over his beverage .","Ein Mann in einem orangefarbenen Hemd grübelt über seinem Getränk ."
"A man and a baby sitting on a blanket on the lawn .","Ein Mann und ein Baby sitzen auf einer Decke auf dem Rasen ."
"A man with a beard and glasses sits holding a small child .","Ein Mann mit Bart und einer Brille sitzt und hält ein kleines Kind ."
"A man eats a waffle next to a baby","Ein Mann isst eine Waffel neben einem Baby ."
"A sweaty short @-@ haired woman stands in front of a microphone .","Eine verschwitzte kurzhaarige Frau steht vor einem Mikrofon ."
"A woman with her backpack sits on a large rock and looks down over the mountains .","Eine Frau mit Rucksack sitzt auf einem großen Felsen und blickt hinunter über die Berge ."
"A mustachioed man sits as two boys stand on either side of him at the entrance to an alley .","Ein schnurrbärtiger Mann sitzt und zwei Jungen stehen links und rechts von ihm am Eingang einer Gasse ."
"A little girl wearing a pink shirt jumps off a swing .","Ein kleines Mädchen in pinkfarbenem Hemd springt von einer Schaukel ."
"Two small boys are wearing red shorts and yellow sleeveless shirts .","Zwei kleine Jungen tragen rote Shorts und gelbe ärmellose Hemden ."
"Two children are playing on a pile a rocks .","Zwei Kinder spielen auf einem Steinhaufen ."
"Two soccer players both reach to kick a ball in a stadium full of people while others watch in anticipation .","Zwei Fußballspieler strecken sich in einem Stadion voller Menschen nach einem Ball , um zu schießen , während andere erwartungsvoll zuschauen ."
"Man in jeans sweeping the dirty sidewalk .","Mann in Jeans kehrt den schmutzigen Gehsteig ."
"A masked man in blue shirt and a tie holding papers in front of him .","Ein maskierter Mann in blauem Hemd mit Krawatte hält Papiere vor sich ."
"A man with a camera on a crane .","Ein Mann mit einer Kamera auf einem Kran ."
"A bunch of kids climbing sliding and playing on a really cool playground .","Eine Haufen Kids klettert , rutscht und spielt auf einem echt coolen Spielplatz ."
"A young girl performs a one handed cartwheel near a small garden .","Ein kleines Mädchen schlägt ein einhändiges Rad neben einem kleinen Garten ."
"This man is practicing kickboxing , where there is at least one other guy practicing as well .","Dieser Mann übt Kickboxen , wobei mindestens ein anderer Mann ebenfalls übt ."
"A man in a lift bucket is trimming tree branches .","Ein Mann in einem Hebekorb stutzt Bäume ."
"A man wearing an orange t @-@ shirt and a hard hat is working with the wood @-@ chipping machine .","Ein Mann in einem orangefarbenen T @-@ Shirt mit Schutzhelm arbeitet mit der Holzzerkleinerungsmaschine ."
"8 people are standing by a river jumping for the camera .","8 Menschen stehen neben einem Fluss und springen für die Kamera ."
"A dark @-@ skinned woman in a denim jacket is writing something .","Eine dunkelhäutige Frau in einer Jeansjacke schreibt etwas ."
"A man jumping over a cart at Walmart .","Ein Mann springt bei Walmart über einen Einkaufswagen ."
"A black and white dog leaps to catch a Frisbee in a field .","Ein schwarz @-@ weißer Hund springt , um auf einem Feld einen Frisbee zu fangen ."
"Two soccer players chase after the ball ; one tries to maintain control whilst the others seeks to take it .","Zwei Fußballspieler jagen dem Ball hinterher ; einer versucht die Kontrolle zu behalten , der andere versucht die Kontrolle zu übernehmen ."
"A guy and a girl talking on cement stairs outside near the bushes .","Ein Junge und ein Mädchen reden auf einer Betrontreppe im Freien neben Büschen ."
"A curious little boy watching a snail .","Ein neugieriger kleiner Junge beobachtet eine Schlange ."
"A toddler playing outside in a garden with a coat and hat on .","Ein Kleinkind spielt draußen in einem Garten und trägt Jacke und Mütze ."
"A woman shows her spirit by wearing a team jacket .","Eine Frau zeigt ihren Teamgeist durch das Tragen einer Mannschaftsjacke ."
"A black gentleman in a suit is sing before a stand up mike","Ein schwarzer Herr im Anzug singt vor einem Standmikrofon"
"Two people ride together on a black motorcycle .","Zwei Menschen fahren zusammen auf einem schwarzen Motorrad ."
"A man wearing a gray shirt jumps through the air with mountains in the background .","Ein Mann in einem grauen Hemd springt durch die Luft und im Hintergrund sind Berge ."
"Two black and brown dogs are running through a field .","Zwei schwarz @-@ braune Hunde laufen über ein Feld ."
"Five people sit inside some kind of public transportation , most likely a train .","Fünf Menschen sitzen in einem öffentlichen Verkehrsmittel , höchstwahrscheinlich einem Zug ."
"Mustached man in blue flannel shirt and brown Baltimore Ravins hat smiles .","Schnurrbärtiger Mann in blauem Flanellhemd mit braunem Baltimore @-@ Ravens @-@ Hut lächelt ."
"A skateboarder wearing a red plaid shirt does a trick off of a concrete ramp .","Ein Skateboardfahrer mit einem roten Karohemd vollführt ein Kunststück von einer Betonrampe aus ."
"A man with a mustache grills hamburgers outside .","Ein Mann mit Schnurrbart grillt Hamburger im Freien ."
"A boy in a helmet is riding his tricycle down a grassy gravel path beside a fence .","Ein Junge mit einem Helm auf dem Kopf fährt auf dem Dreirad einen grasbewachsenen Kiesweg neben einem Zaun entlang ."
"Four little kids playing soccer in a park .","Vier kleine Kinder spielen Fußball im Park ."
"Two young children dressed in red soccer uniforms are enjoying the game .","Zwei kleine Kinder in rotem Fußballdress haben Spaß beim Spielen ."
"Little boys play soccer outside .","Kleine Jungen spielen draußen Fußball ."
"A young child in his red soccer uniform sprints under the watchful gaze of his father .","Ein kleines Kind in rotem Fußballdress sprintet unter dem aufmerksamen Blick seines Vaters ."
"Two boys in red uniforms playing soccer .","Zwei jungen in rotem Dress spielen Fußball ."
"A little boy in a red soccer uniform is standing next to a soccer net .","Ein kleiner Junge in rotem Fußballdress steht neben einem Fußballnetz ."
"A young boy with a broken arm sleeping in a hospital bed .","Ein kleiner Junge mit gebrochenem Arm schläft in einem Krankenhausbett ."
"A group of people gather for a picture while a woman stands on a post and takes the picture .","Eine Gruppe Menschen versammelt sich für ein Foto , während eine Frau auf einem Poller das Foto schießt ."
"A student uses old planer to work wood in a shop .","Ein Schüler bearbeitet mit einem alten Hobel in einer Werkstatt Holz ."
"Two men working a machine in a wood shop .","Zwei Männer arbeiten mit einer Maschine in einer Holzwerkstatt ."
"A craftsman is sawing a plank of wood .","Ein Handwerker zersägt ein Holzbrett ."
"A man in blue pants and a blue sweatshirt makes a railing out of wood .","Ein Mann in einer blauen Hose und blauem Sweatshirt macht ein Geländer aus Holz ."
"A man in a blue jeans and sweater is working","Ein Mann in Jeans und Sweatshirt arbeitet ."
"An elderly person paints an imitation of a painting having on the wall while sitting .","Ein älterer Mensch sitzt und malt eine Kopie eines Gemäldes an der Wand ."
"A brown dog chasing a yellow toy .","Ein brauner Hund jagt ein gelbes Spielzeug ."
"A man in a red jacket is bicycling down the road .","Ein Mann in roter Jacke fährt mit dem Fahrrad die Straße entlang ."
"A man with safety ear covers working on wood .","Ein Mann mit Gehörschutz bearbeitet Holz ."
"A man wearing orange earmuffs cuts a block of wood with a chainsaw .","Ein Mann mit orangefarbenen Gehörschutz schneidet einen Holzblock mit einer Kettensäge ."
"A man works on constructing the stairway in a building .","Ein Mann arbeitet am Bau der Treppe in einem Gebäude ."
"A man plays an acoustic guitar on a plaid bed where three others sit .","Ein Mann spielt akustische Gitarre auf einem karierten Bett , auf dem drei andere sitzen ."
"A store is having a book sale .","Ein Geschäft macht einen Bücherverkauf ."
"A woman is driving her car with two dogs in the backseat .","Eine Frau fährt Auto und auf der Rückbank sitzen zwei Hunde ."
"A young boy is playing in the yard .","Ein kleiner Junge spielt im Hof ."
"Two women sitting down at a party , drinking large glasses of beer .","Zwei Frauen sitzen bei einer Party und trinken aus großen Biergläsern ."
"Some people smile at each other over some beers .","Einige Menschen lächeln einander zu beim Bier ."
"A young man wearing a yellow shirt and baseball helemt swinging a bat","Ein junger Mann in einem gelben Hemd und Baseballhelm schwingt einen Schläger ."
"Man cutting into a piece of meat with a fork and knife .","Mann schneidet ein Stück Fleisch mit Messer und Gabel ."
"A woman is using a ruler at a desk to mark a sheet of paper .","Eine Frau bezeichnet an einem Schreibtisch ein Papier mit einem Lineal ."
"A dog weaving through an obstacle course .","Ein Hund schlängelt sich durch einen Hindernisparcours ."
"Men are standing around , talking to each other in a room with a cloth ceiling and folding chairs .","Männer stehen in einem Raum mit einer stoffbespannten Decke und Klappstühlen herum und reden miteinander ."
"A group of men dancing outside .","Eine Gruppe Männer tanzt draußen ."
"A crowd of scantily clad people at an outdoor festival","Eine Menge spärlich bekleideter Menschen bei einem Outdoor @-@ Festival ."
"A group of children in soccer uniforms chase after a soccer ball on a grassy field .","Eine Gruppe Kinder im Fußballdress jagt auf einer Wiese hinter einem Fußball nach ."
"A dog standing up on two legs with something in his mouth .","Ein Hund steht auf zwei Beinen und hält etwas im Maul ."
"A woman with short dark hair is holding a glass .","Eine Frau mit kurzem dunklem Haar hält ein Glas ."
"A guy is holding a red and white balloon at an indoor party .","Ein Junge hält einen rot @-@ weißen Ballon bei einer Party in einem Gebäude ."
"Four dogs jumping over a hurdle .","Vier Hunde springen über ein Hindernis ."
"The white dog is running through white posts on an obstacle course .","Der weiße Hund läuft auf einem Hindernisparcours durch weiße Pfosten ."
"A brown dog wearing a red collar diving into snow .","Ein brauner Hund mit rotem Halsband springt in den Schnee ."
"A musical band 's vocalist and guitarist play center stage together amidst an impressive light show .","Sänger und Gitarrist einer Musikgruppe spielen zusammen auf der Bühnenmitte inmitten einer beeindruckenden Lichtshow ."
"A band is playing instruments for a little crowd .","Eine Band spielt Instrumente für eine kleine Zuschauermenge ."
"A bunch of people are standing or sitting in a snow valley .","Ein Haufen Leute steht oder sitzt in einem verschneiten Dorf ."
"A black and white dog jumping in the grass after a Frisbee .","Ein schwarz @-@ weißer Hund springt im Gras nach einem Frisbee ."
"A small string orchestra plays in a church where a crowd looks on .","Ein kleines Streichorchester spielt in einer Kirche , in der ein Publikum zuschaut ."
"Two men are each playing a violin .","Zwei Männer spielen beide Geige ."
"A man with no short and red pants is laying down on a sidewalk .","Ein Mann ohne Hemd und in roter Hose liegt auf einem Gehweg ."
"A young lady lying on the ground near water relaxing while reading a book .","Eine junge Dame liegt auf dem Boden neben Wasser und entspannt beim Lesen eines Buchs ."
"Two young men and two young women wait for a bus on a Japanese street","Zwei junge Männer und zwei junge Frauen warten auf einer Straße in Japan auf einen Bus ."
"A lady is on the floor packing a suitcase .","Eine Dame sitzt auf dem Boden und packt einen Koffer ."
"People and several dogs in a swimming pool in a park like setting .","Menschen und mehrere Hunde in einem Schwimmbecken in einer parkartigen Umgebung ."
"A dog , nose to the ground , walks in a grassy field .","Ein Hund läuft mit der Nase zum Boden über eine Wiese ."
"A male street performer juggles a brass ring using two sticks , while a couple and a male passerby , look on .","Ein männlicher Straßenkünstler jongliert mithilfe von zwei Stöcken mit einem Messingring , während ein Paar und ein männlicher Passant zuschauen ."
"A woman dressed as an angel is distributing paper advertisements .","Eine als Engel gekleidete Frau verteilt Werbezettel ."
"People dressed as angels running down a street .","Als Engel gekleidete Menschen laufen eine Straße hinunter ."
"A woman hands something to a street performer dressed in a white gown .","Eine Frau reicht einem mit einem weißem Umhang bekleideten Straßenkünstler etwas ."
"A man , dressed as an angel , holds another person who is also dressed as an angel and is handing a piece of paper to a passerby .","Ein als Engel gekleideter Mann hält eine andere Person , die auch als Engel gekleidet ist und einem Passanten ein Stück Papier reicht ."
"Two men in angel costumes jumping next to a woman on crutches .","Zwei Männer in Engelskostümen springen neben einer Frau auf Krücken ."
"A young woman dressed in white with angel wings is balancing a bowling pin , while a man with a clowns nose is catching a bowling pen .","Eine weiß gekleidete junge Frau mit Engelsflügeln balanciert einen Kegel , während ein Mann mit einer Clowsnase einen Kegel fängt ."
"Woman wearing blue jacket and orange scarf holding up literature for crowd of onlookers .","Frau in blauer Jacke und mit orangefarbenem Schal hält für Zuschauer Literatur hoch ."
"A small girl wearing a striped shirt is eating an ice cream cone with sprinkles on it .","Ein kleines Mädchen in gestreiftem Hemd isst eine Eiswaffel mit Streuseln darauf ."
"Two brown dogs are biting each other .","Zwei braune Hunde beißen einander ."
"A baby is peeking over the top of a blue playpen .","Ein Baby guckt über den oberen Rand eines blauen Laufstalls ."
"A man in a blue shirt stands with his hands on his hips .","Ein Mann in einem blauen Hemd steht mit den Händen auf der Hüfte ."
"At the beach , a barefoot woman in a black skirt steals the red ball from a man in green shorts .","Am Strand stiehlt eine barfüßige Frau in einem schwarzen Rock einem Mann in grünen Shorts den roten Ball ."
"A man in a white suit walking on stilts .","Ein Mann in einem weißen Anzug geht auf Stelzen ."
"Five people dressed mostly in white are jumping on the sidewalk in the city .","Fünf überwiegend in Weiß gekleidete Menschen springen auf dem Gehsteig in der Stadt ."
"A lady dressed as an angel playing with children .","Eine als Engel gekleidete Dame spielt mit Kindern ."
"At a mall , three women in white angel costumes entertain a little girl wearing a black outfit .","In einem Einkaufszentrum unterhalten drei Frauen in weißen Engelskostümen ein kleines Mädchen in schwarzem Outfit ."
"Several people with name @-@ tags sit in blue theater @-@ style seating .","Mehrere Menschen mit Namensschildern sitzen auf blauen Stühlen im Theaterstil ."
"Three adults sit at the front of a classroom while one woman stands behind a desk .","Drei Erwachsene sitzen vorne in einem Klassenraum während eine Frau hinter einem Schreibtisch steht ."
"A man in a sports coat is talking into a microphone .","Ein Mann in einem Sakko spricht in ein Mikrofon ."
"Some sort of council sits at a table attentively looking out at the crowd .","Irgendein Gremium sitzt an einem Tisch und schaut aufmerksam zum Publikum ."
"Girl kissing butterfly resting in her hand .","Mädchen küsst einen Schmetterling , der auf ihrer Hand sitzt ."
"Some people are sitting in a watery pool beside the river .","Einige Menschen sitzen in einem Wasserbecken neben dem Fluss ."
"A man with a hat kneeling and taking a picture .","Ein Mann mit einem Hut kniet und macht ein Foto ."
"The lady in the aqua shirt and blue jeans is sitting on a white bench .","Die Dame in aquamarinfarbenem Hemd und Bluejeans sitzt auf einer weißen Bank ."
"Three men wade into the ocean shore .","Drei Männer waten ans Meeresufer ."
"A group of men wearing similar clothing backpacks through the countryside .","Eine Gruppe Männer in ähnlicher Kleidung reist mit dem Rucksack durchs Land ."
"A longhaired man surfing a large wave .","Ein langhaariger Mann surft auf einer großen Welle ."
"Three men , one in a blue shirt , one in a striped shirt and one in a white shirt are talking .","Drei Männer , einer in einem blauen Hemd , einer in einem gestreiften Hemd und einer in einem weißen Hemd , reden ."
"A young man plays a grand piano while others visit nearby .","Ein junger Mann spielt Flügel , während andere in der Nähe schwatzen ."
"A girl flies through the air as a man stands with his arms outstretched .","Ein Mädchen fliegt durch die Luft , während ein Mann mit ausgestreckten Armen dasteht ."
"A small girl jumping off on a barrier .","Ein kleines Mädchen springt von einer Barriere ."
"A rocker with a flowered shirt and tie holds a drumstick next to a shirtless drummer .","Ein Rocker in einem Hemd mit Blumenmuster und Schlips hält einen Drumstick neben einem Drummer mit freiem Oberkörper ."
"A man with stick in field with two dogs .","Ein Mann mit Stock auf der Wiese mit zwei Hunden ."
"There is an older white @-@ haired lady and a bulldog sitting on a tree stump .","Eine ältere weißhaarige Dame und eine Bulldogge sitzen auf einem Baumstumpf ."
"A brown dog with tongue sticking out jumping over a log .","Ein brauner Hund mit heraushängender Zunge springt über einen Baumstamm ."
