"src","tgt"
"The lady is white is selling things on the street .","Die weiß gekleidete Dame verkauft Sachen auf einer Straße ."
"A dog and a cow are standing on a hillside .","Ein Hund und eine Kuh stehen auf einem Hügel ."
"Two young boys swimming in a pool of green water .","Zwei Jungen schwimmen in einem Teich mit grünem Wasser ."
"Two males are staring at a floating object .","Zwei männliche Personen starrend auf ein schwimmendes Objekt ."
"A woman sites with her feet on the seats in a subway car .","Eine Frau sitzt in einem U @-@ Bahn @-@ Wagen und hat die Beine auf die Sitze gelegt ."
"Men playing with a red ring out in the field .","Männer , die draußen im Feld mit einem roten Ring spielen ."
"A boy running on a beach looking out at a city .","Ein Junge rennt an einem Strand mit Blick auf eine Stadt ."
"A man in black shorts is sliding on a tarp .","Ein Mann in schwarzen Shorts rutscht auf einer Abdeckplane ."
"A young boy in a swimsuit and sandals is standing in a doorway .","Ein Junge in Badehose und Sandalen steht in einer Toreinfahrt ."
"Two kids are out in a small boat in the ocean with a larger boat in the background .","Zwei Kinder sind in einem kleinen Boot draußen auf dem Meer , im Hintergrund ist ein größeres Boot zu sehen ."
"People are walking along the sidewalks of a brightly lit city .","Leute gehen auf den Bürgersteigen einer hell erleuchteten Stadt ."
"A group of people are playing instruments .","Eine aus mehreren Personen bestehende Gruppe spielt Instrumente ."
"An Asian woman in a black and white printed shirt sits by the side of a building .","Eine asiatische Frau in einem schwarz @-@ weiß bedruckten Oberteil sitzt neben einem Gebäude ."
"A group of men dressed in Santa attired play music on a street corner .","Eine Gruppe von Männer in Weihnachtsmannkostümen macht an einer Straßenecke Musik ."
"A girl wearing a halter top eats cake at a table .","Ein Mädchen mit einem Bustier isst an einem Tisch Kuchen ."
"Construction worker leaning against under a crosswalk light .","Ein Bauarbeiter der sich gegen eine Ampel lehnt ."
"A person is a red hat and winter jacket is looking into the distance .","Eine Person mit roter Mütze und Winterjacke blickt in die Ferne ."
"A man of African descent stands atop a beam .","Ein Mann afrikanischer Herkunft steht auf einem Balken ."
"A crowd of suburban youth wait for a performance to begin .","Eine aus Jugendlichen aus den Vorstädten bestehende Menschenmenge wartet auf den Beginn einer Vorstellung ."
"A person is standing on a ladder , hanging wallpaper .","Eine Person steht auf einer Leiter und hängt Tapete ."
"A few people park their boat at a dock .","Ein paar Leute parken ihr Boot an der Anlegestelle ."
"Man sitting in a restaurant at a table .","Ein Mann , der in einem Restaurant am Tisch sitzt ."
"A woman in an orange jersey is holding a football and being pursued by a woman in a blue t @-@ shirt on a field .","Eine Frau auf einem Platz in einem orangefarbenen Trikot hält einen Fußball und wird von einer Frau in einem blauen T @-@ Shirt verfolgt ."
"A man with a backpack on filming something .","Ein Mann mit einem Rucksack auf dem Rücken , der etwas filmt ."
"A black and white dog in a plaid coat is carrying a very long stick .","Ein schwarz @-@ weißer Hund in einer karierten Jacke trägt einen sehr langen Stock ."
"A smiling man standing on two scooters .","Ein lächelnder Mann steht auf zwei Motorrollern ."
"A white dog is airborne whilst catching a green toy .","Ein weißer Hund befindet sich beim Fangen eines grünen Spielzeugs in der Luft ."
"A person with a skateboard is sitting on a bench .","Eine Person sitzt mit einem Skateboard auf einer Bank ."
"The man in blue is punching the man with the red gloves while he blocks his face .","Der blau gekleidete Mann versetzt dem Mann mit den roten Handschuhen einen Faustschlag , während er sein Gesicht schützt ."
"A man in a white shirt eating vegetables .","Ein Mann mit einem weißen Hemd , der Gemüse isst ."
"A woman holding a purse is walking in front of two doors .","Eine Frau , die eine Handtasche hält , geht an zwei Türen vorbei ."
"A small child sleeding down a snowy hill wearing a blue helmet","Ein kleines Kind mit einem blauen Helm , das einen verschneiten Hügel hinunterrutscht ."
"A man plays an acoustic guitar for an audience inside a large yellow and white tent .","Ein Mann spielt für ein Publikum in einem großen gelb @-@ weißen Zelt auf einer akustischen Gitarre ."
"Four Walmart shoppers in a deep discussion in the grocery section .","Vier Walmart @-@ Einkäufer im Lebensmittelbereich , die ins Gespräch vertieft sind ."
"Two people wearing backpacks and a woman in red shorts are standing on some large rock formations .","Zwei Personen mit Rucksäcken und eine Frau mit roten Shorts stehen auf großen Felsformationen ."
"Hikers walking up red clay path .","Wanderer gehen den roten Lehmpfad hoch ."
"A band performing in front of a group of fans .","Eine Band spielt vor einer Gruppe von Fans ."
"A band playing in a pretty small venue .","Eine Band spielt an einem kleinen Veranstaltungsort ."
"A little boy is eating something and got it all over his mouth .","Ein kleiner Junge isst etwas und hat den ganzen Mund damit verschmiert ."
"Band performing at a show .","Eine Band , die bei einer Show auftritt ."
"Two men are singing in front of a small group of men wearing caps .","Zwei Männer sitzen vor einer kleinen Gruppe von Männern mit Mützen ."
"A monk shows visitors one of his possessions .","Ein Mönch zeigt Besuchern eines seiner Besitztümer ."
"A male in his underwear is posing for a picture with two women in Time 's Square .","Eine männliche Person in Unterwäsche posiert auf dem Times Square für ein Bild mit zwei Frauen ."
"Some men are standing by the side of the highway .","Ein paar Männer stehen an der Seite der Autobahn ."
"A person with a red hat stands in a pile of snow on the side of a road while traffic goes by .","Eine Person mit roter Mütze steht in einem Schneehaufen neben einer Straße , während der Verkehr vorbeizieht ."
"A hiker in a red cap walking along a mountain path .","Ein Wanderer mit roter Mütze , der einen Bergpfad entlanggeht ."
"A man in a blue jacket stands on a dirt path in a forest full of trees and ferns .","Ein Mann mit blauer Jacke steht auf einem unbefestigten Pfad in einem Wald voller Bäume und Farn ."
"A dog sitting in ice and snow .","Ein Hund sitzt in Eis und Schnee ."
"A warmly dressed boy pretending an icicle is a gun .","Ein warm angezogener Junge , der so tut , als sei ein Eiszapfen eine Pistole ."
"A young man has fallen asleep outside while resting his head on his backpack .","Ein junger Mann ist draußen mit dem Kopf auf dem Rucksack eingeschlafen ."
"A young child with snow on his face gets out of a blue sled .","Ein Kind mit Schnee im Gesicht steigt aus einem blauen Schlitten aus ."
"Older man with glasses talking on the phone .","Ein älterer Mann mit Brille , der telefoniert ."
"Two men , one dressed in red , white , and blue coat and the other dressed in a dark coat , walk down a cobblestone street .","Zwei Männer , einer rot und weiß gekleidet mit einem blauen Mantel und der andere mit einem dunkleren Mantel , gehen eine gepflasterte Straße entlang ."
"Two men in black jackets walk down the street .","Zwei Männer mit blauen Jacken gehen die Straße entlang ."
"Child in orange jacket and a helmet playing in the snow .","Ein Kind mit einer orangefarbenen Jacke und einem Helm spielt im Schnee ."
"A boy dives into a pool near a water slide .","Ein Junge taucht in der Nähe einer Wasserrutsche in ein Schwimmbecken ."
"A group of people standing on the steps of an old house .","Eine Personengruppe steht auf den Stufen eines alten Hauses ."
"An eccentrically dressed man and his dog are sitting on a bench with a guitar and harmonica .","Ein exzentrisch gekleideter Mann und sein Hund sitzen mit Gitarre und Mundharmonika auf einer Bank ."
"A man playing a trumpet along side a woman playing a saxophone stand outside in pink hats .","Ein Mann , der Trompete spielt , steht neben einer Frau , die Saxophon spielt , im Freien , und beide tragen rosafarbene Hüte ."
"This woman is laying on concrete .","Diese Frau liegt auf Beton ."
"A man with a red sweater with a paper badge looking down at something .","Ein Mann mit einem roten Pullover mit Papierabzeichen blickt auf etwas herab ."
"Four people are on a dock and two of them are sitting on railings .","Vier Personen sind an einer Anlegestelle , und zwei davon sitzen auf Geländern ."
"A boy jumps into a pool while lifeguards watch .","Ein Junge springt in ein Schwimmbecken und Bademeister sehen zu ."
"A large group of people with pamphlets sitting in a auditorium .","Eine große Menschengruppe mit Flugblättern sitzt in einem Hörsaal ."
"A man with a guitar and a cowboy hat performs in front of a microphone .","Ein Mann mit Gitarren und Cowboyhut spielt vor einem Mikrofon ."
"Two country musicians jamming it up .","Zwei Country @-@ Musiker lassen es fetzen ."
"A man at a car lot is holding a pop and waiting for customers .","Ein Mann auf einem Parkplatz hält eine Limo und wartet auf Kunden ."
"Two men work on a bicycle in a garage .","Zwei Männer arbeiten in einer Werkstatt an einem Fahrrad ."
"A woman and a child are outside of a Mcdonald 's and there 's a man seated inside with a drink .","Eine Frau und ein Kind vor McDonalds , und ein Mann , der mit einem Getränk drinnen sitzt ."
"A man watches a young child coloring with her crayola crayons .","Ein Mann beobachtet ein Kind , das mit Crayola @-@ Stiften etwas ausmalt ."
"A little girl in a red shirt playing on a jungle gym .","Ein kleines Mädchen mit rotem Oberteil , das auf einem Klettergerüst spielt ."
"The baby is holding a Santa figurine .","Das Baby hält eine Weihnachtsmannpuppe ."
"Five children , two boys and three girls , with the girls wearing white scarves , sit on the pavement outside in front of a large window .","Fünf Kinder , zwei Jungen und drei Mädchen , sitzen draußen vor einem großen Fenster auf dem Boden , wobei die Mädchen weiße Schals tragen ."
"Christmas time in a city square full of people .","Weihnachtszeit auf einem Platz voller Menschen in der Stadt ."
"A woman in a green vest leans back with her eyes closed and mouth open .","Eine Frau mit grüner Weste lehnt sich mit geschlossenen Augen und geöffnetem Mund zurück ."
"A small child cries as the man in the white shirt holds him .","Ein kleines Kind schreit , während es von einem Mann in weißem Hemd gehalten wird ."
"An adult is holding up a child who is trying to ice skate .","Ein Erwachsener hält ein Kind hoch , das versucht , Eis zu laufen ."
"A man is sitting on a white lawn chair in front of a blue building .","Ein Mann sitzt auf einem weißen Gartenstuhl vor einem blauen Gebäude ."
"Two dogs , one brown , the other black and white , are playing on a sidewalk .","Zwei Hunde , einer braun , der andere schwarz @-@ weiß , spielen auf einem Gehweg ."
"A boy looks at a new toy during christmas","Ein Junge blickt an Weihnachten auf ein neues Spielzeug ."
"Four men walking down the street in all black robes .","Vier Männer in ganz schwarzen Roben gehen die Straße entlang ."
"A child with a yellow balloon walks through a fair .","Ein Kind mit einem gelben Luftballon geht durch einen Jahrmarkt ."
"A man is opening a present and posing with it for a picture .","Ein Mann öffnet ein Geschenk und posiert damit für ein Foto ."
"Man opens gift of beer bottle pillow .","Ein Mann öffnet ein Geschenk , das ein Bierflaschenkissen enthält ."
"A bull rider is trying to stay on a bull at a rodeo .","Ein Bullenreiter bei einem Rodeo versucht auf einem Bullen zu bleiben ."
"The boy is jumping into a lake .","Der Junge springt in einen See ."
"A young woman in a cupcake shirt unwraps a gift .","Eine junge Frau in einem Muffin @-@ Oberteil packt ein Geschenk aus ."
"A girl walks next to a pool .","Ein Mädchen geht neben einem Schwimmbecken ."
"A young woman in a hat poses with a rooster .","Eine junge Frau mit Hut posiert mit einem Hahn ."
"Two young girls enjoying their day at the park with bubbles .","Zwei Mädchen genießen ihren Tag im Park mit Seifenblasen ."
"There is a person sitting on a plastic blow @-@ up float in the high piled snow .","Eine Person sitzt auf einer aufblasbaren Schwimmhilfe in hoch aufgetürmtem Schnee ."
"A person in a blue jacket stands along side crates and kegs on a busy Asian street .","Eine Person mit blauer Jacke steht neben Kisten und kleinen Fässern auf einer belebten Straße in Asien ."
"An old lady wearing apron in her kitchen , smiling while spooning soup to another pan .","Eine alte Dame mit Schürze in der Küche , die lächelt , während sie Suppe in einen anderen Topf schöpft ."
"A girl in a blue bathing suit walks across the beach .","Ein Mädchen mit blauem Badeanzug geht über den Strand ."
"A woman is lying on her stomach on a white pillow and crying .","Eine Frau liegt auf einem weißen Kissen auf dem Bauch und weint ."
"A little boy is throwing snow around outside .","Ein kleiner Junge wirft draußen mit Schnee um sich ."
"A man wearing a black hat and coat makes a face with a crowd behind him .","Ein Mann mit schwarzer Mütze und Mantel zieht eine Grimasse , während hinter ihm eine Menschenmenge steht ."
"Family gazes as newborn sleeps on the lap of the mother .","Eine Familie blickt fasziniert auf ein Neugeborenes , das auf dem Schoß der Mutter schläft ."
"It 's Christmas and its also snowing and there is a person jumping on top of a pole .","Es ist Weihnachten und es schneit , und eine Person springt auf einem Pfosten ."
"A woman and a girl ride a sled down a hill standing up .","Eine Frau und ein Mädchen fahren im Stehen einen Schlitten einen Hügel hinunter ."
"A black dog carries an orange ball , walking on the ground covered in leaves .","Ein schwarzer Hund läuft auf dem laubbedeckten Boden und trägt einen orangefarbenen Ball ."
"A young boy and girl playing Pokemon .","Ein Junge und ein Mädchen spielen Pokemon ."
"Older person standing in the water holding on to a wooden stake .","Eine ältere Person , die im Wasser steht und sich an einem Holzpfahl festhält ."
"An older man and woman are playing monopoly with children .","Ein älterer Mann und eine älter Frau spielen mit den Kindern Monopoly ."
"Two older children hold the hands of a younger child in goggles while jumping into a pool .","Zwei ältere Kinder halten die Hände eines jüngeren Kinds mit Schwimmbrille und springen zusammen in ein Schwimmbecken ."
"A woman and a child are standing next to a chalkboard on an easel .","Eine Frau und ein Kind stehen neben einer Wandtafel auf einem Tafelständer ."
"A man plays an acoustic guitar on a subway platform .","Ein Mann spielt auf einem U @-@ Bahn @-@ Bahnsteig auf einer akustischen Gitarre ."
"A young boy is writing on a chalkboard .","Ein Junge schreibt auf eine Tafel ."
"A little girl is carefully coloring in the pictures of a coloring book .","Ein kleines Mädchen malt sorgfältig die Bilder eines Malbuchs aus ."
"A little girl has a pen sticking out of her nose .","Einem kleinen Mädchen steht ein Stift aus der Nase heraus ."
"A woman in a bridal dress is being walked in with a man in a skirt .","Eine Frau im Brautkleid wird von einem Mann in einem Hemd hereingebracht ."
"Two elderly women setting up dinner .","Zwei ältere Frauen decken den Tisch ."
"Woman in blue dress dancing in front of a crowd .","Eine Frau in einem blauen Kleid , die vor einer Menschenmenge tanzt ."
"A male toddler colors a picture with a green crayon and a dimly @-@ lit restaurant .","Ein männliches Kleinkind malt ein Bild mit einem grünen Stift aus , und ein schlecht beleuchtetes Restaurant ."
"The baby is wearing a bib and sitting in an adult'","Das Baby trägt einen Latz und sitzt einem Erwachsenen auf dem Schoss ."
"Three casually dressed men in a yard smiling .","Drei leger gekleidete Männer in einem Hof , die lächeln ."
"A golden dog is jumping in an attempt to catch a ball .","Ein goldfarbener Hund springt und versucht , um einen Ball zu fangen ."
"Dog jumping looking up and small white ball in air passed by","Der springende Hund blickt nach oben , und ein kleiner weißer Ball fliegt vorbei ."
"A man with glasses replaces a watch battery while another man watches him .","Ein Mann mit Brille tauscht die Batterie einer Uhr aus , während ihm ein anderer Mann zusieht ."
"A young woman and some friends at a party .","Eine junge Frau und ein paar Freunde auf einer Party ."
"A man sitting at a dining table , wearing a striped shirt , is eating a salad and having a glass of red wine .","Ein Mann mit gestreiftem Hemd sitzt am Essenstisch , isst Salat und trinkt ein Glas Rotwein ."
"Woman in yellow costume smiling .","Eine Frau , die lächelt , in einem gelben Kostüm ."
"A woman is reading a piece of paper aloud as a man stands behind her .","Eine Frau liest aus der Zeitung vor , während ein Mann hinter ihr steht ."
"Two men posing for a picture while drinking beer .","Zwei Männer trinken Bier und posieren für ein Bild ."
"Man with glasses holding boy upside down outside in a stone @-@ filled yard .","Ein Mann mit Brille , der einen Jungen draußen in einem mit Hof mit vielen Steinen mit dem Kopf nach unten hält ."
"People at work in the lounge .","Leute , die im Foyer arbeiten ."
"A bunch of guys watching something on a computer screen .","Ein paar Männer , die etwas aus einem Computerbildschirm betrachten ."
"A group of firefighters are gathered in the street .","Eine Gruppe Feuerwehrleute sind auf der Straße versammelt ."
"A woman with luggage walks along a street in front of a large advertisement .","Eine Frau mit Gepäck geht vor einer großen Werbung die Straße entlang ."
"A man holds a dog and a beer while sitting in a floral armchair .","Ein Mann sitzt in einem geblümten Sessel und hält einen Hund und ein Bier ."
"A woman in pajamas and a man smiling in a hallway .","Eine Frau im Schlafanzug und ein lächelnder Mann in einem Flur ."
"Some women are putting candles on a cake made of Marshmallow Peeps .","Ein paar Frauen stecken Kerzen auf einen Kuchen aus Marchmallow Peeps ."
"Two kids are looking through a window with an adult in the back .","Zwei Kinder mit einem Erwachsenen im Hintergrund blicken durch ein Fenster ."
"A woman at a restaurant eating a dish of food .","Eine Frau in einem Restaurant , die ein Gericht verspeist ."
"A police officer is talking with the driver of the pale yellow car while three other officers stand nearby .","Ein Polizist springt mit dem Fahrer des hellgelben Autos , während drei anderen Polizisten in der Nähe stehen ."
"A young boy in a dental examination .","Ein Junge bei einer Zahnuntersuchung ."
"College kids crowded around an apartment table eating with paper plates and cups .","College @-@ Studenten , die sich in einem Apartment um einen Tisch drängen und mit Papiertellern und -tassen essen ."
"One person is feeding a pink peep to another person .","Eine Person , die einer anderen Person etwas Rosafarbenes füttert ."
"Two white dogs are walking through deep white snow .","Zwei weiße Hunde laufen durch tiefen weißen Schnee ."
"A black @-@ haired man standing next to a podium made of wood and plastic .","Ein schwarzhaariger Mann steht neben einem Podium aus Holz und Kunststoff ."
"A group of people enjoys their company with liquor .","Eine Gruppe begießt ihr Zusammensein mit Alkohol ."
"A dog leaps off a dock and into the water .","Ein Hund springt von einer Anlegestelle ins Wasser ."
"As a spectator watches , a man is jumping over a body of water that is in a field of dead grass , with dead trees in the background .","Ein Mann springt unter den Augen eines Zuschauers über ein Gewässer in einem Feld mit ausgetrockneten Gras , im Hintergrund sind tote Bäume zu sehen ."
"A man wearing a hat is driving a car .","Ein Mann mit einem Hut fährt Auto ."
"A woman wearing a white @-@ hooded sweatshirt checks the blood pressure of a man in a yellow shirt .","Eine Frau mit einem Sweatshirt mit weißer Kapuze prüft den Blutdruck eines Mannes mit einem gelben Hemd ."
"A group of six friends are relaxing in the dining area .","Eine Gruppe von sechs Freunden entspannt sich im Essbereich ."
"A young boy wearing a t @-@ shirt and jeans is walking in a grassy field .","Ein Junge mit einem T @-@ Shirt und Jeans geht auf einer Wiese ."
"A boy in a blue shirt sheep wrestling with a rodeo clown in the background .","Ein Junge mit blau gestreiftem Hemd kämpft bei mit einem Schaf , im Hintergrund ist ein Rodeo @-@ Clown zu sehen ."
"Workers dressed in jackets and white helmets entering a work location .","Arbeiter mit Jacken und weißen Schutzhelmen betreten einen Arbeitsort ."
"White fluffy dog kissing sheep through a fence .","Ein weißer flauschiger Hund küsst Schafe durch einen Zaun ."
"The professor reading the names of students who have passed the exam .","Der Professor , der die Namen von Studenten vorliest , die die Prüfung bestanden haben ."
"A young dancer holds a pose in an open field .","Ein junger Tänzer nimmt auf offenem Feld eine Tanzhaltung ein ."
"A woman in a white dress is dancing on the beach .","Eine Frau in einem weißen Kleid tanzt am Strand ."
"A surfer riding a wave in the ocean .","Ein Surfer auf einer Welle im Meer ."
"A diagram of a hand is displayed on a wall , behind which a woman studies .","Ein Diagramm einer Hand wird auf einer Wand angezeigt , hinter der eine Frau lernt ."
"A woman is looking out the window up at the sky .","Eine Frau blickt aus dem Fenster in den Himmel ."
"A group of people sits around a table , raising their glasses .","Eine Gruppe sitzt um einen Tisch und hebt die Gläser ."
"Two people are in a canoe on a river in misty conditions .","Zwei Personen in einem Kanu auf einem Fluss bei Nebel ."
"An older woman with latex gloves and man holding a plastic bag in a fish market in a foreign country .","Eine ältere Frau mit Latexhandschuhen und ein Mann , der eine Plastiktüte hält , auf einem Fischmarkt in einem fremden Land ."
"A crosscountry skier with a backpack skies across a snow covered hillside .","Ein Langläufer mit Rucksack fährt über einen schneebedeckten Hügel ."
"The girl in pink with the unusual hair and makeup stands our on the crowded escalator .","Das rosa gekleidete Mädchen mit den ungewöhnlichen Haaren und dem ungewöhnlichen Makeup fällt auf der überfüllten Rolltreppe auf ."
"Two girls wearing hats are running through snow drifts outside .","Zwei Mädchen mit Mützen rennen draußen durch Schneewehen ."
"Four people are sitting around a kitchen counter while one is drinking from a glass .","Vier Personen sitzen um eine Küchentheke , während eine aus einem Glas trinkt ."
"Women standing in front of a ATM machine at a casino .","Frauen stehen in einem Kasino vor einer ATM @-@ Maschine ."
"A woman in a white shirt sits in front of a slot machine .","Eine Frau mit weißem Oberteil sitzt vor einer Spielmaschine ."
"Soccer players are shaking each others hands on the soccer field .","Fußballspieler schütteln einander auf dem Fußballfeld die Hände ."
"A referee is talking with a couple of soccer players in red jerseys .","Ein Schiedsrichter spricht mit ein paar Fußballspielern mit roten Trikots ."
"Many men play soccer , while a crowd watches .","Viele Männer spielen Fußball , während eine Menschenmenge zusieht ."
"A young boy standing in a dilapidated school room with the chalkboard and a broken desk in the background .","Ein Junge steht in einem baufälligen Klassenzimmer , im Hintergrund die Tafel und ein kaputter Tisch ."
"Man in working clothes operates a rotating drum .","Männer in Arbeitskleidung bedienen eine rotierende Trommel ."
"A woman in maroon is running by other people dressed in running clothes","Eine rotbraun gekleidete Frau rennt an anderen Personen in Sportkleidung vorbei ."
"Two men are watching others on a beach shore .","Zwei Männer am Strand betrachten einander ."
"Two soccer teams getting ready for penalties after a goaless draw in a match in london , england .","Zwei Fußballteams bereiten sich nach einem torlosen Spiel bei einem Match in London , Großbritannien , auf das Elfmeterschießen vor ."
"Two soccer players walk on the soccer field .","Zwei Fußballspieler gehen auf dem Fußballfeld ."
"A girl wearing a pink coat and red hat walks down a gravel path .","Ein Mädchen mit rosafarbenem Mantel und roter Mütze geht einen Kiesweg entlang ."
"Standing next to a fence , people gather to look out towards the water below .","Leute versammeln sich neben einem Zaun stehend , um auf das Wasser unten zu blicken ."
"A black dog is trying to run with its legs buried in the snow .","Ein schwarzer Hund versucht , mit im Schnee versinkenden Beinen zu rennen ."
"A person in a black jacket is snowboarding during the evening .","Eine Person in schwarzer Jacke fährt am Abend Snowboard ."
"An old man hauling his wares in the back of a tricycle","Ein alter Mann , der seine Waren im Hinterteil eines Dreirads befördert ."
"Two women wearing traditional African garb passing in front of a run @-@ down building .","Zwei Frauen in traditioneller afrikanischer Kleidung gehen vor einem heruntergewirtschafteten Gebäude vorbei ."
"Three dogs are running across snow with a tire track in it .","Drei Hunde rennen über Schnee mit einer Reifenspur ."
"The children take turns riding the minerature pony with an adult supervising .","Die Kinder reiten abwechselnd auf dem Mini @-@ Pony , während eine erwachsene Person aufpasst ."
"A little girl wearing a white shirt puts her hand into the water of a fountain .","Ein kleines Mädchen mit weißem Oberteil streckt seine Hand in das Wasser eines Brunnens ."
"Blond @-@ haired male looking straight at the camera while coworker makes food .","Eine blonde männliche Person blickt direkt in die Kamera , während ein Arbeitskollege Essen zubereitet ."
"A man is sitting in a boat on the shore with the lake in the background .","Ein Mann sitzt in einem Boot am Strand mit einem See im Hintergrund ."
"Brick layers constructing a wall .","Maurer bauen eine Wand ."
"A man in a black hat and black coat is standing next to a woman wearing a blue scarf .","Ein Mann mit schwarzem Hut und schwarzem Mantel steht neben einer Frau mit einem blauen Schal ."
"2 little girls made paper plate snowmen .","2 kleine Mädchen machen Schneemänner aus Papptellern ."
"A man and a woman are sitting on a yellow couch laughing under a yellow comforter with white daisies .","Ein Mann und eine Frau sitzen unter einer gelben Steppdecke mit Gänseblümchen auf einer gelben Couch und lachen ."
"Three children are playing in a water fountain .","Drei Kinder spielen in einem Springbrunnen ."
"A woman dressed in white using a rope to pull a black carved wooden bear on a cart .","Eine weiß gekleidete Frau benutzt ein Seil , um einen schwarzen geschnitzten Holzbären auf einem Karren zu ziehen ."
"A beautiful photograph of a church at sunset with birds flying overhead and orange @-@ red sky","Eine schöne Fotografie einer Kirche im Sonnenuntergang , über die vor einem orangeroten Himmel Vögel fliegen"
"A boy and a girl bouncing on a ball","Ein Junge und ein Mädchen , die auf einem Ball springen ."
"A skier out enjoying the slopes on a crisp , cool day .","Ein Skifahrer an einem klaren , kalten Tag , der die Abfahrt genießt ."
"A bike sits atop a rise with mountains in the background .","Ein Motorrad steht auf einer Erhebung mit Bergen im Hintergrund ."
"A little boy using a blue toilet .","Ein kleiner Junge , der eine blaue Toilette benutzt ."
"Two children , one in red , one in black , slide down a snow covered hill as they laugh .","Zwei Kinder , eines rot , eines schwarz gekleidet , gleiten lachend einen schneebedeckten Hügel hinab ."
"Two workers in yellow vests try to fix something .","Zwei Arbeiter in gelben Westen versuchen , etwas zu befestigen ."
"An Asian man wearing thick white gloves , talking on a cellphone , and working on something .","Ein asiatischer Mann mit dicken weißen Handschuhen , der am Handy spricht und an etwas arbeitet ."
"Two men are riding scooters through a room .","Zwei Männer fahren mit Rollern durch einen Raum ."
"There are two people , a man and a woman , sitting on a bus .","Zwei Personen , ein Mann und eine Frau , die in einem Bus sitzen ."
"Children jump and play in a bouncy house .","Kinder springen und spielen in einer Hüpfburg ."
"Person holding a Frisbee with a white dog jumping for it on a road .","Eine Person auf der Straße , die eine Frisbeescheibe hält , mit einem weißen Hund , der danach springt ."
"People engaged trying out new technology .","Leute , die dabei sind , eine neue Technologie auszuprobieren ."
"A man squats near a fire and holds something into it .","Ein Mann sitzt bei einem Feuer in der Hocke und hält etwas hinein ."
"A woman stands behind an outdoor grill with a blue basket of food in her hands .","Eine Frau steht mit einem blauen Korb mit Essen in den Händen hinter einem Grill im Freien ."
"Two white dogs are running on the grass .","Zwei weiße Hunde rennen auf der Wiese ."
"Blue race car riding on dirt path with onlookers .","Ein blauer Rennwagen fährt vor Zuschauern auf einer unbefestigten Straße ."
"A man riding a bicycle down the street is pulling a large bundle in a cart behind him .","Ein Mann , der mit dem Fahrrad die Straße entlang fährt , zieht ein großes Bündel in einem Karren hinter sich her ."
"A man and woman are talking to each other .","Ein Mann und eine Frau sprechen miteinander ."
"A grocery store clerk is checking out groceries being bought be a woman with an injured hand .","Ein Mitarbeiter eines Lebensmittelgeschäfts kassiert Lebensmittel ab , die von einer Frau mit einer verletzten Hand gekauft werden ."
"A man in a red hoodie laying down in the grass .","Ein Mann mit rotem Kapuzenpulli , der im Gras liegt ."
"A person in a snow jacket is shoveling snow .","Eine Person mit Schneejacke schaufelt Schnee ."
"Various people in swimsuits and shorts climb large rocks near the water .","Verschiedene Personen in Schwimmzeug und kurzen Hosen klettern beim Wasser auf hohe Felsen ."
"A little boy with a firefighter hat on using a saw to cut the stem of a flower .","Ein kleiner Junge , der einen Feuerwehrhelm trägt und mit einer Säge einen Blumenstiel abschneidet ."
"Local villagers are preparing for a fishing trip on this gorgeous fishing boat .","Dorfbewohner , die sich auf einen Fischzug auf diesem wunderschönen Fischerboot vorbereiten ."
"Four shirtless men , hard at work , on a scaffold .","Vier Männer mit nacktem Oberkörper , die auf einem Gerüst hart arbeiten ."
"Child wearing fireman 's hat sits on ground next to man holding a handsaw .","Ein Kind , das einen Feuerwehrhelm trägt , sitzt auf dem Boden neben einem Mann , der eine Handsäge hält ."
"There is a man with glasses and a hat wearing a black suit jacket indoors .","Ein Mann mit Brille und Hut ist zu sehen , der in einem Innenraum eine schwarze Anzugsjacke trägt ."
"Lady walking past a man on a bench who is watching her .","Eine Dame geht am Strand an einem Mann vorbei , der sie beobachtet ."
"Two men in hard hats inside a structure look at a yellow tractor .","Zwei Männer mit Schutzhelmen in einem Bauwerk blicken auf einen gelben Schlepper ."
"A smiling worker , in a cowboy hat , doing masonry .","Ein lächelnder Arbeiter mit Cowbow @-@ Hut , der Maurerarbeiten verrichtet ."
"A woman in a yellow bikini top and sunglasses in a crowd of people on a boardwalk .","Eine Frau mit gelbem Bikini @-@ Oberteil und Sonnenbrille in einer Menschenmenge auf einer Promenade ."
"Woman dressed in red standing in front of air force men standing in the background .","Eine rot gekleidete Frau , die vor einem Mann der Air Force steht , der im Hintergrund steht ."
"A man stands in front of a fallen down building .","Ein Mann steht vor einem eingestürzten Gebäude ."
"People are dressed in costumes while on a boardwalk .","Leute in Kostümen gehen auf einer Promenade ."
"A boy is leaning on a chair whilst another boy pulls him around with a rope .","Ein Junge lehnt sich auf einen Stuhl , während ihn ein anderer Junge mit einem Seil herumzieht ."
"Little girl in a blue dress riding a red toy tractor .","Ein kleines Mädchen mit blauem Kleid , das einen roten Spielzeugtraktor fährt ."
"The brown dog is running through the snow","Der braune Hund rennt durch den Schnee ."
"Local villagers going home after a day of harvesting crops .","Dorfbewohner gehen nach einem Erntetag nach Hause ."
"A kid is looking through blinds at a truck outside .","Ein Kind blickt durch eine Jalousie auf einen Lkw , der draußen steht ."
"A boy does a cannonball into a pool while a girl watches .","Ein Junge macht einen Paketsprung in ein Schwimmbecken , während ein Mädchen zusieht ."
